Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC
1,90,27,16,16,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",LogisticRegression,0.691358024691358,0.7037037037037037,0.6666666666666667,0.8015534680048186,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.6647692307692308
1,90,27,16,16,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",SVM_RBF,0.6790123456790124,0.6666666666666666,0.6388888888888888,0.8370632667400403,0.7647058823529411,0.7222222222222222,0.7428571428571429,0.5555555555555556,0.6032307692307691
1,90,27,16,16,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",SVM_Linear,0.7006172839506173,0.7037037037037037,0.6666666666666667,0.818963017976176,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.6357857142857143
1,90,27,16,16,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",RandomForest,0.7654320987654321,0.7037037037037037,0.6666666666666667,0.8931713912627675,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.6813684210526315
1,90,27,16,16,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",GradientBoosting,0.728395061728395,0.6296296296296297,0.5833333333333333,0.8590586178448498,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.4444444444444444,0.6978157894736842
1,90,27,16,16,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",ExtraTrees,0.691358024691358,0.7037037037037037,0.6944444444444444,0.8492271489916419,0.8125,0.7222222222222222,0.7647058823529411,0.6666666666666666,0.6993846153846154
1,90,27,16,16,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",KNN,0.632716049382716,0.5555555555555556,0.5,0.7670993257949781,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.653407894736842
1,90,27,16,16,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",NaiveBayes,0.5401234567901235,0.5185185185185185,0.41666666666666663,0.6992651180715971,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.1111111111111111,0.657076923076923
1,90,27,16,16,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",XGBoost,0.7283950617283951,0.6296296296296297,0.5833333333333333,0.8727796772752914,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.4444444444444444,0.684
1,90,27,16,16,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",LightGBM,0.7592592592592593,0.7407407407407407,0.7222222222222222,0.8107597649264316,0.8235294117647058,0.7777777777777778,0.8,0.6666666666666666,0.660923076923077
