model_name,n_folds,n_total_samples,pooled_auc,pooled_accuracy,pooled_bal_accuracy,pooled_precision,pooled_recall,pooled_f1,pooled_specificity,mean_fold_auc,mean_fold_accuracy,mean_fold_bal_accuracy,mean_fold_precision,mean_fold_recall,mean_fold_f1,mean_fold_specificity,std_fold_auc,std_fold_accuracy,std_fold_bal_accuracy,std_fold_precision,std_fold_recall,std_fold_f1,std_fold_specificity
NaiveBayes,5,116,0.6947115384615385,0.6379310344827587,0.6231971153846154,0.6447368421052632,0.765625,0.7,0.4807692307692308,0.682120292561469,0.6353745377104665,0.5908870214752568,0.6011278195488722,0.6643137254901961,0.6154954954954956,0.5174603174603174,0.07404325666264143,0.07202052881500709,0.07182398896864389,0.14557261757890871,0.2504725253734145,0.17414689648676027,0.24511606354071153
