Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
SVM_RBF vs ExtraTrees,SVM_RBF,ExtraTrees,0.7632990974167445,0.7418588546529723,0.02144024276377221,5.0,0.625,0.8035714285714286
SVM_RBF vs GradientBoosting,SVM_RBF,GradientBoosting,0.7632990974167445,0.700296451914099,0.06300264550264553,0.0,0.0625,0.140625
SVM_RBF vs KNN,SVM_RBF,KNN,0.7632990974167445,0.6805217086834734,0.08277738873327109,0.0,0.0625,0.140625
SVM_RBF vs LightGBM,SVM_RBF,LightGBM,0.7632990974167445,0.7190787426081544,0.04422035480859012,2.0,0.1875,0.3375
SVM_RBF vs LogisticRegression,SVM_RBF,LogisticRegression,0.7632990974167445,0.7490701836290071,0.01422891378773734,6.0,0.8125,0.9140625
SVM_RBF vs NaiveBayes,SVM_RBF,NaiveBayes,0.7632990974167445,0.7048692810457516,0.05842981637099289,4.0,0.4375,0.65625
SVM_RBF vs RandomForest,SVM_RBF,RandomForest,0.7632990974167445,0.7125217864923747,0.05077731092436977,0.0,0.0625,0.140625
SVM_RBF vs SVM_Linear,SVM_RBF,SVM_Linear,0.7632990974167445,0.7588632119514472,0.004435885465297229,7.0,1.0,1.0
SVM_RBF vs XGBoost,SVM_RBF,XGBoost,0.7632990974167445,0.6657282913165267,0.09757080610021789,0.0,0.0625,0.140625
