Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
LogisticRegression,XGBoost,0.7885714285714286,0.6139682539682539,0.17460317460317465,4.646570825716387,3.3749829332681864e-06,✓,✓,0.0001518742319970684,✓
SVM_RBF,XGBoost,0.7603174603174604,0.6139682539682539,0.14634920634920645,3.7419042611415887,0.00018263109591873006,✓,✓,0.008218399316342852,✓
SVM_Linear,XGBoost,0.7587301587301588,0.6139682539682539,0.14476190476190487,3.622923856703841,0.00029129159109323436,✓,✓,0.013108121599195546,✓
RandomForest,XGBoost,0.7393650793650793,0.6139682539682539,0.1253968253968254,3.422558885688176,0.0006203465932968214,✓,✓,0.027915596698356963,✓
LogisticRegression,KNN,0.7885714285714286,0.7142857142857143,0.07428571428571429,3.229419550972744,0.0012404177475882601,✓,✓,0.055818798641471705,✗
LogisticRegression,ExtraTrees,0.7885714285714286,0.7038095238095238,0.08476190476190482,2.790382705719509,0.005264577177868658,✓,✓,0.23690597300408958,✗
LightGBM,XGBoost,0.7260317460317459,0.6139682539682539,0.11206349206349198,2.7365474720454257,0.006208763600932575,✓,✓,0.2793943620419659,✗
LogisticRegression,GradientBoosting,0.7885714285714286,0.7058730158730159,0.08269841269841272,2.495440508423188,0.01258008482914131,✓,✗,0.566103817311359,✗
SVM_RBF,ExtraTrees,0.7603174603174604,0.7038095238095238,0.05650793650793662,2.4180300461766495,0.015604788229074672,✓,✗,0.7022154703083603,✗
LogisticRegression,NaiveBayes,0.7885714285714286,0.6746031746031745,0.11396825396825405,2.4102184874497046,0.01594296973075635,✓,✗,0.7174336378840357,✗
SVM_RBF,KNN,0.7603174603174604,0.7142857142857143,0.04603174603174609,2.3938154146082904,0.016674137811853368,✓,✗,0.7503362015334015,✗
SVM_Linear,KNN,0.7587301587301588,0.7142857142857143,0.04444444444444451,2.3513880755054757,0.018703515566183323,✓,✗,0.8416582004782496,✗
GradientBoosting,XGBoost,0.7058730158730159,0.6139682539682539,0.09190476190476193,2.3008224983507635,0.021401666212853745,✓,✗,0.9630749795784185,✗
KNN,XGBoost,0.7142857142857143,0.6139682539682539,0.10031746031746036,2.297215685683512,0.021606468758135232,✓,✗,0.9722910941160854,✗
ExtraTrees,XGBoost,0.7038095238095238,0.6139682539682539,0.08984126984126983,2.0933054445639834,0.03632189694406918,✓,✗,1.0,✗
SVM_Linear,ExtraTrees,0.7587301587301588,0.7038095238095238,0.054920634920635036,1.94169016523667,0.05217462001391877,✗,✗,1.0,✗
