Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
LogisticRegression,0.7533796296296297,0.0680463586630296,0.7180473372781065,0.7945713424814302,0.0756013226873942,0.7609285962502474,0.6920806911129491,0.0821317652228881,0.6752136752136753,0.6819065656565657,0.0692649608941829,0.6730769230769231,0.7338095238095239,0.0605604961682541,0.7142857142857143,0.6882575757575757,0.1386570608825916,0.6923076923076923,0.6978279899332531,0.0668288266936906,0.703125,0.6755555555555556,0.1835722349161189,0.6538461538461539,7.6,7.6,5.276362383309168,4,6.0,18
ExtraTrees,0.7290698653198653,0.1078821762405196,0.6816568047337278,0.8080657581220901,0.0283256410299955,0.7504174906938805,0.6933213859020311,0.1223010945725746,0.6666666666666666,0.6944065656565657,0.1263399233093565,0.6653846153846155,0.7355555555555556,0.070325521770874,0.7096774193548387,0.7132575757575758,0.201091774433267,0.676923076923077,0.7073216374269006,0.1173107601144527,0.6929133858267716,0.6755555555555556,0.1835722349161189,0.6538461538461539,7.6,7.6,5.276362383309168,4,6.0,18
KNN,0.7078268799102132,0.0647079528745496,0.683284023668639,0.7458620850094455,0.1110975339834562,0.7446583214542317,0.6064709125999448,0.0566756971148438,0.5982905982905983,0.6178787878787879,0.0921188654339593,0.5865384615384616,0.6233461538461539,0.0950474499998779,0.625,0.7313131313131314,0.1750045548695206,0.6923076923076923,0.6515472126613472,0.042672326241483,0.656934306569343,0.5044444444444445,0.1439478643617924,0.4807692307692308,7.6,7.6,5.276362383309168,4,6.0,18
NaiveBayes,0.6984483726150392,0.1292863899705556,0.6526627218934912,0.7517270171473112,0.07915960245873,0.6884676783042751,0.6670434702692768,0.1537622002620417,0.6410256410256411,0.6204292929292929,0.1721960124017764,0.6038461538461538,0.6475696978543277,0.1088332370935624,0.6161616161616161,0.9386363636363636,0.0772727272727272,0.9384615384615383,0.761711338307083,0.0897617721651398,0.7439024390243902,0.3022222222222222,0.321907892661899,0.2692307692307692,7.6,7.6,5.276362383309168,4,6.0,18
LightGBM,0.6930141694725028,0.0977295965570974,0.6504437869822485,0.7463967189167138,0.0760968281960746,0.6845850307840431,0.6297601323407775,0.0429787499441842,0.6239316239316239,0.6325378787878788,0.0380741510806503,0.6230769230769231,0.6657811194653299,0.1017409908971737,0.6721311475409836,0.6339646464646465,0.1538832200193713,0.6307692307692307,0.6277957957957958,0.0758015864685019,0.6507936507936508,0.6311111111111111,0.1504560967094289,0.6153846153846154,7.6,7.6,5.276362383309168,4,6.0,18
GradientBoosting,0.6831804152637486,0.0988857204899371,0.6551775147928994,0.707748230232322,0.0976685813450954,0.6863837096439604,0.5928499218821799,0.1311712670369287,0.6239316239316239,0.5888257575757576,0.1021837279548417,0.6,0.5990726817042606,0.1779257570314998,0.6235294117647059,0.8109848484848484,0.0592703181638443,0.8153846153846154,0.6723216061076841,0.1299781831285142,0.7066666666666667,0.3666666666666667,0.2376843014599277,0.3846153846153846,7.6,7.6,5.276362383309168,4,6.0,18
XGBoost,0.6587752525252525,0.066098768245367,0.643491124260355,0.752576065802063,0.1140296883538798,0.6970236859696286,0.5928499218821799,0.0944556913448534,0.6153846153846154,0.59885101010101,0.0692126342212408,0.6019230769230769,0.6111330698287221,0.1694966145121955,0.6351351351351351,0.7132575757575758,0.1362457402810082,0.7230769230769231,0.6362164151637836,0.1181907628595649,0.6762589928057554,0.4844444444444444,0.162936024709541,0.4807692307692308,7.6,7.6,5.276362383309168,4,6.0,18
RandomForest,0.6558207070707072,0.0857186024634376,0.6656804733727811,0.7165814547579631,0.1315948757342128,0.7374356309440246,0.6074653064975646,0.0833300525762313,0.6239316239316239,0.6256565656565656,0.0453230174764669,0.6192307692307693,0.6515873015873016,0.1696334583862559,0.6615384615384615,0.6646464646464646,0.1467970149061228,0.6615384615384615,0.6267195778774727,0.1098653100430947,0.6615384615384615,0.5866666666666668,0.1797666525880594,0.5769230769230769,7.6,7.6,5.276362383309168,4,6.0,18
SVM_RBF,0.6535143097643098,0.2498359358324851,0.582544378698225,0.7795464145737288,0.1469392217775461,0.6730669819614914,0.5579367705174156,0.1343538971510214,0.5897435897435898,0.5424621212121211,0.0397770881046859,0.5538461538461539,0.5612587412587413,0.1317417188408941,0.5876288659793815,0.871590909090909,0.178506776962354,0.8769230769230769,0.6612627826250117,0.1262584327124724,0.7037037037037037,0.2133333333333333,0.2251364469673589,0.2307692307692307,7.6,7.6,5.276362383309168,4,6.0,18
SVM_Linear,0.5888552188552189,0.2562023451230374,0.4485207100591715,0.6987412183380196,0.1166976488132994,0.5857870579575235,0.5311745244003309,0.1232676166635755,0.5555555555555556,0.5,0.0,0.5,0.5311745244003309,0.1232676166635755,0.5555555555555556,1.0,0.0,1.0,0.6846042960767011,0.1146622457806433,0.7142857142857143,0.0,0.0,0.0,7.6,7.6,5.276362383309168,4,6.0,18
