model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
SVM_RBF,0.6963065897428644,0.11565778465002349,0.694778311965812,0.7654216801105049,0.12032549438023789,0.7610152842541602,0.6009243712215195,0.11898870178256883,0.603448275862069,0.5924014629161687,0.09706052934384386,0.6021634615384616,0.5386366706298794,0.25447674488823097,0.6310160427807486,0.5851319921908157,0.29661370063047937,0.6483516483516484,0.5551993268169739,0.2955285825235598,0.6145833333333334,348,15
SVM_Linear,0.6924433805120082,0.09784577103211375,0.6938601762820512,0.7619736314712715,0.12568692980535823,0.7599254154909068,0.5966443213574874,0.12302428239304915,0.5977011494252874,0.5972288033317444,0.09656643375259834,0.5999599358974359,0.5561259612300049,0.20248043764546975,0.6132596685082873,0.6296687370600415,0.2492358559164371,0.6529411764705882,0.558528851322969,0.2632871811728173,0.578125,348,15
ExtraTrees,0.6880197462305304,0.12749510434569666,0.6884682158119659,0.7602992291949274,0.13780957936591204,0.7391871907444942,0.653429704229957,0.0793796602987497,0.6408045977011494,0.635175336645925,0.08091984268407842,0.6426282051282051,0.6358382790171735,0.14588305627241313,0.6575342465753424,0.6807029082029082,0.1663293690548769,0.6936416184971098,0.6266660681366564,0.19409313564742206,0.625,348,15
NaiveBayes,0.6803259968063889,0.13267313463562425,0.6824919871794871,0.7717911158457328,0.10857966221578275,0.756885744758802,0.6139488111462477,0.10330119042360505,0.617816091954023,0.6180024768260063,0.11076737675220201,0.6290064102564104,0.5626428214595606,0.1635782734815242,0.6006006006006006,0.7052525252525252,0.19512102415355106,0.7092198581560284,0.5090048404754287,0.19218116605317576,0.5208333333333334,348,15
LightGBM,0.6513112191911211,0.10880948258508161,0.616169204059829,0.7223537976249029,0.13221681847660458,0.6619284208572502,0.5807745784033335,0.08091023463858954,0.5804597701149425,0.592657753466577,0.07680131998856218,0.5825320512820513,0.5755843405118768,0.12276398409717054,0.5966850828729282,0.6358195834666422,0.1750189219569555,0.6352941176470588,0.577764506735095,0.17631853932026298,0.5625,348,15
XGBoost,0.6413780010838834,0.0930582481396136,0.6334134615384615,0.7045325783537711,0.12394880082315085,0.6869552676412833,0.6089628311973574,0.10057705943881977,0.603448275862069,0.6118185164508695,0.08327445829555008,0.6075721153846154,0.5683077587230001,0.1841670935809275,0.6123595505617978,0.6545500904324434,0.19356436846164934,0.6646341463414634,0.5627229905171082,0.23967224482969154,0.5677083333333334,348,15
LogisticRegression,0.495,0.018708286933869694,0.4878472222222222,0.5386098990211038,0.1309699651636072,0.550247275923327,0.4785342997407831,0.1351324363624335,0.48563218390804597,0.5,0.0,0.48157051282051283,0.4006245686680469,0.3424031855427628,0.5277044854881267,0.3087442944244619,0.27352948525885834,0.5347593582887701,0.6,0.48989794855663565,0.5208333333333334,348,15
