k,mean_score,std_score,fold_scores,metric,tuning_model
16,0.6312062423173534,0.06877398427956775,"[0.7283950617283951, 0.5793650793650794, 0.5858585858585859]",auc,LogisticRegression
18,0.6297365186254075,0.061035254533416086,"[0.7160493827160493, 0.5873015873015873, 0.5858585858585859]",auc,LogisticRegression
14,0.6233231788787345,0.06572269629285632,"[0.7160493827160495, 0.5714285714285714, 0.5824915824915825]",auc,LogisticRegression
4,0.6004222115333226,0.08892518048713768,"[0.7098765432098766, 0.4920634920634921, 0.5993265993265993]",auc,LogisticRegression
12,0.5983378761156538,0.0555038929411858,"[0.6728395061728395, 0.5396825396825397, 0.5824915824915825]",auc,LogisticRegression
10,0.5895729784618674,0.039222891148667303,"[0.6419753086419754, 0.5476190476190476, 0.5791245791245792]",auc,LogisticRegression
6,0.5766126877237988,0.07447398254342526,"[0.654320987654321, 0.47619047619047616, 0.5993265993265993]",auc,LogisticRegression
8,0.5430228208005986,0.11251585618579231,"[0.654320987654321, 0.38888888888888884, 0.5858585858585859]",auc,LogisticRegression
