Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
SVM_RBF,0.7561840628507295,0.1474110908491408,0.7476331360946745,0.8454317443781575,0.0779622888894605,0.8258012510908841,0.7069056152927121,0.1248741293977008,0.6837606837606838,0.716489898989899,0.1293875817518855,0.6865384615384615,0.7635497835497835,0.0571942573496717,0.7413793103448276,0.7063131313131313,0.1960669548667894,0.6615384615384615,0.7185185185185186,0.1037037037037037,0.6991869918699187,0.7266666666666667,0.1404753833713698,0.7115384615384616,10.4,10.4,5.122499389946279,4,10.0,18
SVM_Linear,0.7560956790123456,0.1061902664782002,0.7431952662721893,0.7993552407185456,0.0739175327914927,0.7808240011925464,0.733667861409797,0.129178931548336,0.717948717948718,0.7438510101010101,0.1320422502513636,0.7230769230769232,0.7917388493859082,0.0552800525720557,0.7857142857142857,0.7188131313131313,0.1841451126364948,0.676923076923077,0.7424460118425635,0.1060904659960864,0.7272727272727273,0.7688888888888888,0.1172524974068704,0.7692307692307693,10.4,10.4,5.122499389946279,4,10.0,18
LogisticRegression,0.7446198092031426,0.1166146897614493,0.7340236686390533,0.7916877416489958,0.0746847766479155,0.7721272757102664,0.7172162485065711,0.128228843444922,0.7008547008547008,0.7223232323232324,0.1358133162158436,0.7019230769230769,0.756031746031746,0.0475597514414032,0.75,0.7313131313131314,0.1750045548695206,0.6923076923076923,0.7353317076689192,0.1025103454339131,0.72,0.7133333333333333,0.1288888888888888,0.7115384615384616,10.4,10.4,5.122499389946279,4,10.0,18
XGBoost,0.728975869809203,0.1287359369935068,0.7177514792899408,0.7966260551126167,0.0456079694938556,0.7517895179759873,0.6893144012498851,0.0342692264594852,0.6923076923076923,0.7080176767676768,0.0381345322743105,0.6903846153846154,0.722514619883041,0.1295371139470995,0.7301587301587301,0.7382575757575758,0.1881489382293749,0.7076923076923077,0.6983827135406082,0.0685496082604308,0.71875,0.6777777777777778,0.1380642183734139,0.6730769230769231,10.4,10.4,5.122499389946279,4,10.0,18
ExtraTrees,0.7263888888888889,0.1327417431344427,0.7210059171597634,0.8043571105738863,0.0521718278381343,0.7718401851639205,0.690555096038967,0.1016654156924701,0.6752136752136753,0.7104545454545454,0.1062002943145579,0.6788461538461539,0.7433333333333333,0.0891939210683977,0.7368421052631579,0.6853535353535353,0.2150496065616445,0.6461538461538462,0.6873595685360391,0.1058334824323051,0.6885245901639344,0.7355555555555554,0.1176729092877664,0.7115384615384616,10.4,10.4,5.122499389946279,4,10.0,18
RandomForest,0.7200476992143658,0.169761592759761,0.7100591715976331,0.8311706221007402,0.0775558793599047,0.7770339975981333,0.6732588916459884,0.0808478020766123,0.6666666666666666,0.6882323232323232,0.0892737807408338,0.6673076923076924,0.7183208020050126,0.0854253730601898,0.7166666666666667,0.6964646464646465,0.2418614574409271,0.6615384615384615,0.6700085111849818,0.1077111101797299,0.688,0.6799999999999999,0.1549830735481128,0.6730769230769231,10.4,10.4,5.122499389946279,4,10.0,18
LightGBM,0.7169262065095399,0.1202495369521153,0.6896449704142013,0.7918756483208714,0.0236078327578387,0.7523408734179664,0.6455665839536808,0.105211797261076,0.6410256410256411,0.6569191919191919,0.1188994013700596,0.6423076923076922,0.6736371471665589,0.0748509690426287,0.6949152542372882,0.6671717171717171,0.2194291877854875,0.6307692307692307,0.6484884486710045,0.1152638935685702,0.6612903225806451,0.6466666666666667,0.1047984544226808,0.6538461538461539,10.4,10.4,5.122499389946279,4,10.0,18
GradientBoosting,0.7080120650953984,0.1631170469976194,0.7125739644970414,0.7929526818881839,0.0651026473366257,0.7751565242713616,0.6720439297858654,0.1422316968826044,0.6752136752136753,0.6940025252525253,0.1350953222629747,0.6807692307692308,0.7020308123249299,0.103696801787116,0.7454545454545455,0.6657828282828283,0.2771703643545629,0.6307692307692307,0.652602495543672,0.1757648828988701,0.6833333333333333,0.7222222222222222,0.0562182695141045,0.7307692307692307,10.4,10.4,5.122499389946279,4,10.0,18
KNN,0.6973099046015713,0.1192864487216946,0.6892011834319527,0.7865056950774061,0.0438966000393581,0.760176698246099,0.667488282326992,0.0752366348717542,0.6666666666666666,0.6719065656565656,0.0853582607322643,0.6711538461538462,0.7189285714285715,0.1229297957936868,0.7321428571428571,0.6438131313131313,0.0893386378051347,0.6307692307692307,0.6661552362880636,0.0582349171345413,0.6776859504132231,0.7,0.1497322713593157,0.7115384615384616,10.4,10.4,5.122499389946279,4,10.0,18
NaiveBayes,0.6817269921436588,0.1396662663176058,0.6115384615384615,0.7296198272391725,0.0671542893786688,0.6586731490108234,0.6137671169929235,0.1249710742416045,0.5897435897435898,0.6094191919191919,0.1200897200031019,0.5807692307692307,0.6638124215203323,0.1152945509935663,0.6231884057971014,0.6588383838383838,0.1921435922290679,0.6615384615384615,0.6388888888888888,0.1024393828588098,0.6417910447761194,0.5599999999999999,0.2952797376332994,0.5,10.4,10.4,5.122499389946279,4,10.0,18
