model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
ExtraTrees,0.5622282262263879,0.12495711360756999,0.5435621301775149,0.6531150593475742,0.09750141297929404,0.5945252356613189,0.540745875782027,0.08492903447812451,0.541025641025641,0.5399125323206205,0.08359848430568424,0.5398076923076923,0.5521600230699345,0.12910689846642276,0.5714285714285714,0.6068575852534192,0.10855741820141447,0.593698175787728,0.5518259803921568,0.21726849716290916,0.5507692307692308,1170,40
LogisticRegression,0.5468388581394097,0.10359046348536341,0.540455621301775,0.6330716508761702,0.08630475589822187,0.5789541328438301,0.5137423047948632,0.10592282116170926,0.5145299145299145,0.5115182948179271,0.10442505139368584,0.5125,0.5365141555062661,0.12903026375987056,0.548489666136725,0.5643994686728819,0.11457872968975288,0.5674342105263158,0.5289889705882354,0.17407029422269102,0.5307692307692308,1170,40
XGBoost,0.542582473694606,0.09166820518949882,0.563698224852071,0.6065197997358945,0.07554581290997774,0.6095621766656263,0.563032381658633,0.08216421789680817,0.5632478632478632,0.5473848914565826,0.09014244182433889,0.5482692307692307,0.6130948668074542,0.12357427165811784,0.6347390993566834,0.6106981269807504,0.0912789985378676,0.5927903871829105,0.6825674019607844,0.2617086301854604,0.683076923076923,1170,40
SVM_Linear,0.5407982968828557,0.13449497630054916,0.5270961538461538,0.6226078761380802,0.09943098335686407,0.5751950142421298,0.5168798518047684,0.0882785239172442,0.5170940170940171,0.5242057544171514,0.07390014483465651,0.5244230769230769,0.4294849418846736,0.2752905349807367,0.5133505598621878,0.49449160151646276,0.26688127321663757,0.5831702544031311,0.4575919117647059,0.3454620323359651,0.4584615384615385,1170,40
