fpr,tpr,threshold
0.0,0.0,inf
0.0,0.015873015873015872,0.9554769396781921
0.0,0.12698412698412698,0.8898485898971558
0.06,0.12698412698412698,0.8658905029296875
0.06,0.25396825396825395,0.7786234021186829
0.1,0.25396825396825395,0.7684212923049927
0.1,0.38095238095238093,0.6992517709732056
0.12,0.38095238095238093,0.673474133014679
0.12,0.3968253968253968,0.6702794432640076
0.14,0.3968253968253968,0.6605358123779297
0.14,0.42857142857142855,0.6179491281509399
0.18,0.42857142857142855,0.6156986951828003
0.18,0.4444444444444444,0.6149862408638
0.2,0.4444444444444444,0.614514946937561
0.2,0.4603174603174603,0.6142640709877014
0.22,0.4603174603174603,0.6078388690948486
0.22,0.47619047619047616,0.6057865619659424
0.24,0.47619047619047616,0.5876095294952393
0.24,0.5079365079365079,0.5776045918464661
0.28,0.5079365079365079,0.5716904401779175
0.28,0.5396825396825397,0.5654934644699097
0.3,0.5396825396825397,0.560070276260376
0.3,0.5555555555555556,0.5575735569000244
0.32,0.5555555555555556,0.5430416464805603
0.32,0.5714285714285714,0.5403895974159241
0.34,0.5714285714285714,0.5368688702583313
0.34,0.6031746031746031,0.5312032103538513
0.36,0.6031746031746031,0.5256116390228271
0.36,0.6190476190476191,0.5154882669448853
0.42,0.6190476190476191,0.4893655776977539
0.42,0.6349206349206349,0.48777055740356445
0.44,0.6349206349206349,0.4795720875263214
0.44,0.6666666666666666,0.4636130928993225
0.46,0.6666666666666666,0.4488818943500519
0.46,0.6984126984126984,0.4464465379714966
0.48,0.6984126984126984,0.4405252933502197
0.48,0.7142857142857143,0.43981364369392395
0.56,0.7142857142857143,0.4044525921344757
0.56,0.7301587301587301,0.39824023842811584
0.66,0.7301587301587301,0.3597535789012909
0.66,0.7777777777777778,0.3485320508480072
0.68,0.7777777777777778,0.34747204184532166
0.68,0.7936507936507936,0.34091314673423767
0.7,0.7936507936507936,0.34071463346481323
0.7,0.8253968253968254,0.31551772356033325
0.72,0.8253968253968254,0.29802635312080383
0.72,0.8412698412698413,0.29717856645584106
0.78,0.8412698412698413,0.27741140127182007
0.78,0.8888888888888888,0.25972703099250793
0.8,0.8888888888888888,0.25814732909202576
0.8,0.9047619047619048,0.24194124341011047
0.82,0.9047619047619048,0.24064385890960693
0.82,0.9206349206349206,0.22379876673221588
0.84,0.9206349206349206,0.21274606883525848
0.84,0.9523809523809523,0.2031652331352234
0.9,0.9523809523809523,0.14718355238437653
0.9,0.9682539682539683,0.14512963593006134
0.92,0.9682539682539683,0.12559375166893005
0.92,0.9841269841269841,0.12210989743471146
0.94,0.9841269841269841,0.11405149847269058
0.98,0.9841269841269841,0.10620871186256409
0.98,1.0,0.09900743514299393
1.0,1.0,0.06964050978422165
