Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.7728125,0.7724540328162023,0.685114146072842,0.8509566668197331,0.8328346711996409,0.8335445046402846,0.7406534131562937,0.9028456212006407,0.7017543859649122,0.708125,0.65625,0.76,0.7777777777777778,0.6333333333333333,0.711864406779661,0.4073394495412843,0.1949780211223114,38,12,22,42,8.8,5.019960159204453
SVM_RBF,0.7521875,0.7515432392759812,0.6607924228157279,0.8360666031860412,0.8209019572782679,0.8220729608965258,0.7218562520618135,0.8986179776587181,0.6842105263157895,0.6793750000000001,0.71875,0.64,0.71875,0.64,0.71875,0.35875,0.19983107558490407,32,18,18,46,8.8,5.019960159204453
SVM_Linear,0.7518750000000001,0.7508100037618737,0.6582409636620441,0.832869129711891,0.8272119792477228,0.8287488577963648,0.7273095479432969,0.9008176719368821,0.7017543859649122,0.6950000000000001,0.75,0.64,0.7272727272727273,0.6666666666666666,0.7384615384615385,0.391713747645951,0.20595311430902438,32,18,16,48,8.8,5.019960159204453
LightGBM,0.680625,0.6815998241423279,0.5822106144685549,0.7775050207756233,0.7200754999789098,0.7277780485199696,0.5971640621707685,0.842240805282246,0.6228070175438597,0.618125,0.65625,0.58,0.6666666666666666,0.5686274509803921,0.6614173228346457,0.23573433115060805,0.24181919048974976,29,21,22,42,8.8,5.019960159204453
ExtraTrees,0.6790624999999999,0.6788681527749478,0.5744247809637594,0.7730485790879812,0.7355682003348323,0.7410748474908994,0.6163911406322439,0.8438412218791012,0.6228070175438597,0.63125,0.5625,0.7,0.7058823529411765,0.5555555555555556,0.6260869565217392,0.25524156791248864,0.22985556338297486,35,15,28,36,8.8,5.019960159204453
NaiveBayes,0.6753125000000001,0.6763921120576601,0.5757570946043477,0.772627686245615,0.7411572871927226,0.7439769884225459,0.6275710090209068,0.8411984672875146,0.6491228070175439,0.6284375,0.796875,0.46,0.6538461538461539,0.6388888888888888,0.7183098591549296,0.264990328820116,0.28953169727474704,23,27,13,51,8.8,5.019960159204453
XGBoost,0.6737500000000001,0.6741446599042334,0.5759058565955117,0.771726787271142,0.7306938331605779,0.7353305378377377,0.60411983030462,0.8369912519271523,0.6140350877192983,0.6059375,0.671875,0.54,0.6515151515151515,0.5625,0.6615384615384615,0.2128060263653484,0.2514501739155247,27,23,21,43,8.8,5.019960159204453
RandomForest,0.6609375,0.6617266433874933,0.5599054782696801,0.7589256469046839,0.6995570120939736,0.7077394128979413,0.5779368329082437,0.8259148275754755,0.6140350877192983,0.6190625000000001,0.578125,0.66,0.6851851851851852,0.55,0.6271186440677966,0.23302752293577977,0.23131236116540188,33,17,27,37,8.8,5.019960159204453
KNN,0.65234375,0.6519486205474254,0.5516416230801818,0.7484676553708779,0.7317448264728887,0.7387132388271294,0.6158921159841898,0.8420740317364469,0.6228070175438597,0.6159375,0.671875,0.56,0.6615384615384615,0.5714285714285714,0.6666666666666666,0.2323833385530849,0.24648497034108618,28,22,21,43,8.8,5.019960159204453
GradientBoosting,0.6243749999999999,0.6248525259372189,0.5162271883699351,0.7297957386329582,0.6642093549924912,0.6719758161390734,0.5406348115339994,0.7927653142365908,0.5614035087719298,0.548125,0.65625,0.44,0.6,0.5,0.6268656716417911,0.09753008233058891,0.2526624430704241,22,28,22,42,8.8,5.019960159204453
