Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
LogisticRegression vs ExtraTrees,LogisticRegression,ExtraTrees,0.8211311451263604,0.7689531335225115,0.05217801160384896,3.0,0.3125,0.5625
LogisticRegression vs GradientBoosting,LogisticRegression,GradientBoosting,0.8211311451263604,0.7297647815590398,0.09136636356732057,0.0,0.0625,0.28125
LogisticRegression vs KNN,LogisticRegression,KNN,0.8211311451263604,0.7050387274430336,0.11609241768332682,0.0,0.0625,0.28125
LogisticRegression vs LightGBM,LogisticRegression,LightGBM,0.8211311451263604,0.7493339696808595,0.07179717544550088,3.0,0.3125,0.5625
LogisticRegression vs NaiveBayes,LogisticRegression,NaiveBayes,0.8211311451263604,0.7718196662455035,0.04931147888085694,5.0,0.625,0.8035714285714286
LogisticRegression vs RandomForest,LogisticRegression,RandomForest,0.8211311451263604,0.7502805567638104,0.07085058836255016,4.0,0.4375,0.65625
LogisticRegression vs SVM_Linear,LogisticRegression,SVM_Linear,0.8211311451263604,0.8272747295235334,-0.006143584397172908,4.0,0.875,0.984375
LogisticRegression vs SVM_RBF,LogisticRegression,SVM_RBF,0.8211311451263604,0.818967252842851,0.0021638922835095498,7.0,1.0,1.0
LogisticRegression vs XGBoost,LogisticRegression,XGBoost,0.8211311451263604,0.7189315460368092,0.10219959908955131,1.0,0.125,0.375
