Fold,Feature_Rank_in_Fold,Feature_Name
1,1,NGTDM_Strength
1,2,IB_IntensitySkewness
1,3,Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
1,4,Morph_SphericalDisproportion
1,5,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
1,6,GLSZM_LargeZoneHighGreyLevelEmphasis
1,7,GLRLM_ShortRunLowGreyLevelEmphasis
1,8,Morph_Compacity
2,1,GLSZM_GreyLevelVariance
2,2,IH_MinimumHistogramGradientGreyLevel_Intensity
2,3,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
2,4,GLRLM_LongRunLowGreyLevelEmphasis
2,5,GLSZM_NormalisedZoneSizeNonUniformity
2,6,IH_MinimumHistogramGradient_Intensity
2,7,Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
2,8,GLCM_ClusterProminence
2,9,Morph_Sphericity
2,10,IB_IntensitySkewness
2,11,Morph_SurfaceArea_cm2
2,12,IH_IntensityHistogramMinimumGreyLevel_Intensity
3,1,IB_IntensitySkewness
3,2,IH_IntensityHistogramSkewness_Intensity
3,3,Morph_Compacity
3,4,Morph_SphericalDisproportion
3,5,GLCM_JointVariance
3,6,IH_MaximumHistogramGradient_Intensity
4,1,GLSZM_GreyLevelVariance
4,2,GLRLM_ShortRunLowGreyLevelEmphasis
4,3,Morph_Asphericity
4,4,GLSZM_ZoneSizeVariance
4,5,NGTDM_Coarseness
4,6,IH_IntensityHistogramSkewness_Intensity
4,7,Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
4,8,GLSZM_SmallZoneLowGreyLevelEmphasis
4,9,Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
4,10,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
4,11,IB_10thIntensityPercentile
4,12,Morph_SphericalDisproportion
4,13,IB_IntensitySkewness
4,14,IH_MaximumHistogramGradient_Intensity
4,15,GLCM_InverseDifferenceMoment
4,16,Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist
4,17,Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm
4,18,Morph_Compacity
4,19,GLSZM_SmallZoneHighGreyLevelEmphasis
4,20,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
5,1,IB_IntensityBasedEnergy
5,2,Morph_Compactness1
5,3,GLSZM_GreyLevelVariance
5,4,IB_IntensitySkewness
5,5,GLSZM_ZoneSizeVariance
5,6,Morph_SphericalDisproportion
5,7,GLRLM_LongRunLowGreyLevelEmphasis
5,8,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
