Feature_Original,Feature_Sanitized,MeanAbsSHAP,Selection_Count
Pre_GLSZM_GreyLevelVariance,Pre_GLSZM_GreyLevelVariance,0.08410782403645697,2
Post2_GLCM_InverseVariance,Post2_GLCM_InverseVariance,0.0736814550079002,2
Post1_IH_IntensityHistogramMode_Intensity,Post1_IH_IntensityHistogramMode_Intensity,0.045802436237428176,3
Post2_IH_MinimumHistogramGradientGreyLevel_Intensity,Post2_IH_MinimumHistogramGradientGreyLevel_Intensity,0.0332994043419008,2
Post1_Morph_Asphericity,Post1_Morph_Asphericity,0.030632041983527595,2
Post1_Morph_Compacity,Post1_Morph_Compacity,0.025476062069642733,4
Post2_Morph_Compacity,Post2_Morph_Compacity,0.024396426895809648,2
Pre_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,Pre_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,0.01900614941809649,2
