Metric,Value
ROC-AUC,0.6869822485207101
PR-AUC,0.7059954111749167
Balanced Acc.,0.6711538461538462
Sensitivity,0.7076923076923077
Specificity,0.6346153846153846
PPV,0.7076923076923077
NPV,0.6346153846153846
Kappa,0.3423076923076923
