feature,n_valid,mean_benign,mean_malignant,median_benign,median_malignant,shapiro_p_benign,shapiro_p_malignant,normal_in_both_classes,correlation_method,correlation_coefficient,correlation_p_value,class_difference_test,class_difference_stat,class_difference_p_value,cohen_d_malignant_minus_benign,correlation_q_value_fdr,class_difference_q_value_fdr
Morph_Compacity,117,15.722853062156863,17.634911466666665,15.72005683,16.551279785,0.0012856647178939187,1.11428164743823e-09,False,Spearman,0.33019299049952044,0.0002771629557052878,Mann_Whitney_U,1036.0,0.0003800847584650489,0.616993675845211,0.004631013840951703,0.004469643977620454
Morph_Compactness1,117,0.036368683490196084,0.03304302700000001,0.035889793,0.034087429,0.14245754674341574,0.00016339380676985642,False,Spearman,-0.33019299049952044,0.0002771629557052878,Mann_Whitney_U,2330.0,0.0003800847584650489,-0.7000043859157336,0.004631013840951703,0.004469643977620454
Morph_Compactness2,117,0.475913053137255,0.39730825346969695,0.457661258,0.412849268,0.1802835587831774,0.038240157676359306,False,Spearman,-0.33019299049952044,0.0002771629557052878,Mann_Whitney_U,2330.0,0.0003800847584650489,-0.7195355992933404,0.004631013840951703,0.004469643977620454
Morph_SphericalDisproportion,117,1.2957777750392157,1.3950486311666668,1.297633205,1.3429819534999998,0.0038291721723255124,6.6628397722213395e-09,False,Spearman,0.33019299049952044,0.0002771629557052878,Mann_Whitney_U,1036.0,0.0003800847584650489,0.6345055751168025,0.004631013840951703,0.004469643977620454
Morph_Sphericity,117,0.7763564608235294,0.727135993969697,0.770633794,0.7446122295,0.09491161609728793,2.0414893493951797e-05,False,Spearman,-0.33019299049952044,0.0002771629557052878,Mann_Whitney_U,2330.0,0.0003800847584650489,-0.6902176863326146,0.004631013840951703,0.004469643977620454
Morph_Asphericity,117,0.29577777503921565,0.3950486311666667,0.297633205,0.3429819535,0.003829172172325612,6.6628397722213395e-09,False,Spearman,0.33019299049952044,0.0002771629557052878,Mann_Whitney_U,1036.0,0.0003800847584650489,0.6345055751168023,0.004631013840951703,0.004469643977620454
IB_MeanIntensity,117,300.2793756749019,396.14716010621214,303.3352518,411.11142785000004,0.12603737024675085,0.11082475031299173,True,Pearson_point_biserial_equivalent,0.3142910941212175,0.0005586049016555521,Welch_t_test,-3.63361892544998,0.0004201035187658285,0.661913429487488,0.004631013840951703,0.004469643977620454
IB_MedianIntensity,117,299.9877635770588,404.4264505537879,313.8789063,430.03434749999997,0.0769327660401262,0.15473152879615498,True,Pearson_point_biserial_equivalent,0.31235357428862087,0.0006068225032971196,Welch_t_test,-3.63235845316464,0.00042106915095082046,0.6573902385317316,0.004631013840951703,0.004469643977620454
IB_50thIntensityPercentile,117,299.9877635770588,404.4264505537879,313.8789063,430.03434749999997,0.0769327660401262,0.15473152879615498,True,Pearson_point_biserial_equivalent,0.31235357428862087,0.0006068225032971196,Welch_t_test,-3.63235845316464,0.00042106915095082046,0.6573902385317316,0.004631013840951703,0.004469643977620454
IB_AreaUnderCurveCIVH,117,6452.813193990196,8530.631794333332,6524.165692,8877.672448,0.0791593420823178,0.12182655421039287,True,Pearson_point_biserial_equivalent,0.3169981293821349,0.000497119432289617,Welch_t_test,-3.6724979302922143,0.0003666677685341597,0.668248463788141,0.004631013840951703,0.004469643977620454
