Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
SVM_Linear,RandomForest,0.6640625,0.6295072115384615,0.03455528846153855,1.035002826692255,0.30066759110454633,✗,✗,1.0,✗
ExtraTrees,LightGBM,0.6400240384615385,0.6036658653846154,0.03635817307692313,1.0295507965328634,0.3032209228324395,✗,✗,1.0,✗
XGBoost,GradientBoosting,0.6547475961538463,0.6104266826923077,0.04432091346153855,0.9885414229728321,0.322887558047666,✗,✗,1.0,✗
SVM_RBF,NaiveBayes,0.6729266826923077,0.6307091346153846,0.04221754807692313,0.9694460050963969,0.3323227080206761,✗,✗,1.0,✗
SVM_Linear,NaiveBayes,0.6640625,0.6307091346153846,0.03335336538461542,0.8526785886556895,0.3938375677342182,✗,✗,1.0,✗
ExtraTrees,LogisticRegression,0.6400240384615385,0.6637620192307692,-0.023737980769230616,-0.8349233871289978,0.4037608459053823,✗,✗,1.0,✗
LogisticRegression,NaiveBayes,0.6637620192307692,0.6307091346153846,0.03305288461538458,0.8262965321065701,0.408635900231168,✗,✗,1.0,✗
RandomForest,LightGBM,0.6295072115384615,0.6036658653846154,0.025841346153846034,0.8118791671674368,0.4168609695382146,✗,✗,1.0,✗
ExtraTrees,SVM_Linear,0.6400240384615385,0.6640625,-0.024038461538461453,-0.8117006711234086,0.4169634091681841,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.6400240384615385,0.6104266826923077,0.029597355769230838,0.7608230271834099,0.4467627785307122,✗,✗,1.0,✗
XGBoost,RandomForest,0.6547475961538463,0.6295072115384615,0.025240384615384803,0.696884933556256,0.48587480733638766,✗,✗,1.0,✗
RandomForest,GradientBoosting,0.6295072115384615,0.6104266826923077,0.019080528846153744,0.5795933243676207,0.5621888958692968,✗,✗,1.0,✗
LightGBM,NaiveBayes,0.6036658653846154,0.6307091346153846,-0.027043269230769162,-0.5774354309599598,0.5636453452565762,✗,✗,1.0,✗
XGBoost,NaiveBayes,0.6547475961538463,0.6307091346153846,0.024038461538461675,0.46723157116349306,0.6403342081648767,✗,✗,1.0,✗
SVM_Linear,SVM_RBF,0.6640625,0.6729266826923077,-0.00886418269230771,-0.43901138500598286,0.66065328690816,✗,✗,1.0,✗
XGBoost,SVM_RBF,0.6547475961538463,0.6729266826923077,-0.018179086538461453,-0.4296675667930464,0.6674374794281572,✗,✗,1.0,✗
XGBoost,ExtraTrees,0.6547475961538463,0.6400240384615385,0.01472355769230771,0.4182859783503989,0.6757380401481847,✗,✗,1.0,✗
GradientBoosting,NaiveBayes,0.6104266826923077,0.6307091346153846,-0.020282451923076872,-0.41661592181814217,0.6769593615404716,✗,✗,1.0,✗
SVM_RBF,LogisticRegression,0.6729266826923077,0.6637620192307692,0.009164663461538547,0.4083108281928481,0.6830454906221268,✗,✗,1.0,✗
ExtraTrees,RandomForest,0.6400240384615385,0.6295072115384615,0.010516826923077094,0.3677036939695566,0.7130941858533257,✗,✗,1.0,✗
ExtraTrees,NaiveBayes,0.6400240384615385,0.6307091346153846,0.009314903846153966,0.23627533726314293,0.8132190232210202,✗,✗,1.0,✗
XGBoost,SVM_Linear,0.6547475961538463,0.6640625,-0.009314903846153744,-0.21423039174221414,0.8303673970187655,✗,✗,1.0,✗
XGBoost,LogisticRegression,0.6547475961538463,0.6637620192307692,-0.009014423076922906,-0.21388569712837185,0.8306361941852388,✗,✗,1.0,✗
LightGBM,GradientBoosting,0.6036658653846154,0.6104266826923077,-0.006760817307692291,-0.16447916424592685,0.8693539478850598,✗,✗,1.0,✗
RandomForest,NaiveBayes,0.6295072115384615,0.6307091346153846,-0.0012019230769231282,-0.02745558047535106,0.9780963681241752,✗,✗,1.0,✗
SVM_Linear,LogisticRegression,0.6640625,0.6637620192307692,0.00030048076923083755,0.02333813195677502,0.9813805550862724,✗,✗,1.0,✗
