feature,n_valid,mean_benign,mean_malignant,median_benign,median_malignant,shapiro_p_benign,shapiro_p_malignant,normal_in_both_classes,correlation_method,correlation_coefficient,correlation_p_value,class_difference_test,class_difference_stat,class_difference_p_value,cohen_d_malignant_minus_benign,correlation_q_value_fdr,class_difference_q_value_fdr
Pre_Morph_Compacity,114,15.725971691799998,17.68138785890625,15.726982465,16.585598315,0.0004486820754049963,2.3721822041379936e-09,False,Spearman,0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,976.0,0.00037023968271058345,0.6278485648416988,0.012847257861987142,0.017833211383893103
Pre_Morph_Compactness1,114,0.03633255354,0.032983710875,0.035873995000000006,0.034016855,0.06092036468666679,0.0003357476069658914,False,Spearman,-0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,2224.0,0.00037023968271058345,-0.7061069632213589,0.012847257861987142,0.017833211383893103
Pre_Morph_Compactness2,114,0.47460927444000006,0.39616761339062495,0.4572585355,0.4111410155,0.08330041721178028,0.06660176333736612,True,Pearson_point_biserial_equivalent,-0.33973801005860493,0.00021725623082914975,Welch_t_test,3.868444484862778,0.000186451245585448,-0.7215434668614541,0.012847257861987142,0.017833211383893103
Pre_Morph_SphericalDisproportion,114,1.2960647178600002,1.397361020296875,1.298014273,1.344837914,0.001356424923896451,1.4224792956642453e-08,False,Spearman,0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,976.0,0.00037023968271058345,0.6449060749310745,0.012847257861987142,0.017833211383893103
Pre_Morph_Sphericity,114,0.7759094775800002,0.72620307875,0.7704076195,0.743584215,0.0387696991581766,4.282360505026885e-05,False,Spearman,-0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,2224.0,0.00037023968271058345,-0.6974501184417788,0.012847257861987142,0.017833211383893103
Pre_Morph_Asphericity,114,0.29606471786000005,0.39736102029687503,0.298014273,0.34483791399999997,0.0013564249238965144,1.422479295664253e-08,False,Spearman,0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,976.0,0.00037023968271058345,0.6449060749310763,0.012847257861987142,0.017833211383893103
ADC_Morph_SurfaceToVolumeRatio_cm,114,15.733274678599996,17.401836733750002,15.726860935000001,16.51097783,0.00027911823858367443,3.8283452111229e-09,False,Spearman,0.28900793546914944,0.001817218849839754,Mann_Whitney_U,1062.0,0.0021453135589838326,0.5655815048294818,0.0375125891145492,0.04428540132473768
ADC_Morph_Compacity,114,0.0363126684,0.033415557359375,0.035874272,0.0341705775,0.025598333558107252,0.0023661856475669404,False,Spearman,-0.28900793546914944,0.001817218849839754,Mann_Whitney_U,2138.0,0.0021453135589838326,-0.6211352827157746,0.0375125891145492,0.04428540132473768
ADC_Morph_Compactness1,114,0.47408010146,0.40590923462499995,0.457265593,0.41486513550000004,0.02756545501304284,0.31973622557865533,False,Spearman,-0.28900793546914944,0.001817218849839754,Mann_Whitney_U,2138.0,0.0021453135589838326,-0.6266905248875145,0.0375125891145492,0.04428540132473768
ADC_Morph_Compactness2,114,1.296482293,1.38314982340625,1.2980075869999999,1.340801229,0.000803526059666903,3.1193514810032204e-08,False,Spearman,0.28900793546914944,0.001817218849839754,Mann_Whitney_U,1062.0,0.0021453135589838326,0.5793685681117114,0.0375125891145492,0.04428540132473768
