Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
LogisticRegression,KNN,0.7225,0.58953125,0.13296875000000008,3.073938643224844,0.00211252875167073,✓,✓,0.09506379382518285,✗
LogisticRegression,GradientBoosting,0.7225,0.6165625,0.10593750000000002,2.7207804858727784,0.0065127993852234735,✓,✓,0.2930759723350563,✗
LogisticRegression,SVM_Linear,0.7225,0.6878125,0.03468749999999998,2.7200625822320488,0.006526956219259892,✓,✓,0.2937130298666951,✗
SVM_RBF,KNN,0.7031249999999999,0.58953125,0.11359374999999994,2.6860980262395104,0.007229187613082868,✓,✓,0.3253134425887291,✗
ExtraTrees,KNN,0.686875,0.58953125,0.09734375000000006,2.48888111173145,0.012814580973871895,✓,✗,0.5766561438242352,✗
RandomForest,KNN,0.695625,0.58953125,0.1060937500000001,2.4371939882499634,0.014801736408145888,✓,✗,0.6660781383665649,✗
RandomForest,GradientBoosting,0.695625,0.6165625,0.07906250000000004,2.3739448717858904,0.017599177895959054,✓,✗,0.7919630053181574,✗
LogisticRegression,XGBoost,0.7225,0.6271874999999999,0.09531250000000013,2.290293583298427,0.022004303544177106,✓,✗,0.9901936594879698,✗
SVM_RBF,GradientBoosting,0.7031249999999999,0.6165625,0.08656249999999988,2.2800245646111845,0.022606231611210448,✓,✗,1.0,✗
LogisticRegression,NaiveBayes,0.7225,0.6359374999999999,0.0865625000000001,2.214470625179379,0.02679642124582567,✓,✗,1.0,✗
RandomForest,XGBoost,0.695625,0.6271874999999999,0.06843750000000015,2.2048576032348164,0.027464088387877686,✓,✗,1.0,✗
SVM_Linear,KNN,0.6878125,0.58953125,0.0982812500000001,2.142108713602321,0.03218473488872417,✓,✗,1.0,✗
ExtraTrees,GradientBoosting,0.686875,0.6165625,0.0703125,1.9816740574749694,0.04751573256308542,✓,✗,1.0,✗
SVM_RBF,XGBoost,0.7031249999999999,0.6271874999999999,0.07593749999999999,1.918739712022948,0.05501728303233106,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.686875,0.6271874999999999,0.059687500000000115,1.8076633098705477,0.07065891826540004,✗,✗,1.0,✗
SVM_Linear,GradientBoosting,0.6878125,0.6165625,0.07125000000000004,1.7922636295518397,0.07309074637790562,✗,✗,1.0,✗
LightGBM,KNN,0.6796874999999999,0.58953125,0.09015624999999994,1.6774488564318824,0.09345474246429868,✗,✗,1.0,✗
SVM_RBF,NaiveBayes,0.7031249999999999,0.6359374999999999,0.06718749999999996,1.6569850571366738,0.09752249622160146,✗,✗,1.0,✗
SVM_Linear,XGBoost,0.6878125,0.6271874999999999,0.06062500000000015,1.4254936496774646,0.15401455446565143,✗,✗,1.0,✗
LightGBM,GradientBoosting,0.6796874999999999,0.6165625,0.06312499999999988,1.4053936432940173,0.15990425594409574,✗,✗,1.0,✗
SVM_Linear,NaiveBayes,0.6878125,0.6359374999999999,0.051875000000000115,1.391618207978941,0.16403804217122298,✗,✗,1.0,✗
LightGBM,XGBoost,0.6796874999999999,0.6271874999999999,0.05249999999999999,1.3196033618257859,0.1869674798633637,✗,✗,1.0,✗
LogisticRegression,SVM_RBF,0.7225,0.7031249999999999,0.019375000000000142,1.2813272589074027,0.20007874219777333,✗,✗,1.0,✗
RandomForest,NaiveBayes,0.695625,0.6359374999999999,0.059687500000000115,1.2305479299733602,0.21849199019294074,✗,✗,1.0,✗
ExtraTrees,NaiveBayes,0.686875,0.6359374999999999,0.05093750000000008,1.0326308219937421,0.3017766984652903,✗,✗,1.0,✗
LogisticRegression,ExtraTrees,0.7225,0.686875,0.03562500000000002,1.0217603580164372,0.30689433599786786,✗,✗,1.0,✗
SVM_RBF,SVM_Linear,0.7031249999999999,0.6878125,0.01531249999999984,0.9767055757503686,0.32871493398241836,✗,✗,1.0,✗
LogisticRegression,LightGBM,0.7225,0.6796874999999999,0.04281250000000014,0.9324605480932916,0.35109856621723656,✗,✗,1.0,✗
NaiveBayes,KNN,0.6359374999999999,0.58953125,0.04640624999999998,0.8898595494940241,0.37354130636165395,✗,✗,1.0,✗
LogisticRegression,RandomForest,0.7225,0.695625,0.026874999999999982,0.8282681920864761,0.407518632297579,✗,✗,1.0,✗
XGBoost,KNN,0.6271874999999999,0.58953125,0.03765624999999995,0.8016652660500306,0.42274661298885785,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.6359374999999999,0.6796874999999999,-0.043749999999999956,-0.7278269932772666,0.46671949845248983,✗,✗,1.0,✗
GradientBoosting,KNN,0.6165625,0.58953125,0.027031250000000062,0.5914942564540948,0.5541893023703207,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.7031249999999999,0.6796874999999999,0.0234375,0.5510388025032504,0.581607075336787,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.7031249999999999,0.686875,0.016249999999999876,0.5237974598357944,0.6004194203493938,✗,✗,1.0,✗
RandomForest,LightGBM,0.695625,0.6796874999999999,0.01593750000000016,0.37652749086875753,0.7065247818718048,✗,✗,1.0,✗
NaiveBayes,GradientBoosting,0.6359374999999999,0.6165625,0.01937499999999992,0.3583594704162768,0.7200743181794125,✗,✗,1.0,✗
RandomForest,ExtraTrees,0.695625,0.686875,0.008750000000000036,0.34416462552567395,0.7307224838236674,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.6165625,0.6271874999999999,-0.010624999999999885,-0.30329840271253944,0.761662463348245,✗,✗,1.0,✗
SVM_RBF,RandomForest,0.7031249999999999,0.695625,0.00749999999999984,0.2479284797323557,0.8041897440583978,✗,✗,1.0,✗
SVM_Linear,RandomForest,0.6878125,0.695625,-0.0078125,-0.23649027734795292,0.8130522508985487,✗,✗,1.0,✗
ExtraTrees,LightGBM,0.686875,0.6796874999999999,0.007187500000000124,0.17273323717571828,0.862861116978002,✗,✗,1.0,✗
SVM_Linear,LightGBM,0.6878125,0.6796874999999999,0.00812500000000016,0.1684018378072675,0.866267162391556,✗,✗,1.0,✗
NaiveBayes,XGBoost,0.6359374999999999,0.6271874999999999,0.008750000000000036,0.15978511007712767,0.8730503538096117,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.6878125,0.686875,0.0009375000000000355,0.026598189401376343,0.9787802173984069,✗,✗,1.0,✗
