Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",LogisticRegression,0.8181818181818181,0.7727272727272727,0.7727272727272727,0.8055262918899284,0.7142857142857143,0.9090909090909091,0.8,0.6363636363636364,0.7882962962962963,0.5454545454545454
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_RBF,0.8181818181818181,0.7272727272727273,0.7272727272727273,0.7903747767384132,0.6470588235294118,1.0,0.7857142857142857,0.45454545454545453,0.7450864197530864,0.4545454545454546
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_Linear,0.8099173553719008,0.7272727272727273,0.7272727272727273,0.7862081100717464,0.6470588235294118,1.0,0.7857142857142857,0.45454545454545453,0.800641975308642,0.4545454545454546
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",RandomForest,0.7933884297520661,0.7727272727272727,0.7727272727272727,0.7852314352314353,0.7142857142857143,0.9090909090909091,0.8,0.6363636363636364,0.742,0.5454545454545454
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",GradientBoosting,0.7520661157024793,0.6818181818181818,0.6818181818181819,0.7393299881936246,0.6428571428571429,0.8181818181818182,0.72,0.5454545454545454,0.7766153846153846,0.36363636363636365
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",ExtraTrees,0.8016528925619835,0.7727272727272727,0.7727272727272727,0.7617325855962219,0.7142857142857143,0.9090909090909091,0.8,0.6363636363636364,0.7650769230769231,0.5454545454545454
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",KNN,0.7933884297520662,0.6363636363636364,0.6363636363636364,0.7275203265633888,0.5789473684210527,1.0,0.7333333333333333,0.2727272727272727,0.7080493827160493,0.2727272727272727
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",NaiveBayes,0.7520661157024794,0.5,0.5,0.7267843267843269,0.5,0.9090909090909091,0.6451612903225806,0.09090909090909091,0.6957037037037037,0.0
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",XGBoost,0.6611570247933884,0.7272727272727273,0.7272727272727273,0.6629507153571325,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.5454545454545454,0.7958461538461539,0.4545454545454546
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",LightGBM,0.6942148760330579,0.6818181818181818,0.6818181818181819,0.6710259734323906,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.6363636363636364,0.7573846153846153,0.36363636363636365
2,91,23,4,4,auto,auto,elasticnet_then_mrmr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",LogisticRegression,0.8166666666666667,0.7391304347826086,0.6833333333333333,0.8944369519369519,0.7647058823529411,0.8666666666666667,0.8125,0.5,0.6808484848484848,0.38938053097345127
