Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
SVM_RBF,0.7179096520763186,0.13288389508020312,0.525,0.8333333333333334,0.7759816514718123,0.11575209287858755,0.640964840514095,0.9271648440126703,0.5856290782097233,0.10894619294520613,0.4230769230769231,0.7037037037037037,0.5823863636363635,0.10716032273251093,0.4,0.6666666666666666,0.5905555555555555,0.12831409187162376,0.4,0.7083333333333334,0.7536616161616162,0.2118732391969485,0.5,1.0,0.6421613806813047,0.11126764998147251,0.5161290322580645,0.8095238095238095,0.4111111111111111,0.18324913891634045,0.2222222222222222,0.6666666666666666,8.4,2.9664793948382653,4.0,12.0
ExtraTrees,0.6746127946127947,0.15936606173860737,0.4,0.7962962962962963,0.7095430246088866,0.1431239212673762,0.5432239912972304,0.8811740631038878,0.6346861501700211,0.08551795082991775,0.5,0.7037037037037037,0.6237121212121212,0.09738738758110026,0.4625,0.7083333333333333,0.6398692810457517,0.10330106196146586,0.5,0.7777777777777778,0.6896464646464646,0.10002837318122046,0.5454545454545454,0.7777777777777778,0.6579441473559121,0.08072347988313006,0.6,0.7777777777777778,0.5577777777777777,0.15161680091925053,0.3,0.6666666666666666,8.4,2.9664793948382653,4.0,12.0
GradientBoosting,0.664084595959596,0.12042776295490347,0.484375,0.7777777777777778,0.697807809902482,0.16136797945850095,0.45,0.8509292294724946,0.6270195754066722,0.13070675094274875,0.5,0.7777777777777778,0.62989898989899,0.12237299219790045,0.5,0.75,0.6365689865689865,0.1595757975740522,0.42857142857142855,0.8333333333333334,0.6575757575757576,0.16883914677565218,0.45454545454545453,0.8333333333333334,0.6361024033437827,0.14640123998666357,0.5,0.8333333333333334,0.6022222222222222,0.09506333171647746,0.5,0.7333333333333333,8.4,2.9664793948382653,4.0,12.0
NaiveBayes,0.6388047138047138,0.07526301698304973,0.5375,0.7171717171717171,0.6989478717709791,0.13813772472478802,0.46590909090909094,0.8159911964909835,0.5640777502067824,0.11296518143634998,0.38461538461538464,0.6666666666666666,0.529381313131313,0.07578742046813683,0.41666666666666663,0.6212121212121212,0.5471111111111112,0.17185687053655227,0.25,0.68,0.7832070707070706,0.2066919577571649,0.5,0.9444444444444444,0.637489233419466,0.18057044967400415,0.3333333333333333,0.7906976744186046,0.2755555555555555,0.11716823401301393,0.1111111111111111,0.4,8.4,2.9664793948382653,4.0,12.0
XGBoost,0.6345075757575758,0.12733065961452333,0.48125,0.7777777777777778,0.6794562282159003,0.21154079571725135,0.35158730158730156,0.8877047363395908,0.6225650215972796,0.08569650189253022,0.5384615384615384,0.7407407407407407,0.617739898989899,0.07774264280040172,0.49375,0.6944444444444444,0.6314327485380117,0.16217727592981532,0.375,0.7894736842105263,0.7132575757575758,0.10716751924393843,0.5454545454545454,0.8333333333333334,0.6550325734845859,0.11164338179826178,0.5,0.8108108108108109,0.5222222222222221,0.17462481828335236,0.3,0.7777777777777778,8.4,2.9664793948382653,4.0,12.0
KNN,0.62918911335578,0.12276633602666864,0.43125,0.7272727272727273,0.6581793374674274,0.12648615116349723,0.48214285714285715,0.7851953601953603,0.6028241889532212,0.04397815695405627,0.5384615384615384,0.65,0.5951010101010101,0.07555710006253694,0.475,0.6616161616161615,0.6199999999999999,0.1352812640692098,0.42857142857142855,0.75,0.6924242424242424,0.08973356133233965,0.5454545454545454,0.75,0.6396462322158916,0.05944645912085452,0.5454545454545454,0.7058823529411765,0.49777777777777776,0.214072792511863,0.2,0.7777777777777778,8.4,2.9664793948382653,4.0,12.0
RandomForest,0.6188103254769922,0.1627347103864219,0.36250000000000004,0.7708333333333333,0.6878598175253933,0.15545425772723917,0.5075757575757576,0.8540388877374004,0.6337303556658396,0.08559440161779423,0.5,0.7096774193548387,0.6161489898989899,0.10255392195064222,0.4625,0.7104166666666667,0.6500280112044818,0.10188795995662232,0.5,0.7333333333333333,0.6700757575757577,0.14302942025921728,0.45454545454545453,0.8333333333333334,0.6481048700403539,0.08818990383056256,0.5555555555555556,0.7692307692307693,0.5622222222222222,0.22792678053258816,0.3,0.7777777777777778,8.4,2.9664793948382653,4.0,12.0
LogisticRegression,0.603608305274972,0.19039417423977031,0.325,0.797979797979798,0.6585247089719969,0.15442443699741065,0.5161290322580645,0.8522047397047396,0.5896360628618693,0.16318597579626803,0.34615384615384615,0.7692307692307693,0.5803787878787878,0.1651891000694566,0.3375,0.7638888888888888,0.6184746752298935,0.13613173437934628,0.46153846153846156,0.7647058823529411,0.6785353535353535,0.23462708147286285,0.375,1.0,0.6271493848340587,0.1258712586217976,0.41379310344827586,0.7428571428571429,0.4822222222222223,0.333851449185797,0.0,0.7777777777777778,8.4,2.9664793948382653,4.0,12.0
LightGBM,0.5728156565656566,0.14356065880883512,0.33333333333333337,0.6916666666666667,0.6373312172379251,0.21518395939071183,0.2784090909090909,0.8161207007729645,0.5988172043010753,0.12202297412236633,0.38461538461538464,0.6774193548387096,0.5898232323232323,0.1036205303734054,0.41666666666666663,0.675,0.6190476190476191,0.20841835000013806,0.25,0.75,0.6507575757575758,0.1393404047396918,0.5,0.8333333333333334,0.6213384139080734,0.16891290052175525,0.3333333333333333,0.7692307692307693,0.528888888888889,0.19270651901047822,0.3333333333333333,0.7777777777777778,8.4,2.9664793948382653,4.0,12.0
SVM_Linear,0.5315951178451178,0.18293585078557306,0.31875,0.75,0.5909992196795862,0.12088546564521048,0.5161290322580645,0.8028424507591175,0.5519437551695616,0.08564469388419034,0.46153846153846156,0.6666666666666666,0.5410479797979797,0.11122816879673103,0.43125,0.6666666666666666,0.5667032500606355,0.13938645865925534,0.42857142857142855,0.8,0.7776515151515151,0.1775440651985754,0.5625,1.0,0.6365490006447454,0.07887013922457135,0.5454545454545454,0.7272727272727273,0.3044444444444444,0.30808047689997103,0.0,0.6666666666666666,8.4,2.9664793948382653,4.0,12.0
