Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
ExtraTrees,SVM_Linear,0.7091715976331361,0.5338757396449705,0.1752958579881656,3.615483839899494,0.0002997871767171701,✓,✓,0.013490422952272655,✓
GradientBoosting,SVM_Linear,0.676923076923077,0.5338757396449705,0.14304733727810648,2.7937059513178055,0.005210783648798316,✓,✓,0.23448526419592425,✗
ExtraTrees,LogisticRegression,0.7091715976331361,0.5994082840236687,0.10976331360946734,2.763331032681278,0.005721470691840585,✓,✓,0.2574661811328263,✗
ExtraTrees,RandomForest,0.7091715976331361,0.6369822485207102,0.07218934911242592,2.6141683387421177,0.008944495441667269,✓,✓,0.4025022948750271,✗
RandomForest,SVM_Linear,0.6369822485207102,0.5338757396449705,0.10310650887573969,2.1949225438586306,0.028169154378168998,✓,✗,1.0,✗
LogisticRegression,SVM_Linear,0.5994082840236687,0.5338757396449705,0.06553254437869827,2.0981418203995377,0.03589261921081823,✓,✗,1.0,✗
XGBoost,SVM_Linear,0.6455621301775147,0.5338757396449705,0.11168639053254426,2.074186356598859,0.03806200682974948,✓,✗,1.0,✗
SVM_RBF,SVM_Linear,0.6334319526627219,0.5338757396449705,0.09955621301775142,2.013677965585963,0.04404335487667193,✓,✗,1.0,✗
ExtraTrees,LightGBM,0.7091715976331361,0.6136094674556214,0.09556213017751469,1.910777075019269,0.05603323499304495,✗,✗,1.0,✗
ExtraTrees,KNN,0.7091715976331361,0.6220414201183433,0.0871301775147928,1.910524297902337,0.05606574096325663,✗,✗,1.0,✗
ExtraTrees,NaiveBayes,0.7091715976331361,0.6031065088757397,0.1060650887573964,1.8900650105380963,0.058749265963787545,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.6334319526627219,0.7091715976331361,-0.07573964497041419,-1.7265510845680485,0.08424831730990887,✗,✗,1.0,✗
KNN,SVM_Linear,0.6220414201183433,0.5338757396449705,0.08816568047337281,1.6210792777031628,0.10500063755098296,✗,✗,1.0,✗
GradientBoosting,LogisticRegression,0.676923076923077,0.5994082840236687,0.07751479289940821,1.618104001982458,0.10564018620470725,✗,✗,1.0,✗
GradientBoosting,LightGBM,0.676923076923077,0.6136094674556214,0.06331360946745557,1.6033215654385828,0.10886367769011726,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.7091715976331361,0.6455621301775147,0.06360946745562135,1.491734057251738,0.13576887711234586,✗,✗,1.0,✗
LightGBM,SVM_Linear,0.6136094674556214,0.5338757396449705,0.07973372781065091,1.4623556274144986,0.14364378220121118,✗,✗,1.0,✗
GradientBoosting,RandomForest,0.676923076923077,0.6369822485207102,0.03994082840236679,1.3594145279650436,0.17401527004397976,✗,✗,1.0,✗
GradientBoosting,NaiveBayes,0.676923076923077,0.6031065088757397,0.07381656804733727,1.162929593141545,0.2448580695241852,✗,✗,1.0,✗
NaiveBayes,SVM_Linear,0.6031065088757397,0.5338757396449705,0.0692307692307692,1.1462807204768979,0.25167901753495014,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.7091715976331361,0.676923076923077,0.032248520710059125,1.1090269977794978,0.26741853545985106,✗,✗,1.0,✗
GradientBoosting,KNN,0.676923076923077,0.6220414201183433,0.05488165680473367,1.0849115087520487,0.2779608502137022,✗,✗,1.0,✗
XGBoost,LightGBM,0.6455621301775147,0.6136094674556214,0.03195266272189334,1.0241630434047413,0.30575827119710175,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.676923076923077,0.6455621301775147,0.031360946745562224,1.0014636643739863,0.316602698381802,✗,✗,1.0,✗
RandomForest,LogisticRegression,0.6369822485207102,0.5994082840236687,0.03757396449704142,0.9328039284587208,0.3509212125301945,✗,✗,1.0,✗
XGBoost,LogisticRegression,0.6455621301775147,0.5994082840236687,0.04615384615384599,0.8863663014542925,0.37542017203511713,✗,✗,1.0,✗
SVM_RBF,GradientBoosting,0.6334319526627219,0.676923076923077,-0.04349112426035506,-0.8659094434678465,0.38653982399321474,✗,✗,1.0,✗
SVM_RBF,LogisticRegression,0.6334319526627219,0.5994082840236687,0.03402366863905315,0.8013801003794343,0.4229116318293209,✗,✗,1.0,✗
NaiveBayes,XGBoost,0.6031065088757397,0.6455621301775147,-0.04245562130177505,-0.6312734010662233,0.5278617755949929,✗,✗,1.0,✗
RandomForest,LightGBM,0.6369822485207102,0.6136094674556214,0.023372781065088777,0.5448860196666578,0.5858319120608205,✗,✗,1.0,✗
NaiveBayes,RandomForest,0.6031065088757397,0.6369822485207102,-0.03387573964497048,-0.5444910684143185,0.5861035929519711,✗,✗,1.0,✗
KNN,LogisticRegression,0.6220414201183433,0.5994082840236687,0.022633136094674544,0.47563044377400776,0.6343376824872426,✗,✗,1.0,✗
SVM_RBF,NaiveBayes,0.6334319526627219,0.6031065088757397,0.03032544378698221,0.45371247592843894,0.6500357861627643,✗,✗,1.0,✗
XGBoost,KNN,0.6455621301775147,0.6220414201183433,0.023520710059171446,0.4357536726535031,0.663015459459499,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.6334319526627219,0.6136094674556214,0.019822485207100504,0.3458750208585709,0.7294366418536071,✗,✗,1.0,✗
KNN,RandomForest,0.6220414201183433,0.6369822485207102,-0.01494082840236688,-0.3102285019324333,0.7563871975980536,✗,✗,1.0,✗
NaiveBayes,KNN,0.6031065088757397,0.6220414201183433,-0.018934911242603603,-0.2921749858665912,0.7701528359910309,✗,✗,1.0,✗
LogisticRegression,LightGBM,0.5994082840236687,0.6136094674556214,-0.014201183431952646,-0.26525030249655057,0.7908166464360762,✗,✗,1.0,✗
SVM_RBF,KNN,0.6334319526627219,0.6220414201183433,0.011390532544378607,0.24162319833234538,0.8090721449460954,✗,✗,1.0,✗
SVM_RBF,XGBoost,0.6334319526627219,0.6455621301775147,-0.01213017751479284,-0.22157401556736603,0.8246455122749938,✗,✗,1.0,✗
XGBoost,RandomForest,0.6455621301775147,0.6369822485207102,0.008579881656804567,0.2196702811481634,0.8261279515331156,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.6031065088757397,0.6136094674556214,-0.010502958579881705,-0.15483335986162697,0.8769526909727783,✗,✗,1.0,✗
KNN,LightGBM,0.6220414201183433,0.6136094674556214,0.008431952662721898,0.1428734167658761,0.8863901535047152,✗,✗,1.0,✗
SVM_RBF,RandomForest,0.6334319526627219,0.6369822485207102,-0.0035502958579882726,-0.07937103837268134,0.9367375039787911,✗,✗,1.0,✗
NaiveBayes,LogisticRegression,0.6031065088757397,0.5994082840236687,0.0036982248520709415,0.06779707363113811,0.9459471733083595,✗,✗,1.0,✗
