Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.7406850961538461,0.7403006200210682,0.647051282051282,0.8245375837692055,0.7867392861145599,0.7895712958591928,0.6839773388464858,0.8790964569232967,0.6810344827586207,0.6784855769230769,0.703125,0.6538461538461539,0.7142857142857143,0.6415094339622641,0.7086614173228346,0.35632873425314937,0.20969806371034744,34,18,19,45,5.6,2.6076809620810595
SVM_Linear,0.7337740384615384,0.7333440011330261,0.6404603156475135,0.8217270658263306,0.7889495299747875,0.7913796513832003,0.6815040080539414,0.8816482584114806,0.6724137931034483,0.6598557692307692,0.78125,0.5384615384615384,0.6756756756756757,0.6666666666666666,0.7246376811594203,0.3255813953488371,0.21495078596564,28,24,14,50,5.6,2.6076809620810595
SVM_RBF,0.7292668269230769,0.7290497612568146,0.636629302170901,0.813139459793351,0.7834445204229583,0.785836185428899,0.6786264304910611,0.8747851257394925,0.6724137931034483,0.6670673076923077,0.71875,0.6153846153846154,0.696969696969697,0.64,0.7076923076923077,0.33534378769601925,0.21126858529007708,32,20,18,46,5.6,2.6076809620810595
ExtraTrees,0.7244591346153846,0.723452674698388,0.6298076923076923,0.8099480616834439,0.7781618354975696,0.7805229341908321,0.670018534760403,0.8724463896241524,0.646551724137931,0.6490384615384616,0.625,0.6730769230769231,0.7017543859649122,0.5932203389830508,0.6611570247933884,0.2943620178041543,0.2266175840597749,35,17,24,40,5.6,2.6076809620810595
NaiveBayes,0.6989182692307693,0.6977296769383671,0.599672938357733,0.7932894948519948,0.7379682475588205,0.7426789438461983,0.6241176211244115,0.8436179516847075,0.6637931034482759,0.6682692307692308,0.625,0.7115384615384616,0.7272727272727273,0.6065573770491803,0.6722689075630253,0.33116499112950915,0.2509670363070412,37,15,24,40,5.6,2.6076809620810595
RandomForest,0.6873497596153847,0.6860884813939526,0.5882577679337675,0.7776461975503104,0.7369784351167485,0.741557047313188,0.62013598507989,0.8416652810275866,0.646551724137931,0.6418269230769231,0.6875,0.5961538461538461,0.676923076923077,0.6078431372549019,0.6821705426356589,0.2841661649608669,0.2226588062405021,31,21,20,44,5.6,2.6076809620810595
KNN,0.6682692307692308,0.6673276767488707,0.5649433627307262,0.7602677997734378,0.7497001103202967,0.7519904765548684,0.6500837886741596,0.8372119856797174,0.5862068965517241,0.5763221153846154,0.671875,0.4807692307692308,0.6142857142857143,0.5434782608695652,0.6417910447761194,0.15431348724179828,0.23409861300305493,25,27,21,43,5.6,2.6076809620810595
LightGBM,0.6565504807692308,0.6549206293884278,0.5496411517823899,0.751578473413379,0.6496396207719749,0.6630637915718921,0.5355782518828052,0.7968857399010711,0.6379310344827587,0.6286057692307692,0.71875,0.5384615384615384,0.6571428571428571,0.6086956521739131,0.6865671641791045,0.2600243013365735,0.23439150478349663,28,24,18,46,5.6,2.6076809620810595
GradientBoosting,0.6481370192307693,0.6475969725577762,0.5426260906199448,0.7445117599083904,0.6845060631784157,0.6915638866055638,0.5670105380232626,0.8009415398475147,0.6120689655172413,0.6069711538461539,0.65625,0.5576923076923077,0.6461538461538462,0.5686274509803921,0.6511627906976745,0.21432871763997585,0.23620455103520144,29,23,22,42,5.6,2.6076809620810595
XGBoost,0.61328125,0.612939690386653,0.5065298267618058,0.7103074030748663,0.6930353607535633,0.6972759528651022,0.578993258761712,0.8033476277371023,0.5517241379310345,0.546875,0.59375,0.5,0.59375,0.5,0.59375,0.09375,0.30288200894048034,26,26,26,38,5.6,2.6076809620810595
