Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
LogisticRegression vs ExtraTrees,LogisticRegression,ExtraTrees,0.7223404917522565,0.6693534080298786,0.05298708372237783,1.0,0.125,0.225
LogisticRegression vs GradientBoosting,LogisticRegression,GradientBoosting,0.7223404917522565,0.6672619047619047,0.05507858699035173,5.0,0.625,0.8035714285714286
LogisticRegression vs KNN,LogisticRegression,KNN,0.7223404917522565,0.7099256924992219,0.012414799253034615,5.0,0.625,0.8035714285714286
LogisticRegression vs LightGBM,LogisticRegression,LightGBM,0.7223404917522565,0.6401081543728603,0.0822323373793962,0.0,0.0625,0.1875
LogisticRegression vs NaiveBayes,LogisticRegression,NaiveBayes,0.7223404917522565,0.6425824774354186,0.07975801431683782,0.0,0.0625,0.1875
LogisticRegression vs RandomForest,LogisticRegression,RandomForest,0.7223404917522565,0.6661733582321819,0.0561671335200747,0.0,0.125,0.225
LogisticRegression vs SVM_Linear,LogisticRegression,SVM_Linear,0.7223404917522565,0.7278384687208217,-0.005497976968565155,6.0,0.8125,0.8125
LogisticRegression vs SVM_RBF,LogisticRegression,SVM_RBF,0.7223404917522565,0.7094234360410832,0.012917055711173398,6.0,0.8125,0.8125
LogisticRegression vs XGBoost,LogisticRegression,XGBoost,0.7223404917522565,0.6357718643012762,0.0865686274509804,0.0,0.0625,0.1875
