Pair_Tag,Dataset_A,Dataset_B,Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
ADC_T2,ADC,T2,KNN,0.7636096094230067,0.1073633985453306,0.7115625000000001,0.7731333280275158,0.1191609569257838,0.7175538429575691,0.7333029289551029,0.11697732149879,0.7280701754385965,0.7461635148477255,0.1042404395033792,0.7228125000000001,0.76,0.1067707825203131,0.7538461538461538,0.8102923976608188,0.1931041969364133,0.765625,0.7633589250941865,0.1076235221451346,0.7596899224806202,0.6820346320346321,0.140369926256384,0.68,10.0,10.0,4.1952353926806065,4,12.0,14,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/ADC_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,33,4,1.5151515151515151
ADC_T2,ADC,T2,GradientBoosting,0.6895703906230223,0.0445320523018536,0.61234375,0.7585454352638928,0.1113579116137707,0.6953724641710615,0.6120575077096816,0.104106079773332,0.6052631578947368,0.6373004480899218,0.0768362162544042,0.6025,0.6707251082251082,0.1053367270778593,0.6557377049180327,0.6756831472620947,0.1875039294907666,0.625,0.6437037037037038,0.1032901808210569,0.64,0.598917748917749,0.1455112237542221,0.58,10.0,10.0,5.366563145999495,4,12.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/ADC_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,42,3,1.1904761904761905
Post1_Post2,Post1,Post2,SVM_RBF,0.761338313103019,0.1225804877515825,0.7292668269230769,0.8157788672199633,0.0385030275637401,0.7834445204229583,0.6418912752060694,0.1142289220474683,0.6724137931034483,0.6805228758169934,0.0430989134418639,0.6670673076923077,0.7185355820649938,0.2341625663749826,0.696969696969697,0.7388235294117647,0.2062551247135164,0.71875,0.6600474035768154,0.1228855805178461,0.7076923076923077,0.6222222222222222,0.270801280154532,0.6153846153846154,5.6,5.6,2.33238075793812,4,4.0,10,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post1_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,21,3,1.3333333333333333
Post1_Post2,Post1,Post2,GradientBoosting,0.7067654839713664,0.1059083746711911,0.6591045673076922,0.7535442841087124,0.1077206942740106,0.7630434023927035,0.5382542806347034,0.1287668260080575,0.5775862068965517,0.5714379084967319,0.0831019085670377,0.5649038461538461,0.5790552584670232,0.1749683080651563,0.6027397260273972,0.7317647058823529,0.1669427931770989,0.6875,0.6074880174805444,0.1117564369090504,0.6423357664233577,0.4111111111111111,0.2190044816047447,0.4423076923076923,7.6,7.6,4.454211490264017,4,6.0,16,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post1_Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,21,4,1.8095238095238095
Post1_Post2,Post1,Post2,RandomForest,0.6975435729847493,0.1000839252490602,0.6454326923076923,0.7734905817836933,0.0639830495307975,0.7219987987612714,0.6653304241179658,0.0833284123678034,0.6551724137931034,0.6858426704014938,0.1112591452801175,0.6532451923076923,0.7084615384615385,0.1512768360682989,0.6935483870967742,0.7117647058823529,0.1972124072263553,0.671875,0.6729146141215107,0.0578074170993288,0.6825396825396826,0.6599206349206349,0.229410387132675,0.6346153846153846,8.8,8.8,4.833218389437829,4,8.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post1_Post2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,30,4,1.4666666666666666
Post1_Pre,Post1,Pre,LogisticRegression,0.6872580143168379,0.1135382550182827,0.6878004807692308,0.7579041920562919,0.1130951259368091,0.7602666594431915,0.6217378283562933,0.0839585983638992,0.6206896551724138,0.6007819794584501,0.1108069704231509,0.6147836538461539,0.6253679653679655,0.2207584830257137,0.6515151515151515,0.6019607843137255,0.1699899356995548,0.671875,0.599490229328939,0.1695191562310449,0.6615384615384615,0.5996031746031745,0.2295915287923804,0.5576923076923077,12.4,12.4,6.858571279792899,4,18.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post1_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,45,5,1.3777777777777778
Post1_Pre,Post1,Pre,LogisticRegression,0.6828952692187987,0.1460770255420412,0.6739783653846154,0.7551644231617007,0.0992043143289091,0.7284721833549945,0.640296911097801,0.0801478607841948,0.646551724137931,0.6367530345471523,0.0940741155321591,0.6382211538461539,0.6537452326468345,0.1849585883568383,0.6666666666666666,0.692156862745098,0.1098039215686274,0.71875,0.6494444444444444,0.117646677559295,0.6917293233082706,0.5813492063492063,0.232344573872106,0.5576923076923077,10.4,10.4,4.454211490264018,6,10.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post1_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,35,3,1.4857142857142858
Post1_Pre,Post1,Pre,LogisticRegression,0.6405415499533147,0.0568224971360964,0.6376201923076923,0.6883532160792905,0.1603792569929944,0.7168408824615844,0.6126983447895572,0.0805523441220253,0.603448275862069,0.6200513538748833,0.0894767398063707,0.6045673076923077,0.6643137254901961,0.2238607794963056,0.6551724137931034,0.5980392156862745,0.0784313725490196,0.59375,0.6023692810457517,0.1026241357086835,0.6229508196721312,0.6420634920634921,0.1959594365705647,0.6153846153846154,11.6,11.6,4.963869458396343,4,14.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post1_Pre/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,35,3,1.6571428571428573
Post1_T2,Post1,T2,SVM_RBF,0.74036453470277,0.0703681747081231,0.676983173076923,0.7826429690519804,0.0549489745301814,0.7240467653508216,0.5842840573096413,0.0914581820285139,0.603448275862069,0.6183916900093371,0.0420581964932983,0.5919471153846154,0.6128571428571429,0.1714391531125683,0.625,0.7435294117647059,0.1538254976817049,0.703125,0.6342411056995512,0.095627362306494,0.6617647058823529,0.4932539682539681,0.1969933359319865,0.4807692307692308,9.6,9.6,4.963869458396343,4,8.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post1_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,38,4,1.263157894736842
Post1_T2,Post1,T2,ExtraTrees,0.7217156862745098,0.0936615845341422,0.6959134615384617,0.7869331267093982,0.0381164128091128,0.7575756639461875,0.6865211108258938,0.0484560771242297,0.6724137931034483,0.6993930905695611,0.0829576831387434,0.6688701923076923,0.7234173669467787,0.166798911825253,0.703125,0.7352941176470588,0.1642851769855169,0.703125,0.6939499484004127,0.0364187185132341,0.703125,0.6634920634920635,0.1897871133667952,0.6346153846153846,14.8,14.8,3.249615361854384,10,16.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post1_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,43,5,1.7209302325581397
Post1_T2,Post1,T2,KNN,0.6910978835978836,0.0818538799203704,0.6658653846153846,0.7214203361877386,0.1100872786389906,0.7292881352083909,0.5756695473603148,0.1839647439708143,0.6293103448275862,0.6118604108309991,0.0958582459723347,0.6135817307692308,0.6045889179470414,0.1948410452990388,0.6363636363636364,0.7741176470588236,0.2025990295682753,0.765625,0.6372489601901367,0.1668612338888012,0.6950354609929078,0.4496031746031746,0.2544068633189845,0.4615384615384615,11.2,11.2,4.48998886412873,6,12.0,16,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post1_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,32,4,1.75
Post2_Pre,Post2,Pre,SVM_RBF,0.7582210998877665,0.1479834539274216,0.7310650887573966,0.8456095310692664,0.0783700252622094,0.816734149410876,0.6844995864350703,0.0631573873041437,0.6752136752136753,0.7005176767676767,0.0816104655353055,0.6730769230769231,0.7175091575091574,0.1008582366703485,0.7142857142857143,0.7299242424242424,0.1789130275907532,0.6923076923076923,0.6997317066282583,0.0492134427660693,0.703125,0.671111111111111,0.1195877693073218,0.6538461538461539,10.4,10.4,5.122499389946279,4,10.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,28,4,1.8571428571428572
Post2_Pre,Post2,Pre,SVM_RBF,0.7485578002244668,0.1020990728067133,0.6859467455621302,0.8252164468729873,0.0413291802681493,0.7548411647947195,0.6776518702325154,0.0651170088876908,0.6666666666666666,0.7129545454545454,0.0900717469578602,0.6692307692307693,0.7576190476190476,0.1620615487345203,0.7241379310344828,0.6881313131313131,0.2135742680250895,0.6461538461538462,0.6779026652860324,0.0654061750843348,0.6829268292682927,0.7377777777777778,0.2298254839795181,0.6923076923076923,11.6,11.6,4.800000000000001,4,14.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,41,4,1.4146341463414631
Post2_Pre,Post2,Pre,ExtraTrees,0.6757673961840628,0.1540897456081765,0.6127218934911243,0.7530727450661184,0.1142163055001884,0.6564934763500632,0.6087786049076371,0.0463076567157853,0.5982905982905983,0.6483080808080808,0.0770343421363535,0.5980769230769231,0.7203448275862069,0.1802310579366011,0.65,0.6477272727272727,0.2915830261812659,0.6,0.6046464646464647,0.0770160787106252,0.624,0.6488888888888888,0.3018952479598523,0.5961538461538461,10.4,10.4,4.963869458396343,4,8.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post2_Pre/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,36,4,1.4444444444444444
Post2_T2,Post2,T2,XGBoost,0.7623569023569023,0.0904077028081456,0.6618343195266272,0.8082710444446295,0.0554215321609352,0.7047592110012391,0.6750592776399228,0.0805949072257702,0.6666666666666666,0.6778030303030302,0.0896081562052485,0.6557692307692308,0.6697402597402597,0.0898918973713468,0.6805555555555556,0.780050505050505,0.1607797762956111,0.7538461538461538,0.7065618591934382,0.0752151818029144,0.7153284671532847,0.5755555555555556,0.1052686158429067,0.5576923076923077,8.4,8.4,3.878143885933063,4,6.0,14,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,29,4,1.4482758620689655
Post2_T2,Post2,T2,ExtraTrees,0.7596408529741863,0.0855726711739445,0.7103550295857989,0.817179914921858,0.0216244621049478,0.7757087604983777,0.6639297858652696,0.0639613309032311,0.6666666666666666,0.6830934343434343,0.0605821238504528,0.6673076923076924,0.697483905843039,0.1041748078395141,0.7166666666666667,0.6950757575757576,0.2187741853349301,0.6615384615384615,0.664061152061152,0.0981225174275089,0.688,0.671111111111111,0.1046097981861317,0.6730769230769231,9.6,9.6,3.878143885933063,4,12.0,14,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,5,1.8461538461538465
Post2_T2,Post2,T2,LightGBM,0.6795412457912458,0.133522987226891,0.6562130177514793,0.7194996487680194,0.0826528113691605,0.70171786396688,0.5878255675029869,0.1190445150231109,0.5811965811965812,0.6068434343434344,0.1002108578779211,0.5846153846153846,0.6270868347338936,0.1688958936095572,0.6428571428571429,0.5714646464646465,0.223160539100467,0.5538461538461539,0.5635056446821152,0.169520099028039,0.5950413223140496,0.642222222222222,0.161841257386961,0.6153846153846154,12.0,12.0,3.3466401061363023,8,10.0,16,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post2_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,38,5,1.5789473684210529
Pre_T2,Pre,T2,NaiveBayes,0.6651262626262626,0.0481892292544839,0.6325443786982249,0.692787189680582,0.1129375039013067,0.6758627820332497,0.5718325521551328,0.0840593025185507,0.5726495726495726,0.5832323232323232,0.0808274676870477,0.551923076923077,0.5944088669950739,0.1339966131445076,0.5925925925925926,0.7575757575757576,0.193752869583892,0.7384615384615385,0.6352213868003341,0.0904229037180884,0.6575342465753424,0.4088888888888889,0.235429735789316,0.3653846153846153,9.6,9.6,4.963869458396343,4,8.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,34,3,1.411764705882353
Pre_T2,Pre,T2,ExtraTrees,0.612003367003367,0.1548450731484327,0.5887573964497042,0.6941289242984487,0.0897663112199404,0.6526550144741523,0.5693870048708758,0.0784488787146522,0.5726495726495726,0.5721843434343434,0.0933487322772714,0.5634615384615385,0.5884240759240759,0.1123036677286881,0.6086956521739131,0.6577020202020203,0.1325399181956695,0.6461538461538462,0.6070824972989659,0.0746607772523763,0.6268656716417911,0.4866666666666667,0.1217972409426197,0.4807692307692308,12.0,12.0,2.8284271247461903,8,12.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Pre_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,40,4,1.5
Pre_T2,Pre,T2,NaiveBayes,0.5714576318742985,0.1172732721793936,0.5822485207100592,0.623591659471013,0.1746177792053699,0.6074945029970131,0.5857016818307141,0.086717816231977,0.5982905982905983,0.5424494949494949,0.1084033040852459,0.5788461538461538,0.5563343050811081,0.1899280881942986,0.6125,0.6760101010101011,0.2152803326368733,0.7538461538461538,0.6086868686868687,0.1982554255340786,0.6758620689655173,0.4088888888888888,0.1753162926516979,0.4038461538461538,16.0,16.0,3.0983866769659336,10,18.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Pre_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,47,5,1.702127659574468
