Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
NaiveBayes,0.6762278244631185,0.08420612234070449,0.6947115384615385,0.7021623378669772,0.1692781257738946,0.7510638966957752,0.6242634265993554,0.08633967159009304,0.6293103448275862,0.5808870214752568,0.07665784904935057,0.6153846153846154,0.5877944862155389,0.1419675861247153,0.64,0.644313725490196,0.27369514973149167,0.75,0.5954954954954956,0.19117259577614729,0.6906474820143885,0.5174603174603174,0.24511606354071153,0.4807692307692308,11.6,11.6,6.374950980203691,4,14.0,18
XGBoost,0.6740810768751946,0.046235600639307074,0.6174879807692308,0.7147751887304159,0.07643735544376358,0.6447195381280509,0.5650356996853103,0.08090742795760865,0.5862068965517241,0.5826003734827264,0.045042668112842126,0.5853365384615384,0.6012066365007541,0.17898179098297323,0.6333333333333333,0.5898039215686274,0.11165388382481,0.59375,0.5675935828877006,0.1257217317922164,0.6129032258064516,0.5753968253968254,0.13987180539720764,0.5769230769230769,11.6,11.6,6.374950980203691,4,14.0,18
SVM_Linear,0.657609710550887,0.08797262539618299,0.6451322115384616,0.7038236685222563,0.09944772293668379,0.697531782166132,0.5683603814304593,0.09177002466612183,0.5775862068965517,0.5584430438842204,0.08952575935079501,0.5775240384615384,0.5613333333333335,0.190445092699532,0.6271186440677966,0.5149019607843137,0.23531895293768373,0.578125,0.5190065681444992,0.1814373572757276,0.6016260162601627,0.601984126984127,0.13850059099593484,0.5769230769230769,11.6,11.6,6.374950980203691,4,14.0,18
LightGBM,0.6461826953003424,0.10399386539688267,0.6174879807692308,0.6830595405019311,0.10461005286495413,0.6503520195422229,0.6067567952996207,0.10007879432248301,0.6120689655172413,0.6099509803921569,0.06918379380906238,0.6069711538461539,0.6045325434799118,0.17089109883204312,0.6461538461538462,0.6615686274509803,0.15024061183847012,0.65625,0.6123809523809524,0.15132371332065547,0.6511627906976745,0.5583333333333333,0.08069910581296638,0.5576923076923077,11.6,11.6,6.374950980203691,4,14.0,18
LogisticRegression,0.6401945222533458,0.07742197889760796,0.6259014423076923,0.7099174477762846,0.0867992510193251,0.6901223043612229,0.5644904594848977,0.0764611734880778,0.5775862068965517,0.5598319327731092,0.08924253961836924,0.5775240384615384,0.574046822742475,0.20858388225593605,0.6271186440677966,0.5149019607843137,0.19689086589249238,0.578125,0.5233333333333333,0.18184242262647807,0.6016260162601627,0.6047619047619047,0.15180529492958106,0.5769230769230769,11.6,11.6,6.374950980203691,4,14.0,18
ExtraTrees,0.619364301276066,0.08053887784764378,0.6260516826923077,0.6978084185794398,0.0960598423875631,0.6978998405628397,0.5837801736021981,0.027097642196787283,0.5862068965517241,0.5760644257703081,0.043780544836801535,0.5925480769230769,0.5999245852187028,0.18013464218653386,0.6538461538461539,0.487843137254902,0.11603072681644165,0.53125,0.5302327827682797,0.136695079192859,0.5862068965517241,0.6642857142857143,0.056544486128752,0.6538461538461539,11.6,11.6,6.374950980203691,4,14.0,18
RandomForest,0.6110488639900404,0.12991197861449857,0.6030649038461539,0.6849843001546556,0.10230842949328108,0.6479748642101054,0.5640455206639856,0.08699674741476802,0.5775862068965517,0.5716666666666667,0.06543130040611475,0.5739182692307692,0.5743697478991596,0.15870432590360706,0.6190476190476191,0.5933333333333333,0.18178321288272722,0.609375,0.5567075234627417,0.15188088716518883,0.6141732283464567,0.55,0.10599324460188285,0.5384615384615384,11.6,11.6,6.374950980203691,4,14.0,18
GradientBoosting,0.5842631497043261,0.12485958564980017,0.5600961538461539,0.6478487103562273,0.09172405278457822,0.602945883941096,0.5404171776808039,0.046628026458112135,0.5431034482758621,0.537829131652661,0.031106150748490293,0.5390625,0.5580952380952381,0.14120954661219534,0.5873015873015873,0.5780392156862745,0.1508168199745495,0.578125,0.5430942275042445,0.11043098866362515,0.5826771653543307,0.4976190476190476,0.17194220524663026,0.5,11.6,11.6,6.374950980203691,4,14.0,18
SVM_RBF,0.5758201058201058,0.16069634674580893,0.6027644230769231,0.6373620328094048,0.1190623655970845,0.641535545586648,0.5640331612522936,0.08541047192687395,0.5689655172413793,0.5718137254901962,0.09575581645597835,0.5877403846153846,0.4842307692307693,0.32762910188560307,0.6842105263157895,0.4019607843137255,0.22459327158080555,0.40625,0.4319157088122605,0.2688566545691151,0.5098039215686274,0.7416666666666666,0.1525503357527331,0.7692307692307693,11.6,11.6,6.374950980203691,4,14.0,18
KNN,0.5684200902583256,0.14274249779665327,0.6155348557692308,0.6642229937151816,0.13197289823330988,0.6822789363684949,0.5701463164199538,0.06754746060310227,0.5862068965517241,0.5525280112044818,0.06188715275980955,0.5817307692307692,0.5713492063492064,0.18854183135800845,0.625,0.5419607843137255,0.255382954935651,0.625,0.5225803857825888,0.20789631746222978,0.625,0.5630952380952381,0.17563906277616576,0.5384615384615384,11.6,11.6,6.374950980203691,4,14.0,18
