fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.7516339869281046,0.8555517266195016,0.6923076923076923,0.6601307189542484,0.7647058823529411,0.7647058823529411,0.7647058823529411,4
2,0.55,0.7630421865715983,0.6666666666666666,0.7,0.5714285714285714,1.0,0.4,6
3,0.7605042016806723,0.7907934768879297,0.7096774193548387,0.6911764705882353,0.7692307692307693,0.6818181818181818,0.8823529411764706,4
4,0.8186274509803921,0.8639513904652313,0.7241379310344828,0.7401960784313726,0.7333333333333333,0.8461538461538461,0.6470588235294118,4
5,0.9259259259259258,0.8055555555555556,0.4166666666666667,0.6111111111111112,0.46153846153846156,0.3,1.0,10
