Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
SVM_Linear,0.7770315596152917,0.11266939815636781,0.5833333333333334,0.8611111111111112,0.8428949481675712,0.07204486216478691,0.7356489262371615,0.9204201663037412,0.6644587296761209,0.1129324595717946,0.5384615384615384,0.8095238095238095,0.7011855396065922,0.07868758766294369,0.6083333333333334,0.8194444444444444,0.7823287823287824,0.1256645292042747,0.6923076923076923,1.0,0.6084316852737904,0.23027766715849976,0.3684210526315789,0.8888888888888888,0.6520060331825038,0.11530397965150462,0.5384615384615384,0.8,0.793939393939394,0.13481868925165205,0.6363636363636364,1.0,8.4,4.560701700396552,4.0,16.0
LogisticRegression,0.7682780297852068,0.11390860424758964,0.575,0.8677685950413223,0.8399400071703418,0.07153321065375629,0.7376785714285714,0.918289840489205,0.6553301770693074,0.11973583530870406,0.5217391304347826,0.7727272727272727,0.6924986709197235,0.08073895469704567,0.575,0.7727272727272727,0.7757142857142858,0.12673288637838215,0.7,1.0,0.5910579479000531,0.23998496606023298,0.3684210526315789,0.9090909090909091,0.6370556136554252,0.12440892604037247,0.5217391304347826,0.8,0.793939393939394,0.13481868925165205,0.6363636363636364,1.0,8.4,4.560701700396552,4.0,16.0
SVM_RBF,0.7590463187353139,0.11095836727096943,0.5666666666666667,0.8512396694214877,0.8299844258541009,0.07327014657152568,0.7313632119514472,0.9185478966969178,0.611236589497459,0.11251529385288807,0.4782608695652174,0.7142857142857143,0.6482203615098353,0.07977932871166632,0.5125,0.7222222222222222,0.7284632034632035,0.15567515036421603,0.625,1.0,0.5805316321105795,0.25299341141695697,0.3157894736842105,0.9090909090909091,0.6017952069716775,0.11654425186210907,0.48,0.7407407407407407,0.7159090909090909,0.20826445142259503,0.45454545454545453,1.0,8.4,4.560701700396552,4.0,16.0
NaiveBayes,0.7417713820823868,0.06057308312232778,0.6749999999999999,0.7894736842105263,0.7829426896950215,0.12012573869675035,0.6113301821635155,0.9265798605826305,0.6357584444540966,0.0992199104763004,0.5,0.7692307692307693,0.6073308270676693,0.06870180037499189,0.5,0.6666666666666667,0.6567099567099568,0.12934236196844587,0.5,0.8095238095238095,0.7456140350877193,0.1998383464893775,0.5,1.0,0.6789114266396215,0.10486400290136262,0.5882352941176471,0.85,0.46904761904761905,0.3034663683749715,0.0,0.8333333333333334,8.4,4.560701700396552,4.0,16.0
GradientBoosting,0.7414160573610333,0.09853971118971426,0.6,0.8471074380165289,0.804978758663418,0.11128703592834449,0.6207736707736707,0.9102569515108214,0.6608333695290217,0.07794701754872425,0.5909090909090909,0.7619047619047619,0.675744854560644,0.07619021685718257,0.5833333333333333,0.7638888888888888,0.7384848484848485,0.1281865541865328,0.5555555555555556,0.9090909090909091,0.6080914407230196,0.10957789254362332,0.5,0.7777777777777778,0.659298245614035,0.07978502973320925,0.5263157894736842,0.7368421052631579,0.7433982683982684,0.0980814486932304,0.625,0.8571428571428571,8.4,4.560701700396552,4.0,16.0
RandomForest,0.7282232785821302,0.1237334013658253,0.5416666666666666,0.8429752066115701,0.7924880773174735,0.1261296708262779,0.5963726551226551,0.9269133360619428,0.6262259479650784,0.09022267256044945,0.5217391304347826,0.7272727272727273,0.6489486975013291,0.10942440427040079,0.4875,0.7361111111111112,0.6960927960927961,0.17487427402720745,0.5555555555555556,1.0,0.6638064859117491,0.22397533494164606,0.42105263157894735,0.9090909090909091,0.6472203067484374,0.09949988431065186,0.5263157894736842,0.7692307692307693,0.634090909090909,0.23049483639583412,0.375,1.0,8.4,4.560701700396552,4.0,16.0
ExtraTrees,0.7249928310215392,0.1448755324036195,0.5666666666666667,0.8421052631578948,0.8100699059354083,0.1329646048129037,0.5915466550992867,0.9434920505598361,0.6436172523129045,0.055166993447635426,0.5769230769230769,0.7142857142857143,0.6762466772993088,0.04225483723241691,0.625,0.7222222222222222,0.7408441558441559,0.16170858632598953,0.625,1.0,0.6100691121743753,0.17689538862424634,0.42105263157894735,0.8181818181818182,0.6416296296296295,0.06957917793954943,0.5555555555555556,0.72,0.7424242424242424,0.16658055626739413,0.5454545454545454,1.0,8.4,4.560701700396552,4.0,16.0
KNN,0.7143598953766418,0.06920743804490895,0.6416666666666666,0.8007518796992479,0.7624270084153268,0.10380754901575995,0.6471610845295055,0.9109695290858726,0.6604004690961213,0.05624300638507296,0.6086956521739131,0.7272727272727273,0.680322966507177,0.06090023199178854,0.6125,0.7368421052631579,0.7499999999999999,0.14433756729740646,0.6666666666666666,1.0,0.6098883572567784,0.19713473511234694,0.4,0.9090909090909091,0.6490842490842491,0.09658980186383716,0.5,0.7692307692307693,0.7507575757575757,0.17811893345073448,0.5454545454545454,1.0,8.4,4.560701700396552,4.0,16.0
LightGBM,0.6622051570616163,0.12851993054813515,0.5166666666666666,0.8264462809917354,0.7487725268118479,0.1291882455922099,0.5563425463425463,0.8694391913375128,0.5794727012118316,0.041145301415856414,0.5217391304347826,0.6363636363636364,0.6031332118174223,0.05591135812757181,0.5166666666666666,0.6654135338345865,0.6441025641025641,0.15711694074907537,0.5,0.9,0.6424136097820309,0.13153786243904794,0.47368421052631576,0.7777777777777778,0.6194680437558998,0.0282116157599505,0.5925925925925926,0.6666666666666666,0.5638528138528138,0.17042276210242321,0.4166666666666667,0.8571428571428571,8.4,4.560701700396552,4.0,16.0
XGBoost,0.6431475842959097,0.05933598821229696,0.5583333333333333,0.7037037037037037,0.7223336967133693,0.1175576406534627,0.5654162555710543,0.8518249351735829,0.632162040857693,0.08227095699151801,0.5454545454545454,0.7619047619047619,0.6367908407382092,0.09141938938791626,0.5416666666666667,0.75,0.6904761904761905,0.1625773843303293,0.5,0.9166666666666666,0.6279106858054226,0.08893173980936261,0.5,0.7272727272727273,0.6490429889419618,0.08782395046261174,0.5,0.7096774193548387,0.6456709956709957,0.1881306040808499,0.45454545454545453,0.8571428571428571,8.4,4.560701700396552,4.0,16.0
