Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LightGBM,0.6804733727810651,0.680497976096641,0.5789141604010024,0.7762675718435522,0.6901325294190945,0.6994054839612738,0.5808752498100521,0.8141606882392766,0.6923076923076923,0.6807692307692308,0.7846153846153846,0.5769230769230769,0.6986301369863014,0.6818181818181818,0.7391304347826086,0.3671875,0.23233039714564735,30,22,14,51,7.2,3.6331804249169903
NaiveBayes,0.6190828402366864,0.6189921054004959,0.5163191777048366,0.7198556600169133,0.664609897462096,0.6726791237796117,0.5455905997266819,0.789058668018796,0.5811965811965812,0.5692307692307692,0.676923076923077,0.46153846153846156,0.6111111111111112,0.5333333333333333,0.6423357664233577,0.14035087719298245,0.3481657271456126,24,28,21,44,7.2,3.6331804249169903
KNN,0.6186390532544378,0.6185480689779989,0.511227535478346,0.7250184911242602,0.6290905525377534,0.6408098604149095,0.518313812094051,0.7607302185088302,0.6410256410256411,0.6326923076923077,0.7076923076923077,0.5576923076923077,0.6666666666666666,0.6041666666666666,0.6865671641791045,0.2674418604651163,0.25608009733817616,29,23,19,46,7.2,3.6331804249169903
ExtraTrees,0.6152366863905325,0.6159786006426654,0.5090835405032401,0.7226451874070693,0.6326331021951608,0.6406305526548867,0.5200759511272992,0.7563752817569859,0.6068376068376068,0.6076923076923078,0.6,0.6153846153846154,0.6610169491525424,0.5517241379310345,0.6290322580645161,0.21292775665399233,0.25161206957461985,32,20,26,39,7.2,3.6331804249169903
LogisticRegression,0.6139053254437871,0.6136142535552946,0.5074257900522988,0.718694885361552,0.6943590788157041,0.6995443876241482,0.5856557025052385,0.8047148987470385,0.5470085470085471,0.5307692307692308,0.676923076923077,0.38461538461538464,0.5789473684210527,0.4878048780487805,0.624113475177305,0.06286836935166995,0.22605347998266387,20,32,21,44,7.2,3.6331804249169903
GradientBoosting,0.6069526627218935,0.6067011172398252,0.4999962484993997,0.7111353446095064,0.6265921201814064,0.6360273605172856,0.5161069772865491,0.760034216363882,0.5811965811965812,0.5807692307692307,0.5846153846153846,0.5769230769230769,0.6333333333333333,0.5263157894736842,0.608,0.16000000000000003,0.24890329655853932,30,22,27,38,7.2,3.6331804249169903
SVM_Linear,0.6002958579881656,0.6015143175462372,0.5008875739644971,0.7054404103948299,0.6667338505178879,0.6718038390968325,0.5481876457238125,0.7791693081525876,0.6324786324786325,0.6153846153846154,0.7692307692307693,0.46153846153846156,0.6410256410256411,0.6153846153846154,0.6993006993006993,0.23668639053254437,0.24066452742349953,24,28,15,50,7.2,3.6331804249169903
XGBoost,0.584319526627219,0.5844877825847237,0.48058530404668653,0.6885618853448073,0.6183606108885551,0.6263234691259577,0.5098403303281013,0.7452159597001096,0.5982905982905983,0.5923076923076923,0.6461538461538462,0.5384615384615384,0.6363636363636364,0.5490196078431373,0.6412213740458015,0.18497109826589597,0.28768747014245305,28,24,23,42,7.2,3.6331804249169903
RandomForest,0.5828402366863905,0.5831612425802915,0.4762905162064826,0.6925440456913545,0.6059024340905017,0.6154797296283517,0.49775990941499165,0.738351786770404,0.5555555555555556,0.55,0.6,0.5,0.6,0.5,0.6,0.09999999999999998,0.2587825375460162,26,26,26,39,7.2,3.6331804249169903
SVM_RBF,0.47366863905325446,0.4751421566129013,0.3756640365193433,0.5847286860715072,0.5771984433311517,0.5835214079546995,0.4631019477054396,0.6925266315259762,0.47863247863247865,0.47692307692307695,0.49230769230769234,0.46153846153846156,0.5333333333333333,0.42105263157894735,0.512,-0.045714285714285596,0.2557149851748569,24,28,33,32,7.2,3.6331804249169903
