feature,n_valid,mean_benign,mean_malignant,median_benign,median_malignant,shapiro_p_benign,shapiro_p_malignant,normal_in_both_classes,correlation_method,correlation_coefficient,correlation_p_value,class_difference_test,class_difference_stat,class_difference_p_value,cohen_d_malignant_minus_benign,correlation_q_value_fdr,class_difference_q_value_fdr
Morph_SurfaceToVolumeRatio_cm,114,15.733274678599999,17.40183673375,15.726860935000001,16.51097783,0.00027911823858367443,3.828345211122942e-09,False,Spearman,0.28900793546914944,0.001817218849839754,Mann_Whitney_U,1062.0,0.0021453135589838326,0.5655815048294793,0.03293709165334554,0.03888380825658196
Morph_Compacity,114,0.0363126684,0.033415557359375,0.035874272,0.0341705775,0.025598333558107252,0.0023661856475670068,False,Spearman,-0.28900793546914944,0.001817218849839754,Mann_Whitney_U,2138.0,0.0021453135589838326,-0.6211352827157746,0.03293709165334554,0.03888380825658196
Morph_Compactness1,114,0.47408010146,0.40590923462499995,0.457265593,0.41486513550000004,0.02756545501304284,0.3197362255786354,False,Spearman,-0.28900793546914944,0.001817218849839754,Mann_Whitney_U,2138.0,0.0021453135589838326,-0.6266905248875145,0.03293709165334554,0.03888380825658196
Morph_Compactness2,114,1.296482293,1.3831498234062498,1.2980075869999999,1.340801229,0.000803526059666903,3.1193514810032204e-08,False,Spearman,0.28900793546914944,0.001817218849839754,Mann_Whitney_U,1062.0,0.0021453135589838326,0.57936856811171,0.03293709165334554,0.03888380825658196
Morph_SphericalDisproportion,114,0.77563068882,0.7327092076249999,0.7704115855,0.745822745,0.017587800442603174,0.00026638358106653595,False,Spearman,-0.28900793546914944,0.001817218849839754,Mann_Whitney_U,2138.0,0.0021453135589838326,-0.6163507758581336,0.03293709165334554,0.03888380825658196
Morph_Sphericity,114,0.296482293,0.38314982340625003,0.298007587,0.340801229,0.0008035260596669541,3.1193514810032204e-08,False,Spearman,0.28900793546914944,0.001817218849839754,Mann_Whitney_U,1062.0,0.0021453135589838326,0.5793685681117112,0.03293709165334554,0.03888380825658196
GLSZM_LargeZoneEmphasis,114,0.09755403124,0.037651566765625,0.03018191,0.010716878999999999,3.914866742033275e-12,2.3475340449702974e-14,False,Spearman,-0.28954571129131645,0.001780171898971561,Mann_Whitney_U,2139.0,0.0021046167533550117,-0.40488043836745125,0.03293709165334554,0.03888380825658196
GLSZM_LowGrayLevelZoneEmphasis,114,339.3310506806,557.4887213748437,175.4603213,497.99610229999996,3.372672776927316e-07,3.9247612308149807e-05,False,Spearman,0.2938432357631727,0.001507848431099289,Mann_Whitney_U,1053.0,0.0018039647506066187,0.4964066864322826,0.03293709165334554,0.03888380825658196
IB_StandardDeviation,114,1419.991419686,1863.9245138328124,1259.5,1964.503845,0.1223596891508581,0.4801325266462715,True,Pearson_point_biserial_equivalent,0.2696480089099055,0.0037165851765914946,Welch_t_test,-2.892785343863371,0.004745483744507374,0.5593400139094824,0.05389048506057668,0.06744367285764233
IH_IntensityHistogramStd_Intensity,114,25.36,33.171875,22.5,35.0,0.09018618652196746,0.4674529789280932,True,Pearson_point_biserial_equivalent,0.2710065853791854,0.0035403475241881925,Welch_t_test,-2.9086391717399187,0.004530238048217045,0.5623809345881289,0.05389048506057668,0.06744367285764233
IB_MedianIntensity,114,180.4408971484,475.44299549296875,0.0,158.42926025,3.264546263882487e-11,6.109212700806206e-08,False,Spearman,0.25409055614107146,0.006372550648524383,Mann_Whitney_U,1161.0,0.0069769316749285154,0.5788065633984568,0.061601322935735704,0.06744367285764233
IH_IntensityHistogramMedian_Intensity,114,3.96,9.046875,1.0,3.5,1.6673651186379515e-11,3.55448284337038e-08,False,Spearman,0.25488723020556564,0.0062036930008887835,Mann_Whitney_U,1167.5,0.006802606409886607,0.5780706607419959,0.061601322935735704,0.06744367285764233
IH_MaximumHistogramGradient_Intensity,114,12.78,18.046875,9.0,16.5,1.402390921928856e-05,0.011179491503502004,False,Spearman,0.2618186632562972,0.004894277913461032,Mann_Whitney_U,1113.0,0.005430650988620539,0.455726584471365,0.061601322935735704,0.06744367285764233
GLRLM_LowGreyLevelRunEmphasis,114,352.67512029424006,555.6396099826406,169.8484262,467.1189237,5.061278684767119e-07,2.068762176882662e-05,False,Spearman,0.2562398966344303,0.005926077441089851,Mann_Whitney_U,1123.0,0.006508234827182004,0.43445654591398375,0.061601322935735704,0.06744367285764233
GLRLM_ShortRunLowGreyLevelEmphasis,114,308.5731603291,484.41887081679687,153.53240820000002,397.82474775000003,4.01975949311355e-07,2.493416095693671e-05,False,Spearman,0.2567765672012146,0.005819030527112717,Mann_Whitney_U,1122.0,0.006396784694435225,0.4298741363368439,0.061601322935735704,0.06744367285764233
GLRLM_LongRunLowGreyLevelEmphasis,114,681.0544046249202,997.402980839375,285.8804196,803.45232085,1.0955787750076608e-08,9.156357335508929e-07,False,Spearman,0.2514046724898921,0.006972291704894788,Mann_Whitney_U,1132.0,0.007593868766102158,0.32892048114161265,0.06318639357560901,0.06881943569280081
