Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
LogisticRegression,0.7476682178356819,0.025847681252464973,0.7031249999999999,0.801916945770375,0.07701677206991898,0.7643530765409321,0.6747281703803443,0.1086363520261722,0.6666666666666666,0.6892703349282296,0.05271575176782156,0.6725,0.7777777777777778,0.1152024519629318,0.7407407407407407,0.6611164274322169,0.23059889895917948,0.625,0.6692650486768134,0.1335783557079134,0.6779661016949152,0.7174242424242425,0.22518740282525704,0.72,12.0,12.0,2.8284271247461903,8,12.0,16
KNN,0.7302799066076578,0.11021668127873897,0.7140624999999999,0.7612633430408096,0.024724963246365608,0.7460337777461655,0.6370658327180067,0.0945589022851738,0.631578947368421,0.6250562011088328,0.07682976352543495,0.6215625,0.6681468531468532,0.07731799452503264,0.6617647058823529,0.7282509303561935,0.19392467323372478,0.703125,0.6754208754208754,0.0911894914959745,0.6818181818181818,0.5218614718614718,0.18888602270690513,0.54,12.0,12.0,2.8284271247461903,8,12.0,16
ExtraTrees,0.6976561352877142,0.08383024831164443,0.6537499999999999,0.7468108067982776,0.0813131164413743,0.7216011846536506,0.6647714604236343,0.10753764724603115,0.6578947368421053,0.6668386876281612,0.0718412480447561,0.6581250000000001,0.7242857142857143,0.0830047945504797,0.711864406779661,0.6849760765550239,0.2261697154675983,0.65625,0.6719568151147098,0.12547856851846484,0.6829268292682927,0.6487012987012987,0.21770372961532003,0.66,12.0,12.0,2.8284271247461903,8,12.0,16
RandomForest,0.6893870926167576,0.047394551284541016,0.6621875,0.6980067666525803,0.11696775438705495,0.6706180845840213,0.6476306302393258,0.12196891374949284,0.6403508771929824,0.6604139135718083,0.059422098553494895,0.6425000000000001,0.7123520923520924,0.08639208062775967,0.7017543859649122,0.6584901648059542,0.2435883667792113,0.625,0.6458055669820375,0.1482653624131262,0.6611570247933884,0.6623376623376623,0.16537136507463868,0.66,12.0,12.0,2.8284271247461903,8,12.0,16
GradientBoosting,0.6628615731247309,0.06669407141715929,0.63609375,0.7111440454580602,0.1446380531986554,0.7156879196162147,0.624820107428803,0.09981932458843186,0.6228070175438597,0.6371198830409357,0.07135620897930868,0.609375,0.6866666666666668,0.17619433715203348,0.647887323943662,0.7492397660818713,0.24243399441291746,0.71875,0.6657875457875457,0.10691895455274453,0.6814814814814815,0.525,0.33082388735465346,0.5,12.0,12.0,2.8284271247461903,8,12.0,16
NaiveBayes,0.649862189910037,0.1124090427806021,0.64421875,0.736498657287845,0.11342909939498243,0.6953088147334575,0.5832196788718529,0.11231317405430472,0.5877192982456141,0.5515267335004176,0.07784939345051961,0.5475,0.5832779810488788,0.13496172249296212,0.5894736842105263,0.875672514619883,0.11779676612498231,0.875,0.6904272693746377,0.1048657622330197,0.7044025157232704,0.2273809523809524,0.1686279162821502,0.22,12.0,12.0,2.8284271247461903,8,12.0,16
LightGBM,0.6396564183645521,0.062181564539711444,0.6165625,0.6719927086178489,0.10836123701844792,0.6903344898291269,0.607824059997973,0.05467172026218163,0.6052631578947368,0.606347497531708,0.0494912781762146,0.6003125,0.6414795008912656,0.10999037344815146,0.6507936507936508,0.6539287612971824,0.17923301384055712,0.640625,0.6306837606837608,0.1048381796096461,0.6456692913385826,0.5587662337662338,0.12732977194380124,0.56,12.0,12.0,2.8284271247461903,8,12.0,16
SVM_Linear,0.6271383233105722,0.1798397876016986,0.5796875,0.7251912873013449,0.1188218901379344,0.6877940475946929,0.5273668360624882,0.07811123431617394,0.5263157894736842,0.5347786131996659,0.08309867380328949,0.495,0.5931499202551833,0.15695814804991773,0.5581395348837209,0.7981286549707601,0.2244646477716351,0.75,0.6320665493079286,0.08635976197062567,0.64,0.2714285714285714,0.3307210565318756,0.24,12.0,12.0,2.8284271247461903,8,12.0,16
XGBoost,0.6213989634324563,0.06596203467000789,0.5821875,0.6636588805297408,0.13358443447934215,0.6271243449720834,0.53778105952019,0.04880708244593034,0.5350877192982456,0.5464524948735475,0.05031424441593584,0.5225,0.5916666666666666,0.10659887858041925,0.5797101449275363,0.6621690590111642,0.17247024574930672,0.625,0.5977933320729665,0.06797656382275634,0.6015037593984962,0.43073593073593075,0.16913198863507622,0.42,12.0,12.0,2.8284271247461903,8,12.0,16
SVM_RBF,0.5351267977105298,0.2295427378099839,0.5549999999999999,0.6305550058153002,0.2200776311783425,0.6498272951018894,0.5434217955957087,0.10388035993936665,0.543859649122807,0.5705866940077466,0.06966777090005596,0.510625,0.6106877041087567,0.16298068249479955,0.5681818181818182,0.8470175438596492,0.24480669316957354,0.78125,0.6533690181053264,0.09519613671271238,0.6578947368421053,0.29415584415584417,0.31521008208955237,0.24,12.0,12.0,2.8284271247461903,8,12.0,16
