Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Mean_Specificity_No_SMOTE,Mean_Specificity_SMOTE,Delta_Mean_Specificity_SMOTE_minus_No_SMOTE,Pooled_Specificity_No_SMOTE,Pooled_Specificity_SMOTE,Delta_Pooled_Specificity_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
corr_mrmr_auto_k,corr_mrmr,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6044444444444445,0.5946825396825397,-0.00976190476190475,0.1467930895386645,0.1655019012419157,0.0187088117032512,0.5888888888888888,0.6276190476190476,0.03873015873015884,0.7124629141754181,0.7102045408073956,-0.0022583733680224816,0.6673573813584053,0.6924291639531701,0.025071782594764835,0.5689285714285715,0.5617063492063492,-0.007222222222222241,0.5719047619047619,0.5757142857142856,0.003809523809523707,0.5608385065227169,0.5861322330287847,0.02529372650606776,0.5739130434782609,0.6,0.02608695652173909,0.6026190476190476,0.5326190476190475,-0.07000000000000006,0.62,0.58,-0.040000000000000036,10.4,10.4,0.0,41,41,0
corr_mrmr_auto_k,corr_mrmr,GradientBoosting,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6644047619047619,0.6791269841269841,0.014722222222222192,0.1441142659237147,0.1589360965659946,0.014821830642279904,0.6034920634920635,0.6358730158730158,0.03238095238095229,0.7546292135958647,0.7653638233584669,0.01073460976260221,0.6695266751510474,0.6918594825303266,0.02233280737927923,0.6409126984126985,0.6059126984126985,-0.03500000000000003,0.6026984126984127,0.5753968253968254,-0.027301587301587382,0.7243944405234728,0.6383116883116883,-0.08608275221178452,0.7123287671232876,0.6356589147286822,-0.07666985239460544,0.4335714285714285,0.5388095238095237,0.10523809523809524,0.38,0.5,0.12,10.4,10.4,0.0,41,41,0
corr_mrmr_auto_k,corr_mrmr,KNN,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5776984126984127,0.5370238095238096,-0.04067460317460314,0.0826520335779642,0.0911043703606793,0.008452336782715092,0.5573015873015874,0.5392063492063492,-0.018095238095238164,0.6840707033353419,0.6643784706055873,-0.019692232729754622,0.6638758299529901,0.6548193179976133,-0.009056511955376823,0.5285714285714286,0.5200793650793651,-0.00849206349206344,0.5253968253968254,0.5257142857142857,0.0003174603174602719,0.6073313782991203,0.5548148148148148,-0.052516563484305556,0.6119402985074627,0.576,-0.03594029850746272,0.389047619047619,0.4676190476190476,0.07857142857142863,0.4,0.48,0.07999999999999996,10.4,10.4,0.0,41,41,0
corr_mrmr_auto_k,corr_mrmr,LightGBM,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5691666666666666,0.5690873015873016,-7.936507936501247e-05,0.1909585328014567,0.1947991743230869,0.003840641521630217,0.5980952380952381,0.6212698412698413,0.02317460317460318,0.6799228172604131,0.676315488467228,-0.0036073287931851494,0.6755566012973724,0.6863897383555175,0.010833137058145148,0.5895238095238095,0.603968253968254,0.014444444444444593,0.5995238095238096,0.6177777777777778,0.01825396825396819,0.6134920634920634,0.5887496519075466,-0.024742411584516844,0.6341463414634146,0.6140350877192983,-0.020111253744116375,0.550952380952381,0.6528571428571428,0.10190476190476183,0.58,0.68,0.10000000000000009,10.4,10.4,0.0,41,41,0
corr_mrmr_auto_k,corr_mrmr,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5548412698412699,0.5481746031746032,-0.00666666666666671,0.1341209729093465,0.1662617151478665,0.03214074223852001,0.5996825396825397,0.5882539682539683,-0.011428571428571455,0.6650771395019643,0.66575017802193,0.0006730385199656963,0.6852932157115776,0.6695443126613574,-0.015748903050220253,0.4974603174603174,0.4986507936507937,0.0011904761904762973,0.5295238095238095,0.5380952380952381,0.008571428571428563,0.5745726495726495,0.4395690312738368,-0.13500361829881274,0.6,0.5309734513274337,-0.0690265486725663,0.3676190476190476,0.5700000000000001,0.20238095238095244,0.44,0.6,0.15999999999999998,10.4,10.4,0.0,41,41,0
corr_mrmr_auto_k,corr_mrmr,NaiveBayes,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5892460317460319,0.5933730158730159,0.00412698412698409,0.1077804661048176,0.1087314331984164,0.0009509670935987924,0.6196825396825396,0.6212698412698412,0.0015873015873015817,0.7109383607749231,0.7093625450862517,-0.0015758156886713781,0.7118847866786657,0.7123519704087564,0.00046718373009069225,0.5199206349206349,0.5467063492063493,0.026785714285714413,0.5553968253968254,0.5874603174603175,0.032063492063492016,0.5870707538075959,0.5952577686593031,0.008187014851707253,0.6259541984732825,0.6349206349206349,0.0089664364473524,0.4242857142857142,0.4945238095238095,0.07023809523809527,0.46,0.54,0.08000000000000002,10.4,10.4,0.0,41,41,0
corr_mrmr_auto_k,corr_mrmr,RandomForest,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5796031746031746,0.5926587301587302,0.013055555555555598,0.1557909621419342,0.1367196816591731,-0.019071280482761105,0.5698412698412698,0.5806349206349207,0.01079365079365091,0.7080582346679791,0.6966864411098767,-0.011371793558102472,0.6438509702763073,0.6600584459170429,0.016207475640735547,0.5755158730158729,0.5632142857142857,-0.012301587301587258,0.5953968253968254,0.5874603174603175,-0.007936507936507908,0.6209950095179299,0.6007337128399748,-0.020261296677955065,0.6456692913385826,0.6349206349206349,-0.010748656417947755,0.5173809523809523,0.4992857142857143,-0.018095238095237998,0.54,0.54,0.0,10.4,10.4,0.0,41,41,0
corr_mrmr_auto_k,corr_mrmr,SVM_Linear,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6120634920634921,0.6181746031746032,0.006111111111111067,0.1765436186383835,0.1960012828974731,0.019457664259089597,0.5387301587301587,0.6101587301587301,0.0714285714285714,0.7137612315114286,0.7252736454073988,0.011512413895970242,0.6401678052235324,0.6880431950880548,0.04787538986452233,0.4811904761904763,0.5399206349206349,0.05873015873015863,0.5047619047619047,0.5633333333333334,0.05857142857142861,0.6362557012879593,0.6163809523809524,-0.01987474890700691,0.6623376623376623,0.6363636363636364,-0.025974025974025983,0.1728571428571428,0.4247619047619048,0.25190476190476196,0.2,0.46,0.26,10.4,10.4,0.0,41,41,0
corr_mrmr_auto_k,corr_mrmr,SVM_RBF,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.4713095238095238,0.4743650793650792,0.0030555555555554226,0.1831890451240585,0.1946865353966519,0.011497490272593391,0.4992063492063492,0.5412698412698412,0.042063492063492025,0.6295861940814748,0.6372236154645103,0.007637421383035581,0.6231277068123724,0.6502095845572491,0.027081877744876692,0.485,0.4396031746031745,-0.04539682539682549,0.4971428571428571,0.4601587301587301,-0.03698412698412701,0.6129483419806,0.4715488215488215,-0.1413995204317785,0.625,0.4873949579831932,-0.1376050420168068,0.2471428571428571,0.4304761904761904,0.1833333333333333,0.28,0.46,0.18,10.4,10.4,0.0,41,41,0
corr_mrmr_auto_k,corr_mrmr,XGBoost,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5429761904761905,0.5123015873015874,-0.030674603174603132,0.1222013226823102,0.1516384024231434,0.02943707974083319,0.5152380952380953,0.5260317460317461,0.0107936507936508,0.6841310844599265,0.6707686764226809,-0.013362408037245643,0.5909036376583379,0.6331369354753116,0.042233297816973714,0.4928174603174602,0.4967063492063491,0.003888888888888886,0.5036507936507937,0.4998412698412698,-0.0038095238095238737,0.5645977011494253,0.5423588782858146,-0.022238822863610674,0.5736434108527132,0.5483870967741935,-0.025256314078519693,0.3883333333333333,0.4383333333333333,0.04999999999999999,0.42,0.46,0.040000000000000036,10.4,10.4,0.0,41,41,0
