Threshold,Sensitivity,Specificity,PPV,NPV,Accuracy,Balanced_Accuracy,Youden_Index,TP,FP,TN,FN
0.01,1.0,0.0,0.5575221238938053,,0.5575221238938053,0.5,0.0,63,50,0,0
0.02,1.0,0.0,0.5575221238938053,,0.5575221238938053,0.5,0.0,63,50,0,0
0.03,1.0,0.0,0.5575221238938053,,0.5575221238938053,0.5,0.0,63,50,0,0
0.04,1.0,0.0,0.5575221238938053,,0.5575221238938053,0.5,0.0,63,50,0,0
0.05,1.0,0.0,0.5575221238938053,,0.5575221238938053,0.5,0.0,63,50,0,0
0.060000000000000005,1.0,0.0,0.5575221238938053,,0.5575221238938053,0.5,0.0,63,50,0,0
0.06999999999999999,1.0,0.0,0.5575221238938053,,0.5575221238938053,0.5,0.0,63,50,0,0
0.08,1.0,0.0,0.5575221238938053,,0.5575221238938053,0.5,0.0,63,50,0,0
0.09,1.0,0.0,0.5575221238938053,,0.5575221238938053,0.5,0.0,63,50,0,0
0.09999999999999999,1.0,0.0,0.5575221238938053,,0.5575221238938053,0.5,0.0,63,50,0,0
0.11,1.0,0.0,0.5575221238938053,,0.5575221238938053,0.5,0.0,63,50,0,0
0.12,1.0,0.04,0.5675675675675675,1.0,0.5752212389380531,0.52,0.040000000000000036,63,48,2,0
0.13,1.0,0.08,0.5779816513761468,1.0,0.5929203539823009,0.54,0.08000000000000007,63,46,4,0
0.14,1.0,0.08,0.5779816513761468,1.0,0.5929203539823009,0.54,0.08000000000000007,63,46,4,0
0.15000000000000002,1.0,0.08,0.5779816513761468,1.0,0.5929203539823009,0.54,0.08000000000000007,63,46,4,0
0.16,0.9841269841269841,0.08,0.5740740740740741,0.8,0.584070796460177,0.532063492063492,0.06412698412698403,62,46,4,1
0.17,0.9841269841269841,0.08,0.5740740740740741,0.8,0.584070796460177,0.532063492063492,0.06412698412698403,62,46,4,1
0.18000000000000002,0.9682539682539683,0.08,0.5700934579439252,0.6666666666666666,0.5752212389380531,0.5241269841269841,0.048253968253968216,61,46,4,2
0.19,0.9523809523809523,0.1,0.5714285714285714,0.625,0.5752212389380531,0.5261904761904762,0.05238095238095242,60,45,5,3
0.2,0.9523809523809523,0.1,0.5714285714285714,0.625,0.5752212389380531,0.5261904761904762,0.05238095238095242,60,45,5,3
0.21000000000000002,0.9523809523809523,0.12,0.5769230769230769,0.6666666666666666,0.584070796460177,0.5361904761904761,0.07238095238095221,60,44,6,3
0.22,0.9523809523809523,0.14,0.5825242718446602,0.7,0.5929203539823009,0.5461904761904761,0.09238095238095223,60,43,7,3
0.23,0.9523809523809523,0.14,0.5825242718446602,0.7,0.5929203539823009,0.5461904761904761,0.09238095238095223,60,43,7,3
0.24000000000000002,0.9523809523809523,0.16,0.5882352941176471,0.7272727272727273,0.6017699115044248,0.5561904761904761,0.11238095238095225,60,42,8,3
0.25,0.9523809523809523,0.16,0.5882352941176471,0.7272727272727273,0.6017699115044248,0.5561904761904761,0.11238095238095225,60,42,8,3
0.26,0.9523809523809523,0.18,0.594059405940594,0.75,0.6106194690265486,0.5661904761904761,0.13238095238095227,60,41,9,3
0.27,0.9365079365079365,0.2,0.5959595959595959,0.7142857142857143,0.6106194690265486,0.5682539682539682,0.13650793650793647,59,40,10,4
0.28,0.9365079365079365,0.2,0.5959595959595959,0.7142857142857143,0.6106194690265486,0.5682539682539682,0.13650793650793647,59,40,10,4
0.29000000000000004,0.9206349206349206,0.22,0.5979381443298969,0.6875,0.6106194690265486,0.5703174603174603,0.14063492063492067,58,39,11,5
0.3,0.9206349206349206,0.24,0.6041666666666666,0.7058823529411765,0.6194690265486725,0.5803174603174603,0.16063492063492069,58,38,12,5
0.31,0.9047619047619048,0.24,0.6,0.6666666666666666,0.6106194690265486,0.5723809523809524,0.14476190476190487,57,38,12,6
0.32,0.9047619047619048,0.28,0.6129032258064516,0.7,0.6283185840707964,0.5923809523809525,0.1847619047619049,57,36,14,6
0.33,0.8888888888888888,0.3,0.6153846153846154,0.6818181818181818,0.6283185840707964,0.5944444444444444,0.18888888888888888,56,35,15,7
0.34,0.873015873015873,0.3,0.6111111111111112,0.6521739130434783,0.6194690265486725,0.5865079365079365,0.17301587301587307,55,35,15,8
0.35000000000000003,0.873015873015873,0.3,0.6111111111111112,0.6521739130434783,0.6194690265486725,0.5865079365079365,0.17301587301587307,55,35,15,8
0.36000000000000004,0.8571428571428571,0.3,0.6067415730337079,0.625,0.6106194690265486,0.5785714285714285,0.15714285714285703,54,35,15,9
0.37,0.8412698412698413,0.34,0.6162790697674418,0.6296296296296297,0.6194690265486725,0.5906349206349206,0.18126984126984125,53,33,17,10
0.38,0.8412698412698413,0.36,0.6235294117647059,0.6428571428571429,0.6283185840707964,0.6006349206349206,0.20126984126984127,53,32,18,10
0.39,0.8412698412698413,0.38,0.6309523809523809,0.6551724137931034,0.6371681415929203,0.6106349206349206,0.22126984126984128,53,31,19,10
0.4,0.8412698412698413,0.38,0.6309523809523809,0.6551724137931034,0.6371681415929203,0.6106349206349206,0.22126984126984128,53,31,19,10
0.41000000000000003,0.8412698412698413,0.4,0.6385542168674698,0.6666666666666666,0.6460176991150443,0.6206349206349207,0.2412698412698413,53,30,20,10
0.42000000000000004,0.8412698412698413,0.4,0.6385542168674698,0.6666666666666666,0.6460176991150443,0.6206349206349207,0.2412698412698413,53,30,20,10
0.43,0.8412698412698413,0.42,0.6463414634146342,0.6774193548387096,0.6548672566371682,0.6306349206349207,0.2612698412698413,53,29,21,10
0.44,0.8412698412698413,0.42,0.6463414634146342,0.6774193548387096,0.6548672566371682,0.6306349206349207,0.2612698412698413,53,29,21,10
0.45,0.8412698412698413,0.44,0.654320987654321,0.6875,0.6637168141592921,0.6406349206349207,0.28126984126984134,53,28,22,10
0.46,0.8412698412698413,0.46,0.6625,0.696969696969697,0.672566371681416,0.6506349206349207,0.30126984126984135,53,27,23,10
0.47000000000000003,0.8412698412698413,0.5,0.6794871794871795,0.7142857142857143,0.6902654867256637,0.6706349206349207,0.3412698412698414,53,25,25,10
0.48000000000000004,0.8253968253968254,0.5,0.6753246753246753,0.6944444444444444,0.6814159292035398,0.6626984126984127,0.32539682539682535,52,25,25,11
0.49,0.8095238095238095,0.54,0.6891891891891891,0.6923076923076923,0.6902654867256637,0.6747619047619048,0.34952380952380957,51,23,27,12
0.5,0.8095238095238095,0.56,0.6986301369863014,0.7,0.6991150442477876,0.6847619047619048,0.3695238095238096,51,22,28,12
0.51,0.8095238095238095,0.56,0.6986301369863014,0.7,0.6991150442477876,0.6847619047619048,0.3695238095238096,51,22,28,12
0.52,0.8095238095238095,0.58,0.7083333333333334,0.7073170731707317,0.7079646017699115,0.6947619047619047,0.3895238095238094,51,21,29,12
0.53,0.8095238095238095,0.62,0.7285714285714285,0.7209302325581395,0.7256637168141593,0.7147619047619047,0.4295238095238094,51,19,31,12
0.54,0.7619047619047619,0.62,0.7164179104477612,0.6739130434782609,0.6991150442477876,0.690952380952381,0.38190476190476197,48,19,31,15
0.55,0.746031746031746,0.62,0.7121212121212122,0.6595744680851063,0.6902654867256637,0.6830158730158731,0.36603174603174615,47,19,31,16
0.56,0.746031746031746,0.66,0.734375,0.673469387755102,0.7079646017699115,0.7030158730158731,0.4060317460317462,47,17,33,16
0.5700000000000001,0.746031746031746,0.7,0.7580645161290323,0.6862745098039216,0.7256637168141593,0.723015873015873,0.446031746031746,47,15,35,16
0.5800000000000001,0.746031746031746,0.7,0.7580645161290323,0.6862745098039216,0.7256637168141593,0.723015873015873,0.446031746031746,47,15,35,16
0.59,0.7142857142857143,0.76,0.7894736842105263,0.6785714285714286,0.7345132743362832,0.7371428571428571,0.4742857142857142,45,12,38,18
0.6,0.6984126984126984,0.78,0.8,0.6724137931034483,0.7345132743362832,0.7392063492063492,0.4784126984126984,44,11,39,19
0.61,0.6507936507936508,0.78,0.7884615384615384,0.639344262295082,0.7079646017699115,0.7153968253968255,0.43079365079365095,41,11,39,22
0.62,0.6507936507936508,0.8,0.803921568627451,0.6451612903225806,0.7168141592920354,0.7253968253968255,0.45079365079365097,41,10,40,22
0.63,0.5714285714285714,0.8,0.782608695652174,0.5970149253731343,0.672566371681416,0.6857142857142857,0.37142857142857144,36,10,40,27
0.64,0.5714285714285714,0.82,0.8,0.6029411764705882,0.6814159292035398,0.6957142857142857,0.39142857142857146,36,9,41,27
0.65,0.5714285714285714,0.84,0.8181818181818182,0.6086956521739131,0.6902654867256637,0.7057142857142857,0.4114285714285715,36,8,42,27
0.66,0.5396825396825397,0.86,0.8292682926829268,0.5972222222222222,0.6814159292035398,0.6998412698412698,0.39968253968253964,34,7,43,29
0.67,0.49206349206349204,0.88,0.8378378378378378,0.5789473684210527,0.6637168141592921,0.686031746031746,0.372063492063492,31,6,44,32
