Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
ExtraTrees,0.6959134615384617,0.6951087275882513,0.595348520806333,0.7881966900832591,0.7575756639461875,0.7606751787886731,0.6460408204744643,0.8562709052568953,0.6724137931034483,0.6688701923076923,0.703125,0.6346153846153846,0.703125,0.6346153846153846,0.703125,0.3377403846153846,0.23256166252095406,33,19,19,45,14.8,3.63318042491699
KNN,0.6591045673076923,0.6589695826230022,0.5578741583723653,0.7566905323450134,0.6778556524801788,0.6860359791295557,0.5552327369212071,0.8143052966533262,0.6379310344827587,0.6304086538461539,0.703125,0.5576923076923077,0.6617647058823529,0.6041666666666666,0.6818181818181818,0.2627118644067796,0.23458031770674118,29,23,19,45,14.8,3.63318042491699
XGBoost,0.655048076923077,0.6551980747803352,0.5520802916292303,0.7521089390424781,0.7263256204064201,0.7297627460579229,0.6188840396740858,0.8290646970815948,0.6379310344827587,0.6304086538461539,0.703125,0.5576923076923077,0.6617647058823529,0.6041666666666666,0.6818181818181818,0.2627118644067796,0.267652254561682,29,23,19,45,14.8,3.63318042491699
RandomForest,0.6532451923076922,0.6522394795209213,0.5511519419547589,0.747851498218649,0.7195041213444797,0.7240273493159778,0.6017472379720569,0.8278861099760866,0.5948275862068966,0.5895432692307692,0.640625,0.5384615384615384,0.6307692307692307,0.5490196078431373,0.6356589147286822,0.1794099939795304,0.2314432184149973,28,24,23,41,14.8,3.63318042491699
NaiveBayes,0.6213942307692307,0.6225319074337663,0.5180163301474777,0.7177446010390818,0.6677608451681961,0.6792518045960811,0.5476170930180739,0.7982273479543072,0.603448275862069,0.5811298076923077,0.796875,0.36538461538461536,0.6071428571428571,0.59375,0.6891891891891891,0.16832917705735662,0.35481608364259526,19,33,13,51,14.8,3.63318042491699
LogisticRegression,0.591045673076923,0.5915966455641409,0.48689442488729645,0.6976206047222695,0.6474168151416758,0.6599782374591935,0.5308307096551191,0.7822647490484721,0.5948275862068966,0.5877403846153846,0.65625,0.5192307692307693,0.6268656716417911,0.5510204081632653,0.6412213740458015,0.17643504531722054,0.2606861844290893,27,25,22,42,14.8,3.63318042491699
LightGBM,0.5889423076923077,0.5889289900078766,0.4848180501571726,0.6874813710879283,0.6946915580027321,0.6972230118244951,0.5813817549598529,0.7958783232541171,0.5172413793103449,0.515625,0.53125,0.5,0.5666666666666667,0.4642857142857143,0.5483870967741935,0.031026252983293645,0.24608222843124097,26,26,30,34,14.8,3.63318042491699
GradientBoosting,0.5688100961538461,0.569458580081709,0.4625418967468982,0.673919677485201,0.6239706908223198,0.634170469267292,0.5054874545538378,0.7592364587404393,0.5431034482758621,0.5336538461538461,0.625,0.4423076923076923,0.5797101449275363,0.48936170212765956,0.6015037593984962,0.06791995148574892,0.26911018250922136,23,29,24,40,14.8,3.63318042491699
SVM_Linear,0.5677584134615384,0.5678811489537656,0.45969879793440865,0.6696993371212121,0.6158130749451801,0.6294143845845321,0.4998968496387555,0.7585460404114852,0.5431034482758621,0.5390625,0.578125,0.5,0.5873015873015873,0.49056603773584906,0.5826771653543307,0.07798440311937616,0.2484233508002018,26,26,27,37,14.8,3.63318042491699
SVM_RBF,0.561748798076923,0.5618600567940878,0.4594196320714392,0.6572564994147285,0.6122740688641973,0.6259481755295221,0.49425409186614583,0.7514627369682993,0.5431034482758621,0.5336538461538461,0.625,0.4423076923076923,0.5797101449275363,0.48936170212765956,0.6015037593984962,0.06791995148574892,0.2479551891275683,23,29,24,40,14.8,3.63318042491699
