Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
XGBoost,RandomForest,0.6434911242603552,0.665680473372781,-0.02218934911242587,-0.8127306823496954,0.4163724857316422,✗,✗,1.0,✗
KNN,LightGBM,0.683284023668639,0.6504437869822486,0.03284023668639047,0.7774832531848477,0.4368737110732549,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.6816568047337279,0.6551775147928995,0.026479289940828377,0.744957060127597,0.45629767874361493,✗,✗,1.0,✗
KNN,GradientBoosting,0.683284023668639,0.6551775147928995,0.02810650887573951,0.6176042015070977,0.5368362743511605,✗,✗,1.0,✗
ExtraTrees,RandomForest,0.6816568047337279,0.665680473372781,0.015976331360946894,0.6052851379534668,0.5449895546831917,✗,✗,1.0,✗
KNN,NaiveBayes,0.683284023668639,0.6526627218934911,0.03062130177514799,0.5020931449456437,0.6156020019839767,✗,✗,1.0,✗
ExtraTrees,NaiveBayes,0.6816568047337279,0.6526627218934911,0.028994082840236857,0.467059562305414,0.6404572644843014,✗,✗,1.0,✗
LightGBM,RandomForest,0.6504437869822486,0.665680473372781,-0.015236686390532439,-0.4496242753533107,0.6529813812047972,✗,✗,1.0,✗
KNN,RandomForest,0.683284023668639,0.665680473372781,0.017603550295858028,0.4212820101024634,0.6735491651725013,✗,✗,1.0,✗
GradientBoosting,RandomForest,0.6551775147928995,0.665680473372781,-0.010502958579881483,-0.33021849205022824,0.7412348751828726,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.6551775147928995,0.6434911242603552,0.011686390532544388,0.3260869596763771,0.7443585629483551,✗,✗,1.0,✗
LightGBM,XGBoost,0.6504437869822486,0.6434911242603552,0.006952662721893432,0.22959578782361628,0.8184058802785653,✗,✗,1.0,✗
NaiveBayes,RandomForest,0.6526627218934911,0.665680473372781,-0.013017751479289963,-0.21930300396339206,0.8264140220330506,✗,✗,1.0,✗
NaiveBayes,XGBoost,0.6526627218934911,0.6434911242603552,0.009171597633135908,0.14580342292410636,0.8840765736810474,✗,✗,1.0,✗
LightGBM,GradientBoosting,0.6504437869822486,0.6551775147928995,-0.004733727810650956,-0.11220426658644783,0.910661446288464,✗,✗,1.0,✗
NaiveBayes,GradientBoosting,0.6526627218934911,0.6551775147928995,-0.00251479289940848,-0.04330945996066555,0.9654548503413274,✗,✗,1.0,✗
ExtraTrees,KNN,0.6816568047337279,0.683284023668639,-0.0016272189349111343,-0.038929926096056035,0.9689462570733147,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.6526627218934911,0.6504437869822486,0.002218934911242476,0.033866293540522695,0.9729837716194832,✗,✗,1.0,✗
