Feature_Name,Selection_Count,Selection_Frequency,Selected_As_Stable
GLSZM_SmallZoneEmphasis,11,0.7333333333333333,True
IH_IntensityHistogramMedian_Intensity,8,0.5333333333333333,True
Morph_SphericalDisproportion,7,0.4666666666666667,True
Morph_SurfaceToVolumeRatio_cm,6,0.4,True
IH_MaximumHistogramGradient_Intensity,6,0.4,True
NGTDM_Coarseness,5,0.3333333333333333,False
IB_MedianIntensity,4,0.26666666666666666,False
GLCM_ClusterTendency,4,0.26666666666666666,False
Morph_Compactness2,4,0.26666666666666666,False
GLRLM_ShortRunLowGreyLevelEmphasis,3,0.2,False
GLCM_DifferenceAverage,3,0.2,False
GLSZM_NormalisedZoneSizeNonUniformity,3,0.2,False
Morph_Compacity,3,0.2,False
Morph_Sphericity,3,0.2,False
GLSZM_LowGrayLevelZoneEmphasis,3,0.2,False
Morph_Compactness1,3,0.2,False
GLRLM_LongRunsEmphasis,3,0.2,False
GLSZM_ZoneSizeVariance,3,0.2,False
GLRLM_ShortRunHighGreyLevelEmphasis,2,0.13333333333333333,False
GLCM_Correlation,2,0.13333333333333333,False
IB_AreaUnderCurveCIVH,2,0.13333333333333333,False
GLSZM_LargeZoneEmphasis,2,0.13333333333333333,False
GLSZM_GreyLevelVariance,2,0.13333333333333333,False
IB_MaximumIntensity,2,0.13333333333333333,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,2,0.13333333333333333,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,2,0.13333333333333333,False
IH_IntensityHistogramMaximumGreyLevel_Intensity,2,0.13333333333333333,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,1,0.06666666666666667,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,1,0.06666666666666667,False
GLCM_InverseDifferenceMoment,1,0.06666666666666667,False
IH_IntensityHistogramMinimumGreyLevel_Intensity,1,0.06666666666666667,False
GLCM_JointEntropyLog2,1,0.06666666666666667,False
GLCM_JointVariance,1,0.06666666666666667,False
GLSZM_LargeZoneHighGreyLevelEmphasis,1,0.06666666666666667,False
IH_IntensityHistogramVariance_Intensity,1,0.06666666666666667,False
GLSZM_SmallZoneLowGreyLevelEmphasis,1,0.06666666666666667,False
IH_IntensityHistogramMeanAbsoluteDeviation_Intensity,1,0.06666666666666667,False
IH_MinimumHistogramGradient_Intensity,1,0.06666666666666667,False
GLRLM_LowGreyLevelRunEmphasis,1,0.06666666666666667,False
IH_IntensityHistogramCoefficientOfVariation_Intensity,1,0.06666666666666667,False
IH_IntensityHistogram50thPercentile,1,0.06666666666666667,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,1,0.06666666666666667,False
LOCAL_INTENSITY_HISTOGRAM_LocalIntensityPeak_Intensity,1,0.06666666666666667,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,1,0.06666666666666667,False
IB_IntensityInterquartileRange,1,0.06666666666666667,False
IB_IntensityBasedMeanAbsoluteDeviation,1,0.06666666666666667,False
IB_MinimumIntensity,1,0.06666666666666667,False
