file_name,old_column_name,cleaned_column_name,final_column_name
Post2_Pre_T2_M1_triple.csv,PatientID,PatientID,PatientID
Post2_Pre_T2_M1_triple.csv,INFO_NameOfRoi,INFO_NameOfRoi,INFO_NameOfRoi
Post2_Pre_T2_M1_triple.csv,INFO_PatientName,INFO_PatientName,INFO_PatientName
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_Volume(IBSI:RNU0)[cm3],Post2_Morph_Volume_cm3,Post2_Morph_Volume_cm3
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_ApproximateVolume(IBSI:YEKZ)[cm3],Post2_Morph_ApproximateVolume_cm3,Post2_Morph_ApproximateVolume_cm3
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_voxelsCounting(IBSI:No)[#vx],Post2_Morph_voxelsCounting_vx,Post2_Morph_voxelsCounting_vx
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_SurfaceArea(IBSI:C0JK)[cm2],Post2_Morph_SurfaceArea_cm2,Post2_Morph_SurfaceArea_cm2
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_SurfaceToVolumeRatio(IBSI:2PR5)[cm],Post2_Morph_SurfaceToVolumeRatio_cm,Post2_Morph_SurfaceToVolumeRatio_cm
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_Compacity(IBSI:No)[],Post2_Morph_Compacity,Post2_Morph_Compacity
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_Compactness1(IBSI:SKGS)[],Post2_Morph_Compactness1,Post2_Morph_Compactness1
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_Compactness2(IBSI:BQWJ)[],Post2_Morph_Compactness2,Post2_Morph_Compactness2
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_SphericalDisproportion(IBSI:KRCK)[],Post2_Morph_SphericalDisproportion,Post2_Morph_SphericalDisproportion
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_Sphericity(IBSI:QCFX)[],Post2_Morph_Sphericity,Post2_Morph_Sphericity
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_Asphericity(IBSI:25C7)[],Post2_Morph_Asphericity,Post2_Morph_Asphericity
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_MaxIntensityCoor-RoiCentroidCoor-Dist(IBSI:No)[cm],Post2_Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm,Post2_Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_RadiusSphereNorm-MaxIntensityCoor-RoiCentroidCoor-Dist(IBSI:No)[],Post2_Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,Post2_Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_RadiusRoiNorm-MaxIntensityCoor-RoiCentroidCoor-Dist(IBSI:No)[],Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_CentreOfMassShift(IBSI:KLMA)[mm],Post2_Morph_CentreOfMassShift_mm,Post2_Morph_CentreOfMassShift_mm
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_RadiusSphereNorm-CentroidCoor-WCentroidCoor-Dist(IBSI:No)[],Post2_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,Post2_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_RadiusRoiNorm-CentroidCoor-WCentroidCoor-Dist(IBSI:No)[],Post2_Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,Post2_Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_MaxIntensityCoor-PerimeterCoor-3DSmallestDist(IBSI:No)[mm],Post2_Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,Post2_Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_RadiusSphereNorm-MaxIntensityCoor-PerimeterCoor-3DSmallestDist(IBSI:No)[],Post2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,Post2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_RadiusRoiNorm-MaxIntensityCoor-PerimeterCoor-3DSmallestDist(IBSI:No)[],Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_MaxIntensityCoor-PerimeterCoor-2DAxialSmallestDist(IBSI:No)[mm],Post2_Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,Post2_Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_RadiusSphereNorm-MaxIntensityCoor-PerimeterCoor-2DAxialSmallestDist(IBSI:No)[],Post2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,Post2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_RadiusRoiNorm-MaxIntensityCoor-PerimeterCoor-2DAxialSmallestDist(IBSI:No)[],Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_MaxIntensityCoor-PerimeterCoor-2DCoronalSmallestDist(IBSI:No)[mm],Post2_Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,Post2_Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_RadiusSphereNorm-MaxIntensityCoor-PerimeterCoor-2DCoronalSmallestDist(IBSI:No)[],Post2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,Post2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_RadiusRoiNorm-MaxIntensityCoor-PerimeterCoor-2DCoronalSmallestDist(IBSI:No)[],Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
Post2_Pre_T2_M1_triple.csv,Post2__MORPHOLOGICAL_MaxIntensityCoor-PerimeterCoor-2DSagittalSmallestDist(IBSI:No)[mm],Post2_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,Post2_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
