Feature_Original,Feature_Sanitized,MeanAbsSHAP,Selection_Count
ADC_IB_MedianIntensity,ADC_IB_MedianIntensity,0.04797494650616376,3
ADC_IH_IntensityHistogramMedian_Intensity,ADC_IH_IntensityHistogramMedian_Intensity,0.047527426738060055,5
Pre_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,Pre_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,0.034978004344711607,2
Pre_Morph_Sphericity,Pre_Morph_Sphericity,0.030946064602695805,3
Pre_Morph_Compactness1,Pre_Morph_Compactness1,0.0309298394083028,4
Pre_IB_IntensitySkewness,Pre_IB_IntensitySkewness,0.029927307646775782,3
Pre_Morph_Compactness2,Pre_Morph_Compactness2,0.02968058463944004,5
Pre_IH_IntensityHistogramSkewness_Intensity,Pre_IH_IntensityHistogramSkewness_Intensity,0.023488465855650335,2
Pre_IB_AreaUnderCurveCIVH,Pre_IB_AreaUnderCurveCIVH,0.02117153276089679,4
Pre_IH_IntensityHistogramVariance_Intensity,Pre_IH_IntensityHistogramVariance_Intensity,0.020298271319415914,2
Pre_IB_IntensityBasedCoefficientOfVariation,Pre_IB_IntensityBasedCoefficientOfVariation,0.00975442563642491,2
Pre_IB_IntensityBasedQuartileCoefficientOfDispersion,Pre_IB_IntensityBasedQuartileCoefficientOfDispersion,0.005898437810883872,2
ADC_FEATURE_RESULTS,ADC_FEATURE_RESULTS,0.005520253674720676,4
Pre_IB_IntensityBasedEnergy,Pre_IB_IntensityBasedEnergy,0.0032860754358935438,2
Pre_IB_MaximumIntensity,Pre_IB_MaximumIntensity,0.0012288084128620842,2
Pre_IH_IntensityHistogramMinimumGreyLevel_Intensity,Pre_IH_IntensityHistogramMinimumGreyLevel_Intensity,0.0005614501939663323,3
