fold,n_estimators,max_depth,learning_rate,num_leaves,subsample,colsample_bytree,reg_alpha,reg_lambda
1,50,4,0.011320863617573155,58,0.9923683428049246,0.5299709944090186,1.0349360202996285,0.0015563723067563927
2,100,8,0.25919322953910695,42,0.8925203012239691,0.670192611418718,6.737525631734939e-08,0.0001484164947769321
3,50,6,0.20729584798369027,19,0.67413128782003,0.5541884452321275,9.490245203532942e-07,6.421168438428034
4,100,8,0.25919322953910695,42,0.8925203012239691,0.670192611418718,6.737525631734939e-08,0.0001484164947769321
5,100,4,0.010195361167134594,22,0.9182650033893149,0.5076274856231695,0.0024523948325711462,0.0027179461717410165
