fold,n_estimators,max_depth,learning_rate,num_leaves,subsample,colsample_bytree,reg_alpha,reg_lambda
1,100,3,0.011648420257877943,36,0.7505009817189452,0.7964027004879433,0.004671720805549375,1.9204492282294416e-07
2,50,4,0.011320863617573155,58,0.9923683428049246,0.5299709944090186,1.0349360202996285,0.0015563723067563927
3,200,3,0.04237053583479054,56,0.601887542476389,0.5607845603915571,0.010882827930218712,0.27081629729075113
4,100,7,0.2755515226447693,58,0.7438031375747609,0.7994294729378736,1.5601289828756666e-05,1.152688441528122e-05
5,50,4,0.011320863617573155,58,0.9923683428049246,0.5299709944090186,1.0349360202996285,0.0015563723067563927
