Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
LogisticRegression vs ExtraTrees,LogisticRegression,ExtraTrees,0.7923832308042834,0.721195240166532,0.07118799063775141,0.0,0.0625,0.140625
LogisticRegression vs GradientBoosting,LogisticRegression,GradientBoosting,0.7923832308042834,0.672004005652331,0.12037922515195243,0.0,0.0625,0.140625
LogisticRegression vs KNN,LogisticRegression,KNN,0.7923832308042834,0.6128450488019866,0.1795381820022968,0.0,0.0625,0.140625
LogisticRegression vs LightGBM,LogisticRegression,LightGBM,0.7923832308042834,0.6835150721155506,0.10886815868873279,1.0,0.125,0.225
LogisticRegression vs NaiveBayes,LogisticRegression,NaiveBayes,0.7923832308042834,0.7205524601218382,0.07183077068244526,0.0,0.0625,0.140625
LogisticRegression vs RandomForest,LogisticRegression,RandomForest,0.7923832308042834,0.7331722557081408,0.05921097509614255,2.0,0.1875,0.28125
LogisticRegression vs SVM_Linear,LogisticRegression,SVM_Linear,0.7923832308042834,0.776241337963826,0.016141892840457417,5.0,0.625,0.625
LogisticRegression vs SVM_RBF,LogisticRegression,SVM_RBF,0.7923832308042834,0.7832200450621503,0.009163185742133128,3.0,0.625,0.625
LogisticRegression vs XGBoost,LogisticRegression,XGBoost,0.7923832308042834,0.6665338276821531,0.12584940312213033,1.0,0.25,0.32142857142857145
