k,mean_score,std_score,fold_scores,metric,tuning_model
8,0.7464957264957265,0.070521470590902,"[0.6933333333333334, 0.8461538461538461, 0.7]",auc,LogisticRegression
6,0.7133048433048432,0.0680260390162263,"[0.6822222222222222, 0.8076923076923077, 0.65]",auc,LogisticRegression
4,0.7065170940170941,0.11165761801746406,"[0.7666666666666666, 0.8028846153846154, 0.55]",auc,LogisticRegression
10,0.6959045584045583,0.06888456826649789,"[0.6444444444444445, 0.7932692307692307, 0.6499999999999999]",auc,LogisticRegression
18,0.661994301994302,0.08065003930478469,"[0.6244444444444444, 0.7740384615384616, 0.5875]",auc,LogisticRegression
12,0.6585897435897435,0.09808324933510049,"[0.62, 0.7932692307692307, 0.5625]",auc,LogisticRegression
16,0.6563461538461538,0.08522464224020194,"[0.62, 0.7740384615384616, 0.5750000000000001]",auc,LogisticRegression
14,0.6524002849002849,0.08111438021846078,"[0.6177777777777778, 0.764423076923077, 0.575]",auc,LogisticRegression
