Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful
LogisticRegression,0.6734126984126985,0.166343223568653,0.7012698412698413,0.7012698412698413,0.6953559401675934,0.7546905290229474,0.15047863777849618,0.7517917448009976,0.6237535014005603,0.143844785832916,0.6106194690265486,0.6058333333333333,0.15452431905737726,0.6115873015873016,0.6572943722943723,0.24240554968130304,0.6666666666666666,0.5947619047619048,0.2279663507899063,0.6031746031746031,0.6133994440688152,0.21760300310653355,0.6333333333333333,0.616904761904762,0.24829623518725222,0.62,0.20110410185565267,0.3005613901568547,0.22044528065224211,0.2214086857039253,10.4,10.4,5.425863986500215,4,12.0,16,0.58575494778853,0.8052882067621423,0.5756759405021786,0.8875136354404256,0.5,0.7155192186017083,0.5017857142857143,0.7246853366082162,0.4528301886792453,0.8572055137844607,0.4567738791423002,0.7368636755823985,0.4835164835164835,0.7517787234042552,0.4489795918367347,0.8065489432702998,0.0035543237408984523,0.4295933590830336,0.19223526557193152,0.2550462810725639,2000,2000
RandomForest,0.6379761904761905,0.09912771486761551,0.6019047619047619,0.6019047619047619,0.60490249823792,0.7359521648282441,0.13060012064912524,0.6710118066214474,0.5988935574229691,0.11662562118234247,0.584070796460177,0.5856349206349206,0.1179425963520625,0.5815873015873017,0.6198412698412697,0.197687563822049,0.6333333333333333,0.6026984126984127,0.22740199077163661,0.6031746031746031,0.5997572362278245,0.19955190810491602,0.6178861788617886,0.5685714285714285,0.17994330172789066,0.56,0.16515670944994915,0.23744262012317027,0.16217068938318346,0.25832514072212226,10.4,10.4,5.425863986500215,4,12.0,16,0.4738751717819515,0.7400527547815546,0.47847665798065603,0.8416468235165584,0.46609963797926607,0.7021670606776987,0.46295971637836997,0.7061943002379406,0.4305059523809525,0.8148526077097503,0.4426229508196721,0.7536231884057971,0.46153846153846156,0.7421455117209833,0.3720648912228057,0.75,-0.07135904286575262,0.3944158662712374,0.20864478931472014,0.3078100273229113,2000,2000
SVM_Linear,0.6183333333333334,0.21733462941709256,0.6723809523809523,0.6723809523809523,0.6603884407549534,0.7321239828349579,0.1659286863807482,0.7393858463223373,0.6203221288515406,0.11942026369805699,0.6106194690265486,0.5840079365079365,0.13865079365079364,0.6074603174603175,0.6503896103896103,0.23140422860882834,0.6557377049180327,0.6177777777777778,0.2566257783689253,0.6349206349206349,0.6139814546508259,0.20656851146634453,0.6451612903225806,0.5502380952380952,0.342400820669964,0.58,0.1528596480191246,0.2649383781402212,0.21403730635472662,0.23128951159221817,10.4,10.4,5.425863986500215,4,12.0,16,0.5406693702104486,0.7900591294968227,0.5587635505248638,0.8768634014894972,0.5046686873789678,0.7154855039116427,0.5029698773448774,0.7165219486345262,0.4499744897959184,0.8275862068965517,0.4821263227513228,0.7755190007037297,0.49504950495049505,0.7540983606557377,0.43333333333333335,0.75,0.005953508713298697,0.41725334509478057,0.2053802485760846,0.260408259618652,2000,2000
ExtraTrees,0.6099206349206349,0.11827101187500261,0.6146031746031746,0.6146031746031746,0.6143785731067428,0.713762589439693,0.11100730565807795,0.682842535134317,0.5900840336134453,0.10321729389592518,0.5752212389380531,0.5705555555555556,0.10520720655645908,0.5757142857142856,0.6143434343434343,0.1706830417611016,0.631578947368421,0.5749206349206348,0.22431755915874882,0.5714285714285714,0.5819102353585113,0.19014528599125416,0.6,0.5661904761904762,0.19082349289900571,0.58,0.1373737373737374,0.21152121734040008,0.14957666980244588,0.23844081173846116,10.4,10.4,5.425863986500215,4,12.0,16,0.47773692810457513,0.7439166716605741,0.47670842745230235,0.843607308845671,0.468463105963106,0.6777080873671781,0.4676753367216307,0.6865019133630105,0.41171648987463844,0.8148526077097503,0.42424242424242425,0.7105263157894737,0.4444444444444444,0.7166847826086956,0.4098360655737705,0.7647058823529411,-0.06448614739086049,0.35107101782633693,0.21161177032570602,0.2653566234595062,2000,2000
LightGBM,0.5916269841269841,0.13386505842628582,0.5973015873015871,0.5973015873015872,0.5898660819171431,0.6800334304335834,0.14984570692338267,0.6757389011472192,0.6461344537815126,0.14342015299508526,0.6283185840707964,0.6338095238095238,0.13857001944773453,0.6274603174603175,0.6633029878618114,0.22464857352242987,0.6779661016949152,0.6423809523809524,0.278974113149425,0.6349206349206349,0.6314696590473253,0.2272741448099982,0.6557377049180327,0.6252380952380953,0.1960933647774717,0.62,0.2646464239551435,0.28438893674485827,0.25283375314861456,0.2912078171791999,10.4,10.4,5.425863986500215,4,12.0,16,0.4794760886613772,0.7238842793146695,0.4881232650264158,0.8364477472501798,0.5182040587150077,0.7381211180124223,0.5203367529467884,0.7355092710590033,0.48075000000000007,0.8333333333333334,0.45901639344262296,0.8055779569892472,0.48834766464725426,0.7801588458175458,0.5,0.7612117981520965,0.04101938773128341,0.46785977671791834,0.22787700194210006,0.35911660265770884,2000,2000
KNN,0.5897817460317459,0.1011616049693748,0.5992063492063492,0.5992063492063492,0.6039235648837027,0.6710670183238661,0.10142197693064099,0.6435430993406279,0.6193697478991597,0.0761362830416546,0.6106194690265486,0.5916666666666667,0.1015017000454619,0.6053968253968254,0.6437271062271062,0.13394252959764183,0.6507936507936508,0.6504761904761904,0.1998875975399418,0.6507936507936508,0.6351760489141893,0.14880725307262235,0.6507936507936508,0.5328571428571428,0.23744864583827563,0.56,0.17734764772628087,0.20246435221504752,0.21079365079365076,0.2691315578721361,10.4,10.4,5.425863986500215,4,12.0,16,0.4446367243867244,0.7414855072463766,0.4345729600315832,0.8217499546687289,0.49549128567820155,0.7184466019417476,0.4927586482874412,0.7178394274376416,0.4423076923076923,0.8250099206349205,0.5094253859348199,0.7848327305605785,0.5,0.7612921554252199,0.3666463414634146,0.7551133786848071,-0.013958346956123783,0.4218291829367122,0.21018976174199522,0.3355225434027146,2000,2000
XGBoost,0.5854365079365079,0.09589239528723277,0.5723809523809524,0.5723809523809524,0.5750646096013784,0.6761233986711026,0.14358157359541837,0.6480617295379938,0.5750840336134454,0.13552653569951628,0.5575221238938053,0.5652380952380953,0.12282540297931854,0.5515873015873016,0.6218954248366013,0.18502504930670083,0.6031746031746031,0.6180952380952381,0.19240714369357095,0.6031746031746031,0.6023313595727389,0.16517585862484752,0.6031746031746031,0.5123809523809524,0.2223121133383457,0.5,0.12914230019493175,0.24453276180777617,0.10317460317460314,0.3107884009274456,10.4,10.4,5.425863986500215,4,12.0,16,0.4515561224489797,0.7108659049284048,0.4511905095046385,0.8152410871590899,0.4491237288135594,0.6702716061005457,0.449889208050895,0.668451968655437,0.4032258064516129,0.7875,0.4564975845410628,0.75,0.453777180975483,0.7226987718164188,0.3333333333333333,0.6938775510204082,-0.09549374462141663,0.32393348961409124,0.2325800855077198,0.38301684721306406,2000,2000
NaiveBayes,0.5762698412698413,0.10585956936099847,0.5974603174603176,0.5973015873015874,0.6014174954969067,0.6771485321480145,0.13425043457938435,0.6641385128650361,0.5700700280112045,0.052891385000641195,0.5752212389380531,0.5405555555555555,0.048694470153523337,0.5736507936507937,0.62,0.08124038404635961,0.6271186440677966,0.5663492063492064,0.15202471586989977,0.5873015873015873,0.5786802671013197,0.10689340568003342,0.6065573770491803,0.5147619047619048,0.22660063063678498,0.56,0.08089632989617931,0.09848138087922645,0.146095717884131,0.32355166057775,10.4,10.4,5.425863986500215,4,12.0,16,0.4642785714285715,0.7137290613872014,0.4650034802468855,0.817457044242928,0.4577985856469356,0.6785714285714286,0.45830357142857153,0.6765035488411744,0.4090909090909091,0.7841040209790209,0.4362878787878789,0.7205882352941176,0.4337248995983936,0.7179577464788732,0.3783783783783784,0.7273112480739597,-0.08333333333333326,0.34641382312018537,0.24679657113444164,0.41017115110710767,2000,2000
GradientBoosting,0.5667460317460318,0.11789238423460198,0.546984126984127,0.546984126984127,0.5560341451953951,0.6609578201001789,0.11413392752594295,0.6329012378271346,0.5290336134453782,0.10782286906195192,0.5132743362831859,0.5173809523809523,0.10569283351622917,0.513968253968254,0.5722222222222222,0.17839320912588658,0.5714285714285714,0.5161904761904761,0.2087778930269679,0.5079365079365079,0.5266479925303454,0.17833791974030308,0.5378151260504201,0.5185714285714286,0.2280669034990727,0.52,0.03166883154016449,0.2116515498478686,0.027538726333907082,0.27135495931856457,10.4,10.4,5.425863986500215,4,12.0,16,0.41869094783915045,0.6936500251004016,0.45529275736397645,0.7996878263733478,0.4083333333333333,0.6237646471069125,0.409816736948863,0.6251516018306635,0.37492732558139547,0.75,0.36061370323665415,0.6666666666666666,0.3870784457478006,0.6560233576642335,0.35555555555555557,0.6964597176079732,-0.1759036517477501,0.24404541640670366,0.2231760209922877,0.32160337405091627,2000,2000
SVM_RBF,0.4909523809523809,0.19738310642744436,0.5514285714285715,0.5514285714285714,0.5399404808520636,0.647547314334574,0.14187696925769566,0.6490005377994275,0.5692717086834733,0.13868234891966055,0.5486725663716814,0.550952380952381,0.10219640066259679,0.5601587301587302,0.4744155844155844,0.287659728521485,0.6304347826086957,0.49000000000000005,0.35333333333333333,0.4603174603174603,0.47468030690537083,0.30845983148252615,0.5321100917431193,0.6119047619047618,0.3310808246813085,0.66,0.09992279979413277,0.2053079059436993,0.11623984051525849,0.2440374497622244,10.4,10.4,5.425863986500215,4,12.0,16,0.3916713929139983,0.718778409090909,0.4423807118488681,0.8125198263860031,0.41462865304328717,0.6868708827404479,0.43714393872333296,0.6923376308070395,0.3958333333333333,0.8181818181818182,0.2631446039340776,0.6721382136800451,0.33042634022794426,0.6923076923076923,0.49251201619023527,0.8182190760059611,-0.11668205777481899,0.3672501752568792,0.22088026540948025,0.26542372857573926,2000,2000
