Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",LogisticRegression,0.7933884297520661,0.7727272727272727,0.7727272727272727,0.8044801158437522,0.7142857142857143,0.9090909090909091,0.8,0.6363636363636364,0.6650123456790125
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",SVM_RBF,0.768595041322314,0.7727272727272727,0.7727272727272727,0.7360998849635214,0.6875,1.0,0.8148148148148148,0.5454545454545454,0.6276666666666666
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",SVM_Linear,0.8181818181818181,0.7272727272727273,0.7272727272727273,0.8195414434050798,0.6470588235294118,1.0,0.7857142857142857,0.45454545454545453,0.6936923076923076
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",RandomForest,0.7851239669421488,0.8181818181818182,0.8181818181818181,0.6949202312838676,0.7692307692307693,0.9090909090909091,0.8333333333333334,0.7272727272727273,0.6609999999999999
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",GradientBoosting,0.7396694214876034,0.5454545454545454,0.5454545454545454,0.6854722231516488,0.5238095238095238,1.0,0.6875,0.09090909090909091,0.6475384615384616
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",ExtraTrees,0.8016528925619835,0.7727272727272727,0.7727272727272727,0.7746821360457724,0.7142857142857143,0.9090909090909091,0.8,0.6363636363636364,0.6475384615384615
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",KNN,0.7396694214876034,0.6363636363636364,0.6363636363636364,0.705674614343345,0.5882352941176471,0.9090909090909091,0.7142857142857143,0.36363636363636365,0.737923076923077
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",NaiveBayes,0.7272727272727273,0.5454545454545454,0.5454545454545454,0.732071702104069,0.5238095238095238,1.0,0.6875,0.09090909090909091,0.7267407407407407
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",XGBoost,0.7355371900826446,0.6818181818181818,0.6818181818181819,0.7638370401528296,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.6363636363636364,0.5860000000000001
1,92,22,14,14,14,fixed,mrmr_then_elasticnet_no_corr,"['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",LightGBM,0.8099173553719009,0.8181818181818182,0.8181818181818181,0.746146782510419,0.7333333333333333,1.0,0.8461538461538461,0.6363636363636364,0.6310617283950617
