fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.6790123456790124,0.8186367874010896,0.5925925925925926,0.5555555555555556,0.6857142857142857,0.7058823529411765,0.6666666666666666,6
2,0.5050505050505051,0.7222740623669417,0.65,0.6717171717171717,0.5882352941176471,0.8333333333333334,0.45454545454545453,6
3,0.6666666666666667,0.7264515194450674,0.6774193548387096,0.6770833333333333,0.6875,0.6875,0.6875,6
4,0.7656249999999999,0.8602988683311574,0.6923076923076923,0.7125,0.7142857142857143,0.8333333333333334,0.625,6
5,0.9166666666666667,0.8541666666666666,0.7692307692307693,0.6944444444444444,0.5714285714285714,0.6666666666666666,0.5,6
6,0.7666666666666666,0.7998717948717948,0.631578947368421,0.6444444444444444,0.5333333333333333,0.8,0.4,6
7,0.5714285714285714,0.7984377854141091,0.6129032258064516,0.5047619047619047,0.7391304347826086,0.68,0.8095238095238095,6
8,0.5590909090909091,0.7005097688697995,0.5675675675675675,0.5621212121212121,0.6190476190476191,0.65,0.5909090909090909,6
9,0.4,0.39285714285714285,0.5714285714285714,0.4,0.0,0.0,0.0,6
10,0.523076923076923,0.5032738095238095,0.5652173913043478,0.5576923076923077,0.5,0.5,0.5,6
11,0.6411764705882352,0.6387314814814814,0.6296296296296297,0.6235294117647059,0.5454545454545454,0.5,0.6,6
12,0.5055555555555555,0.6578826093461868,0.42857142857142855,0.5111111111111111,0.3333333333333333,0.6666666666666666,0.2222222222222222,6
13,0.5882352941176471,0.726641240882727,0.6666666666666666,0.5911764705882353,0.7692307692307693,0.6818181818181818,0.8823529411764706,6
14,0.6041666666666667,0.375,0.625,0.6666666666666667,0.5,0.375,0.75,6
15,0.8645833333333335,0.9736051366396761,0.7368421052631579,0.84375,0.8148148148148148,1.0,0.6875,6
