k,mean_score,std_score,fold_scores,metric,tuning_model
10,0.6715899435197681,0.16867023451489654,"[0.47773279352226716, 0.8888888888888888, 0.6481481481481481]",auc,LogisticRegression
12,0.6612283914915494,0.14258967755506524,"[0.47773279352226716, 0.8253968253968254, 0.6805555555555556]",auc,LogisticRegression
8,0.6588631478982356,0.17862001593518054,"[0.45344129554655865, 0.888888888888889, 0.6342592592592593]",auc,LogisticRegression
16,0.6306114288570429,0.1150302283539005,"[0.4817813765182186, 0.761904761904762, 0.6481481481481481]",auc,LogisticRegression
6,0.6223866289655763,0.1549399175042982,"[0.4048582995951417, 0.753968253968254, 0.7083333333333334]",auc,LogisticRegression
14,0.6147919656691586,0.09146716444681949,"[0.4898785425101214, 0.7063492063492065, 0.6481481481481481]",auc,LogisticRegression
18,0.6130818499239551,0.09479856449338928,"[0.4979757085020242, 0.7301587301587301, 0.6111111111111112]",auc,LogisticRegression
4,0.5989519739519739,0.11291045624934724,"[0.4615384615384615, 0.738095238095238, 0.5972222222222222]",auc,LogisticRegression
