model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
LogisticRegression,0.7615227462595884,0.07209357057432658,0.7150000000000001,0.8155175810177987,0.08107142756694877,0.7583947247864167,0.696581679190375,0.07931787391692802,0.6929824561403509,0.7135951621477937,0.05294314573711222,0.698125,0.6862604540023896,0.12635889375478088,0.7058823529411765,0.7659632034632035,0.13135091051453263,0.7636363636363637,0.6749175970228601,0.22009641905845823,0.65625,114,5
SVM_Linear,0.7513049899772388,0.08384604587969044,0.678125,0.8077928883670056,0.08401049692878884,0.719736333207229,0.6884564710651666,0.08348810725979611,0.6842105263157895,0.7063296498822814,0.03744094736685105,0.6771875,0.7183009416950512,0.0910628430121131,0.7230769230769231,0.7239752567693744,0.11383723298717319,0.7121212121212122,0.7753216374269005,0.20144561506726322,0.734375,114,5
NaiveBayes,0.722107886796882,0.07967620712049253,0.67421875,0.7669936466171058,0.12410124572428854,0.705342378164023,0.6332652854391985,0.034931665351691885,0.631578947368421,0.597454431533379,0.05703717971374884,0.615,0.6770121381886087,0.07377494966109338,0.6956521739130435,0.6510708589655958,0.0779524543100352,0.6486486486486487,0.7463157894736842,0.18947888231985943,0.75,114,5
SVM_RBF,0.7194894375516385,0.085081699968171,0.68125,0.7897245939515274,0.079603598149521,0.726074934421272,0.695715878324574,0.08302614399318585,0.6929824561403509,0.6962392724234829,0.04600730411499217,0.685,0.7191355260320778,0.09746415356837633,0.732824427480916,0.7251923076923077,0.11668561412778657,0.7164179104477612,0.7702923976608187,0.21098014761423076,0.75,114,5
KNN,0.711406258989991,0.05829485873236227,0.69640625,0.7342908193467321,0.081117610224614,0.7161931771569332,0.672859025032938,0.10433218764650092,0.6666666666666666,0.6582991569833675,0.1080063897748832,0.6571875,0.7125288553451942,0.08907967991849237,0.7121212121212122,0.6962538699690402,0.07138894619514993,0.6911764705882353,0.7614035087719297,0.17958606349406045,0.734375,114,5
ExtraTrees,0.6994561242408132,0.09121855252546476,0.6453125000000001,0.7354462635345411,0.14019415499784557,0.6706897619654246,0.6739000130304478,0.12100385135270587,0.6666666666666666,0.6763514847725374,0.09386743749477551,0.6703125,0.6691666666666667,0.1453826368969524,0.6833333333333333,0.7229489464783582,0.05925632540251536,0.7321428571428571,0.6643912812333864,0.23287372665684777,0.640625,114,5
RandomForest,0.6912090142712153,0.07494496241638145,0.6771875,0.7313945955250278,0.09973223230351176,0.6989402193437736,0.6510518467040206,0.05391456286003487,0.6491228070175439,0.6420146958304853,0.042710888216551265,0.6481250000000001,0.6566080156402736,0.10374550005157392,0.6774193548387096,0.691996891996892,0.0927425862041058,0.7,0.6555661881977671,0.1750144096167042,0.65625,114,5
GradientBoosting,0.6662043365990734,0.09564717929479888,0.65140625,0.7413797791351298,0.09634901608708703,0.712350206849806,0.6170973953582649,0.07965454138219827,0.6140350877192983,0.6234793422951318,0.08829665505762907,0.6125,0.6440954659563685,0.058002697805284484,0.6451612903225806,0.6754578754578755,0.09157069586519641,0.6666666666666666,0.6533439659755449,0.16535175215516235,0.625,114,5
LightGBM,0.6369684541933346,0.11789045622678909,0.63234375,0.7005581214685612,0.11570823117302165,0.703209352172646,0.6099378881987578,0.12604797099638793,0.6052631578947368,0.6107813093339409,0.12223980737885433,0.6134375000000001,0.5946456248281805,0.1302206619448523,0.6086956521739131,0.6897435897435897,0.11640008992091166,0.6862745098039216,0.5597660818713449,0.2247533292894881,0.546875,114,5
XGBoost,0.6177508624637811,0.1117484572394305,0.591875,0.6859713300461134,0.13802494325489373,0.6298508942723773,0.5908280125671429,0.055390472661663824,0.5877192982456141,0.596347497531708,0.0643661652797204,0.586875,0.6160677555958862,0.051875716383454465,0.6178861788617886,0.6430624930624932,0.09236657593036655,0.6440677966101694,0.6157469431153642,0.12043183379988076,0.59375,114,5
