metric,mean,std,min,max,pooled
AUC,0.6440190365190365,0.052460324065858814,0.5555555555555556,0.7045454545454546,0.6613756613756614
PR_AUC,0.6987068891848411,0.12366838014010292,0.4757575757575757,0.8466996046462432,0.7031943842206593
Accuracy,0.6171355498721228,0.08109312629819942,0.5217391304347826,0.7352941176470589,0.631578947368421
Bal_Accuracy,0.5860198135198136,0.04900116204982047,0.5208333333333333,0.6515151515151515,0.6050420168067226
F1_Score,0.679355708199287,0.09680501496084645,0.5714285714285714,0.8301886792452831,0.72
Precision,0.5871308364956278,0.09829026693283413,0.5,0.7586206896551724,0.6206896551724138
Recall,0.8164335664335663,0.12236430163932478,0.6666666666666666,0.9230769230769231,0.8571428571428571
