Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
LogisticRegression,0.7896945646945647,0.0516793920883649,0.7165624999999999,0.8275908672238044,0.0819674437776982,0.765348575060879,0.6682303204042335,0.0575737056158401,0.6666666666666666,0.7055249867091973,0.0466280999832297,0.6725,0.7616605616605616,0.1637551558419926,0.7407407407407407,0.6587772461456672,0.1614115411900353,0.625,0.6754932786511734,0.0634106418470712,0.6779661016949152,0.7522727272727272,0.1752212297036035,0.72,14.4,14.4,4.8,6,18.0,18
SVM_Linear,0.7587512859283194,0.0918188336244583,0.66625,0.8036449342001234,0.1109662533034797,0.7261563752423984,0.6239991892165805,0.0442448071337595,0.6228070175438597,0.6559542796384902,0.0655180898130767,0.6115625,0.6836296056884292,0.167317172348633,0.6521739130434783,0.7543328017012227,0.1821299483729772,0.703125,0.6777547734069473,0.0370032008694232,0.6766917293233082,0.5575757575757576,0.2294641820320309,0.52,14.4,14.4,4.8,6,18.0,18
SVM_RBF,0.7521825799576997,0.1036456161809897,0.6759374999999999,0.7850199074524077,0.1163385845637578,0.72393875557237,0.6081816733990647,0.0869883237738328,0.6052631578947368,0.6408320042530569,0.0828713670934649,0.6025,0.689010989010989,0.1764959693442976,0.6557377049180327,0.6710579479000531,0.1819476723784517,0.625,0.6402031302031302,0.0884786419189553,0.64,0.6106060606060606,0.2070608521922001,0.58,14.4,14.4,4.8,6,18.0,18
XGBoost,0.7440997235973313,0.133602730534336,0.6771875000000002,0.7622930403503159,0.1753336177958511,0.7069986217911481,0.6179183135704874,0.0795711939087095,0.6140350877192983,0.665998139287613,0.0597149188736696,0.6125,0.7192857142857143,0.1950876307546672,0.6666666666666666,0.6827538543328018,0.2170385225899433,0.625,0.6439452495974235,0.0983657943041401,0.6451612903225806,0.6492424242424242,0.2401120797370032,0.6,14.4,14.4,4.8,6,18.0,18
KNN,0.7208469981197254,0.1179085916888068,0.6323437500000001,0.7580102521604071,0.1133831186804127,0.704960893101108,0.5873778395517526,0.0355872018549978,0.5877192982456141,0.6147315257841575,0.0514494446786722,0.5759375,0.6577777777777778,0.1913435279255934,0.6231884057971014,0.7082509303561935,0.1602190670188414,0.671875,0.6415220167693931,0.0593358241947353,0.6466165413533834,0.5212121212121212,0.2503166039316144,0.48,14.4,14.4,4.8,6,18.0,18
LightGBM,0.715126993332735,0.1069749295772633,0.661875,0.7479794680628927,0.1657569272926363,0.7118309075438636,0.5722132939524244,0.0679827440696079,0.5701754385964912,0.6070946305156831,0.0815645719405796,0.5690625,0.6594805194805196,0.1866510044911586,0.6271186440677966,0.6217650186071239,0.1983757893708044,0.578125,0.5987822547822548,0.0871867880430616,0.6016260162601627,0.5924242424242424,0.2079900753442087,0.56,14.4,14.4,4.8,6,18.0,18
RandomForest,0.70637669702263,0.116438019713927,0.61875,0.7647426869756455,0.1353109023179007,0.636632504388364,0.6167397819571734,0.113485005858475,0.6140350877192983,0.6410951621477938,0.1212806555646588,0.6168750000000001,0.6885914085914085,0.1916570166821474,0.6785714285714286,0.6215842636895268,0.1984111321594503,0.59375,0.6270899470899471,0.1328324344516023,0.6333333333333333,0.6606060606060605,0.1829761107812185,0.64,14.4,14.4,4.8,6,18.0,18
ExtraTrees,0.6997651267746962,0.1089366289344068,0.6231249999999999,0.7708328642437741,0.1164071030847717,0.7016026757245472,0.6003518220909525,0.0991672311370446,0.5964912280701754,0.6300744284954811,0.1006480200029329,0.6012500000000001,0.6899766899766899,0.1760485556037222,0.6666666666666666,0.5995427963849016,0.1716277670947862,0.5625,0.6114489214489215,0.1010101590012046,0.6101694915254238,0.6606060606060605,0.1829761107812185,0.64,14.4,14.4,4.8,6,18.0,18
NaiveBayes,0.6980008446276388,0.0954490699115826,0.5175,0.761567386925512,0.1400324611349562,0.6260280181566076,0.5518800040539171,0.1036578426953598,0.5526315789473685,0.6027365762892078,0.122968365490734,0.5359375,0.6730158730158731,0.2290559239053644,0.589041095890411,0.7304731525784157,0.2099258762499816,0.671875,0.632111318892525,0.0435719595144063,0.6277372262773723,0.475,0.4213074886588179,0.4,14.4,14.4,4.8,6,18.0,18
GradientBoosting,0.6968880419598122,0.141734956889269,0.6300000000000001,0.7510450375640844,0.1534885131304593,0.6963893851783103,0.579510344727736,0.0475990970953483,0.5789473684210527,0.6057668793195108,0.0785209892477185,0.5659375,0.6480971659919028,0.1881153969967161,0.6142857142857143,0.7153216374269006,0.2066049345676978,0.671875,0.6361996779388084,0.0725178828178301,0.6417910447761194,0.4962121212121212,0.2573305428130575,0.46,14.4,14.4,4.8,6,18.0,18
