Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
KNN,0.73171875,0.7313207262003042,0.6396661931818182,0.8167372167878131,0.7812219985009948,0.7854979670334553,0.6713127741406294,0.8817766649795629,0.6929824561403509,0.685,0.75,0.62,0.7164179104477612,0.6595744680851063,0.732824427480916,0.37244416483170806,0.21308793980477847,31,19,16,48,10.4,6.542170893518451
SVM_RBF,0.721875,0.7219246812465446,0.6240567507045088,0.8095602058662877,0.7693060774488253,0.7732670092016619,0.6616625574082279,0.8730151740728479,0.6491228070175439,0.6371875,0.734375,0.54,0.6714285714285714,0.6136363636363636,0.7014925373134329,0.27802406586447115,0.2113052347603677,27,23,17,47,10.4,6.542170893518451
LogisticRegression,0.7134375,0.7137218164478569,0.6174392584656496,0.8044012766894123,0.7430466336196124,0.7544900829923192,0.6255216115444193,0.865660304807676,0.7017543859649122,0.6993750000000001,0.71875,0.68,0.7419354838709677,0.6538461538461539,0.7301587301587301,0.3970130678282514,0.22349957173489768,34,16,18,46,10.4,6.542170893518451
SVM_Linear,0.7024999999999999,0.7026831663105241,0.6032523535240927,0.7992763483370459,0.7282488661829747,0.740189676370898,0.6053618898360511,0.8582390955332594,0.6666666666666666,0.6484375,0.796875,0.5,0.6710526315789473,0.6578947368421053,0.7285714285714285,0.30487804878048785,0.22665261783437574,25,25,13,51,10.4,6.542170893518451
ExtraTrees,0.69421875,0.693690340141725,0.5987583000183806,0.7876866142793361,0.7639116590376783,0.7685804525691754,0.6556492754213467,0.8620828852013301,0.6666666666666666,0.676875,0.59375,0.76,0.76,0.59375,0.6666666666666666,0.3432383262583384,0.22858016285866462,38,12,26,38,10.4,6.542170893518451
RandomForest,0.6931249999999999,0.6932583923295806,0.5909380877876954,0.791684514145311,0.7264857638943755,0.7370215598625046,0.6071519479919065,0.847599042879212,0.6578947368421053,0.6581250000000001,0.65625,0.66,0.711864406779661,0.6,0.6829268292682927,0.31282843894899537,0.22605461667181984,33,17,22,42,10.4,6.542170893518451
NaiveBayes,0.6693749999999999,0.6704730329858168,0.5711201195037402,0.7716409495268659,0.7356557414412492,0.739782344694716,0.6209872196160262,0.8407742954838838,0.5877192982456141,0.5496875,0.859375,0.24,0.5913978494623656,0.5714285714285714,0.7006369426751592,0.10610610610610616,0.38871858273213344,12,38,9,55,10.4,6.542170893518451
XGBoost,0.6490625,0.6491144001085284,0.5437669637333746,0.7467670041822583,0.730216454424469,0.7348704387259053,0.6196133344310629,0.8303478990227167,0.5701754385964912,0.55375,0.6875,0.42,0.6027397260273972,0.5121951219512195,0.6423357664233577,0.10965890978642012,0.26565809539887975,21,29,20,44,10.4,6.542170893518451
LightGBM,0.63828125,0.6391730700850006,0.5323413148594748,0.7410837038210918,0.7144409278468513,0.7190550495278335,0.6029657950976813,0.8198895481012061,0.6578947368421053,0.6581250000000001,0.65625,0.66,0.711864406779661,0.6,0.6829268292682927,0.31282843894899537,0.2519389577432805,33,17,22,42,10.4,6.542170893518451
GradientBoosting,0.6256250000000001,0.6258606798305445,0.5218189884649512,0.729439673797042,0.6721832727795747,0.6819445576512188,0.5542323808042714,0.8030820721719503,0.5701754385964912,0.5515625,0.703125,0.4,0.6,0.5128205128205128,0.6474820143884892,0.10566762728146006,0.23516257075095223,20,30,19,45,10.4,6.542170893518451
