fold,n_estimators,max_depth,learning_rate,num_leaves,subsample,colsample_bytree,reg_alpha,reg_lambda
1,50,6,0.20729584798369027,19,0.67413128782003,0.5541884452321275,9.490245203532942e-07,6.421168438428034
2,50,6,0.20729584798369027,19,0.67413128782003,0.5541884452321275,9.490245203532942e-07,6.421168438428034
3,100,8,0.25919322953910695,42,0.8925203012239691,0.670192611418718,6.737525631734939e-08,0.0001484164947769321
4,250,6,0.07235215470507687,9,0.6840106310691442,0.7723424390893238,0.0835673325773711,1.8040852768441058e-06
5,250,3,0.16056945191878477,23,0.7726816734652486,0.9700149098111873,0.2284780107892971,1.0592721426061415e-05
