Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
NaiveBayes,0.7353104575163397,0.06369721385396292,0.6666666666666666,0.8333333333333333,0.738669989813624,0.19174052127145377,0.40277777777777773,0.8607924671091671,0.6040776551343848,0.09809051947702502,0.5,0.7241379310344828,0.616704014939309,0.09727523542237818,0.5126050420168067,0.7279411764705883,0.6308180708180707,0.22418642455671497,0.2857142857142857,0.8461538461538461,0.6603921568627451,0.17274053542749312,0.4,0.8823529411764706,0.613030303030303,0.1550185865215065,0.4,0.75,0.573015873015873,0.2766502057775575,0.14285714285714285,0.7777777777777778,10.0,5.656854249492381,4.0,16.0
LogisticRegression,0.7205298786181139,0.10082893770196401,0.5625,0.8277310924369747,0.7722983662372548,0.10311419139227677,0.6333333333333333,0.901345767470614,0.5879947329891713,0.04163163254393771,0.5172413793103449,0.6153846153846154,0.5813515406162464,0.05672185478516375,0.5,0.6375,0.6189186176142698,0.2201530953696979,0.25,0.8,0.4996078431372549,0.20728003631889622,0.3333333333333333,0.8235294117647058,0.5294505494505495,0.16729455450040787,0.2857142857142857,0.7,0.6630952380952381,0.19110758447413176,0.35714285714285715,0.875,10.0,5.656854249492381,4.0,16.0
SVM_Linear,0.7086663554310613,0.07846529437145354,0.5750000000000001,0.7815126050420167,0.7643111515285093,0.10107351282938921,0.6095238095238096,0.8639768728004023,0.5915727826740063,0.055305616956358085,0.5,0.6451612903225806,0.6285714285714286,0.022517299836101994,0.6102941176470589,0.6666666666666666,0.6319014319014319,0.1761802454636352,0.3333333333333333,0.7692307692307693,0.7,0.2516382310142051,0.47058823529411764,1.0,0.6141033157449026,0.09380068991378233,0.5,0.7441860465116279,0.5571428571428572,0.22920917973013724,0.2857142857142857,0.75,10.0,5.656854249492381,4.0,16.0
ExtraTrees,0.7066495487083723,0.1211125729710399,0.525,0.8518518518518519,0.7710643542442177,0.071977185856295,0.7102064329163218,0.8866409532127346,0.6457873420609793,0.07257552681867611,0.5517241379310345,0.75,0.6525816993464052,0.057619114949997295,0.5808823529411764,0.7222222222222222,0.7238461538461538,0.1833369194556922,0.5,1.0,0.5662745098039215,0.159261077273554,0.4,0.7647058823529411,0.6061490061490062,0.07595249023143204,0.5185185185185185,0.7027027027027027,0.7388888888888888,0.1817269692644014,0.5,1.0,10.0,5.656854249492381,4.0,16.0
GradientBoosting,0.6518362900715842,0.11682917274312977,0.5,0.7843137254901961,0.7169621193701466,0.12884485619412003,0.5535714285714286,0.8854885624318609,0.5321534848787353,0.14449620890440001,0.3333333333333333,0.6774193548387096,0.5773015873015872,0.08542962236528737,0.45,0.6568627450980392,0.5754564276303407,0.19732705140089488,0.2727272727272727,0.7857142857142857,0.6799999999999999,0.2582078238102335,0.4,1.0,0.5768834860603491,0.1481326390920203,0.42857142857142855,0.75,0.4746031746031746,0.22840050928792413,0.1111111111111111,0.6666666666666666,10.0,5.656854249492381,4.0,16.0
RandomForest,0.6488811079987551,0.13665894639014703,0.42500000000000004,0.7516339869281046,0.7323525531309177,0.10052068011925,0.6095238095238096,0.8791387021081066,0.5802021239173631,0.06858719048427489,0.4827586206896552,0.6666666666666666,0.5552894491129784,0.026852541999595306,0.5098039215686274,0.5751633986928104,0.5793582887700535,0.1455325321324343,0.3333333333333333,0.7058823529411765,0.5113725490196079,0.20689015709094272,0.3333333333333333,0.7647058823529411,0.5300653594771242,0.15533020420928575,0.3333333333333333,0.7058823529411765,0.5992063492063492,0.18823081310526069,0.35714285714285715,0.7777777777777778,10.0,5.656854249492381,4.0,16.0
XGBoost,0.6423949579831932,0.1025461741557165,0.525,0.7777777777777777,0.685616074074803,0.13476838778274766,0.5285714285714286,0.8890489339488888,0.5576942091402602,0.09801206530043194,0.4166666666666667,0.6538461538461539,0.5754575163398693,0.05765941429402762,0.5,0.6323529411764706,0.5906060606060606,0.1954645287560803,0.25,0.75,0.5898039215686274,0.17153445037741602,0.4,0.7647058823529411,0.5587223587223588,0.1533743317000036,0.36363636363636365,0.7272727272727273,0.5611111111111111,0.16005400323208815,0.3333333333333333,0.75,10.0,5.656854249492381,4.0,16.0
SVM_RBF,0.6368183940242764,0.2084049032022193,0.3137254901960784,0.7777777777777779,0.7226658287894845,0.16366452193082295,0.4915007238295284,0.8854867225997257,0.5472196077312874,0.09458510644578227,0.41379310344827586,0.6538461538461539,0.5965126050420169,0.06800171340888368,0.5,0.6666666666666666,0.47714285714285715,0.31407640938106957,0.0,0.7857142857142857,0.5858823529411765,0.40029400959500633,0.0,1.0,0.4847926267281106,0.29100114541230365,0.0,0.7142857142857143,0.6071428571428571,0.29856990961867746,0.2857142857142857,1.0,10.0,5.656854249492381,4.0,16.0
KNN,0.6291230936819172,0.09592970666510627,0.49019607843137253,0.75,0.7066395561127166,0.13019671673962765,0.5333333333333333,0.837819827231592,0.5611130125590637,0.09393987009340612,0.4166666666666667,0.6451612903225806,0.5919234360410831,0.0508178164017864,0.5024509803921569,0.625,0.592170868347339,0.17413782907505945,0.3,0.7333333333333333,0.7235294117647059,0.20962976095535835,0.5,1.0,0.6114432733693854,0.10463835229698638,0.46153846153846156,0.7317073170731707,0.46031746031746035,0.20138644536792674,0.2222222222222222,0.75,10.0,5.656854249492381,4.0,16.0
LightGBM,0.6239620292561469,0.10740209661003633,0.47058823529411764,0.7679738562091504,0.6871015555692062,0.14125635303938638,0.5396825396825397,0.8766147635524799,0.5431053497238147,0.09410523784514382,0.4166666666666667,0.6451612903225806,0.5420751633986928,0.11094578723290467,0.38888888888888884,0.6535947712418301,0.564469696969697,0.24166108571498224,0.16666666666666666,0.8181818181818182,0.5313725490196078,0.15383099620713375,0.3333333333333333,0.7647058823529411,0.5337584337584338,0.18581672353551756,0.2222222222222222,0.7027027027027027,0.5527777777777777,0.14907119849998599,0.4166666666666667,0.7777777777777778,10.0,5.656854249492381,4.0,16.0
