Feature_Name,Selection_Count,Selection_Frequency,Selected_As_Stable
GLSZM_SmallZoneHighGreyLevelEmphasis,5,1.0,True
GLCM_ClusterTendency,5,1.0,True
IH_IntensityHistogramMedian_Intensity,5,1.0,True
Morph_SurfaceToVolumeRatio_cm,4,0.8,True
IH_IntensityHistogramSkewness_Intensity,4,0.8,True
GLSZM_HighGrayLevelZoneEmphasis,2,0.4,True
GLSZM_LargeZoneLowGreyLevelEmphasis,2,0.4,True
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,2,0.4,True
IB_AreaUnderCurveCIVH,2,0.4,True
GLSZM_LargeZoneEmphasis,2,0.4,True
Morph_Sphericity,2,0.4,True
IB_MedianIntensity,2,0.4,True
Morph_Compactness1,2,0.4,True
FEATURE_RESULTS,2,0.4,True
Morph_Compactness2,2,0.4,True
Morph_Compacity,2,0.4,True
GLRLM_RunEntropy,1,0.2,False
GLRLM_LongRunHighGreyLevelEmphasis,1,0.2,False
Morph_SphereDiameter_mm,1,0.2,False
GLRLM_LowGreyLevelRunEmphasis,1,0.2,False
GLSZM_GreyLevelNonUniformity,1,0.2,False
NGTDM_Complexity,1,0.2,False
GLRLM_ShortRunLowGreyLevelEmphasis,1,0.2,False
GLSZM_LowGrayLevelZoneEmphasis,1,0.2,False
GLSZM_LargeZoneHighGreyLevelEmphasis,1,0.2,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,1,0.2,False
Morph_ApproximateVolume_cm3,1,0.2,False
