Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LightGBM,0.7428571428571429,0.7426123028099144,0.6452589342188488,0.8353660450446313,0.7909706867668371,0.7973384255027036,0.6797946714946184,0.8902729508351827,0.7168141592920354,0.715079365079365,0.7301587301587301,0.7,0.7540983606557377,0.6730769230769231,0.7419354838709677,0.42839076825798295,0.22175588371159358,35,15,17,46,9.2,5.585696017507576
RandomForest,0.7149206349206348,0.7152366977491661,0.6164714136438274,0.8063064452508516,0.7708634003307877,0.7771122622959394,0.659981863245268,0.8737055353509929,0.6371681415929203,0.6395238095238096,0.6190476190476191,0.66,0.6964285714285714,0.5789473684210527,0.6554621848739496,0.27507432326709436,0.22115353958243328,33,17,24,39,9.2,5.585696017507576
LogisticRegression,0.7022222222222222,0.7022930354513062,0.6062536977349995,0.7968326465201464,0.7512481961081869,0.7571691306497259,0.6442458901918707,0.853422548155883,0.6637168141592921,0.6571428571428571,0.7142857142857143,0.6,0.6923076923076923,0.625,0.703125,0.31558814153649983,0.21695560451874818,30,20,18,45,9.2,5.585696017507576
SVM_RBF,0.6996825396825397,0.6995844966373319,0.6024521707114948,0.7971732101480116,0.7553952483608628,0.7601350230308315,0.6532214704138288,0.8514936197225468,0.6902654867256637,0.6850793650793651,0.7301587301587301,0.64,0.71875,0.6530612244897959,0.7244094488188977,0.3709241291554001,0.21781656840587,32,18,17,46,9.2,5.585696017507576
SVM_Linear,0.6863492063492063,0.6862221687383335,0.5921377918165844,0.7790815689243464,0.7593703914144634,0.7633037147277896,0.6590835622985637,0.8510057883305856,0.672566371681416,0.665079365079365,0.7301587301587301,0.6,0.696969696969697,0.6382978723404256,0.7131782945736435,0.33221530107011654,0.22321067586150034,30,20,17,46,9.2,5.585696017507576
GradientBoosting,0.6728571428571429,0.6742111166134568,0.5765695976638546,0.7653962649089767,0.7128119420146173,0.7231826700192996,0.6009274449270324,0.8364929371267488,0.6283185840707964,0.6295238095238096,0.6190476190476191,0.64,0.6842105263157895,0.5714285714285714,0.65,0.25587958607714023,0.22916311350324892,32,18,24,39,9.2,5.585696017507576
KNN,0.6577777777777778,0.6589930436521702,0.5567807831682315,0.7562795193312435,0.7139521969549227,0.723729332483502,0.6053976235983177,0.8345619742976375,0.6017699115044248,0.6077777777777778,0.5555555555555556,0.66,0.6730769230769231,0.5409836065573771,0.6086956521739131,0.21077137979202243,0.2522008210833367,33,17,28,35,9.2,5.585696017507576
XGBoost,0.6406349206349207,0.6404256792455624,0.5380137397452145,0.7418638593264134,0.7054589204965329,0.712106866355256,0.5995884665728018,0.8162621538945184,0.6106194690265486,0.6177777777777778,0.5555555555555556,0.68,0.6862745098039216,0.5483870967741935,0.6140350877192983,0.22986369268897155,0.2962748567850965,34,16,28,35,9.2,5.585696017507576
ExtraTrees,0.6387301587301587,0.6383860701835365,0.5366773019691747,0.7375048285641655,0.7101004157727175,0.7159676654767707,0.5942131482874872,0.818601928064865,0.6017699115044248,0.5974603174603175,0.6349206349206349,0.56,0.6451612903225806,0.5490196078431373,0.64,0.19451924600031678,0.2371818981067613,28,22,23,40,9.2,5.585696017507576
NaiveBayes,0.6250793650793651,0.6239404503783592,0.5170999673842139,0.7221388186281802,0.6904415176946096,0.6986697786121068,0.5778438461731582,0.8065140122475327,0.5575221238938053,0.5515873015873016,0.6031746031746031,0.5,0.6031746031746031,0.5,0.6031746031746031,0.10317460317460314,0.3241023359778518,25,25,25,38,9.2,5.585696017507576
