Threshold,Sensitivity,Specificity,PPV,NPV,Accuracy,Balanced_Accuracy,Youden_Index,TP,FP,TN,FN
0.67,0.42857142857142855,0.84,0.7714285714285715,0.5384615384615384,0.6106194690265486,0.6342857142857142,0.26857142857142846,27,8,42,36
0.68,0.42857142857142855,0.86,0.7941176470588235,0.5443037974683544,0.6194690265486725,0.6442857142857142,0.2885714285714285,27,7,43,36
0.6900000000000001,0.4126984126984127,0.88,0.8125,0.5432098765432098,0.6194690265486725,0.6463492063492063,0.2926984126984127,26,6,44,37
0.7000000000000001,0.4126984126984127,0.88,0.8125,0.5432098765432098,0.6194690265486725,0.6463492063492063,0.2926984126984127,26,6,44,37
0.7100000000000001,0.3968253968253968,0.88,0.8064516129032258,0.5365853658536586,0.6106194690265486,0.6384126984126984,0.27682539682539686,25,6,44,38
0.72,0.3968253968253968,0.88,0.8064516129032258,0.5365853658536586,0.6106194690265486,0.6384126984126984,0.27682539682539686,25,6,44,38
0.73,0.36507936507936506,0.9,0.8214285714285714,0.5294117647058824,0.6017699115044248,0.6325396825396825,0.265079365079365,23,5,45,40
0.74,0.3492063492063492,0.92,0.8461538461538461,0.5287356321839081,0.6017699115044248,0.6346031746031746,0.2692063492063492,22,4,46,41
0.75,0.31746031746031744,0.92,0.8333333333333334,0.5168539325842697,0.584070796460177,0.6187301587301588,0.2374603174603176,20,4,46,43
0.76,0.30158730158730157,0.92,0.8260869565217391,0.5111111111111111,0.5752212389380531,0.6107936507936508,0.22158730158730156,19,4,46,44
0.77,0.25396825396825395,0.96,0.8888888888888888,0.5052631578947369,0.5663716814159292,0.606984126984127,0.21396825396825392,16,2,48,47
0.78,0.25396825396825395,0.96,0.8888888888888888,0.5052631578947369,0.5663716814159292,0.606984126984127,0.21396825396825392,16,2,48,47
0.79,0.23809523809523808,0.96,0.8823529411764706,0.5,0.5575221238938053,0.599047619047619,0.1980952380952381,15,2,48,48
0.8,0.20634920634920634,0.98,0.9285714285714286,0.494949494949495,0.5486725663716814,0.5931746031746031,0.18634920634920626,13,1,49,50
0.81,0.19047619047619047,0.98,0.9230769230769231,0.49,0.5398230088495575,0.5852380952380952,0.17047619047619045,12,1,49,51
0.8200000000000001,0.19047619047619047,0.98,0.9230769230769231,0.49,0.5398230088495575,0.5852380952380952,0.17047619047619045,12,1,49,51
0.8300000000000001,0.1746031746031746,0.98,0.9166666666666666,0.48514851485148514,0.5309734513274337,0.5773015873015873,0.15460317460317463,11,1,49,52
0.8400000000000001,0.15873015873015872,0.98,0.9090909090909091,0.4803921568627451,0.5221238938053098,0.5693650793650793,0.1387301587301586,10,1,49,53
0.85,0.14285714285714285,0.98,0.9,0.47572815533980584,0.5132743362831859,0.5614285714285714,0.12285714285714278,9,1,49,54
0.86,0.12698412698412698,0.98,0.8888888888888888,0.47115384615384615,0.504424778761062,0.5534920634920635,0.10698412698412696,8,1,49,55
0.87,0.07936507936507936,0.98,0.8333333333333334,0.45794392523364486,0.4778761061946903,0.5296825396825396,0.05936507936507929,5,1,49,58
0.88,0.07936507936507936,1.0,1.0,0.46296296296296297,0.48672566371681414,0.5396825396825397,0.0793650793650793,5,0,50,58
0.89,0.07936507936507936,1.0,1.0,0.46296296296296297,0.48672566371681414,0.5396825396825397,0.0793650793650793,5,0,50,58
0.9,0.015873015873015872,1.0,1.0,0.44642857142857145,0.45132743362831856,0.5079365079365079,0.015873015873015817,1,0,50,62
0.91,0.015873015873015872,1.0,1.0,0.44642857142857145,0.45132743362831856,0.5079365079365079,0.015873015873015817,1,0,50,62
0.92,0.015873015873015872,1.0,1.0,0.44642857142857145,0.45132743362831856,0.5079365079365079,0.015873015873015817,1,0,50,62
0.93,0.015873015873015872,1.0,1.0,0.44642857142857145,0.45132743362831856,0.5079365079365079,0.015873015873015817,1,0,50,62
0.9400000000000001,0.0,1.0,,0.4424778761061947,0.4424778761061947,0.5,0.0,0,0,50,63
0.9500000000000001,0.0,1.0,,0.4424778761061947,0.4424778761061947,0.5,0.0,0,0,50,63
0.9600000000000001,0.0,1.0,,0.4424778761061947,0.4424778761061947,0.5,0.0,0,0,50,63
0.97,0.0,1.0,,0.4424778761061947,0.4424778761061947,0.5,0.0,0,0,50,63
0.98,0.0,1.0,,0.4424778761061947,0.4424778761061947,0.5,0.0,0,0,50,63
0.99,0.0,1.0,,0.4424778761061947,0.4424778761061947,0.5,0.0,0,0,50,63
