Fold,Feature_Rank_in_Fold,Feature_Name
1,1,GLSZM_SmallZoneEmphasis
1,2,GLRLM_ShortRunLowGreyLevelEmphasis
1,3,Morph_SphericalDisproportion
1,4,IH_IntensityHistogramMeanAbsoluteDeviation_Intensity
1,5,GLSZM_NormalisedZoneSizeNonUniformity
1,6,IH_IntensityHistogramMedian_Intensity
2,1,Morph_SurfaceToVolumeRatio_cm
2,2,GLRLM_ShortRunHighGreyLevelEmphasis
2,3,GLCM_Correlation
2,4,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
2,5,GLSZM_SmallZoneEmphasis
2,6,Morph_Sphericity
3,1,GLCM_JointVariance
3,2,IH_IntensityHistogramMedian_Intensity
3,3,NGTDM_Coarseness
3,4,Morph_SurfaceToVolumeRatio_cm
3,5,GLCM_ClusterTendency
3,6,Morph_Compactness1
4,1,GLSZM_LowGrayLevelZoneEmphasis
4,2,GLSZM_LargeZoneHighGreyLevelEmphasis
4,3,IH_IntensityHistogramVariance_Intensity
4,4,Morph_Compactness1
4,5,IB_AreaUnderCurveCIVH
4,6,GLSZM_SmallZoneLowGreyLevelEmphasis
5,1,GLSZM_LargeZoneEmphasis
5,2,IH_IntensityHistogramMedian_Intensity
5,3,Morph_Compactness1
5,4,IH_IntensityHistogramMeanAbsoluteDeviation_Intensity
5,5,GLSZM_SmallZoneEmphasis
5,6,IH_MaximumHistogramGradient_Intensity
6,1,IH_IntensityHistogram75thPercentile
6,2,GLSZM_GreyLevelVariance
6,3,Morph_SphericalDisproportion
6,4,GLRLM_LowGreyLevelRunEmphasis
6,5,GLSZM_SmallZoneEmphasis
6,6,Morph_Compacity
7,1,IH_IntensityHistogram50thPercentile
7,2,Morph_SphericalDisproportion
7,3,NGTDM_Coarseness
7,4,GLSZM_SmallZoneEmphasis
7,5,IH_IntensityHistogramMedian_Intensity
7,6,Morph_Compacity
8,1,GLRLM_LongRunsEmphasis
8,2,Morph_Compactness2
8,3,IH_IntensityHistogramMedian_Intensity
8,4,GLSZM_SmallZoneEmphasis
8,5,GLSZM_NormalisedZoneSizeNonUniformity
8,6,GLSZM_ZoneSizeVariance
9,1,Morph_SurfaceToVolumeRatio_cm
9,2,LOCAL_INTENSITY_HISTOGRAM_LocalIntensityPeak_Intensity
9,3,GLCM_DifferenceAverage
9,4,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
9,5,GLRLM_ShortRunLowGreyLevelEmphasis
9,6,Morph_Compactness2
10,1,IB_IntensityInterquartileRange
10,2,GLSZM_SmallZoneEmphasis
10,3,GLCM_ClusterTendency
10,4,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
10,5,IH_IntensityHistogramMedian_Intensity
10,6,Morph_Compactness1
11,1,GLRLM_ShortRunLowGreyLevelEmphasis
11,2,Morph_SphericalDisproportion
11,3,GLRLM_ShortRunHighGreyLevelEmphasis
11,4,IB_IntensityBasedMeanAbsoluteDeviation
11,5,IB_MedianIntensity
11,6,GLSZM_ZoneSizeVariance
12,1,IH_IntensityHistogramMedian_Intensity
12,2,NGTDM_Coarseness
12,3,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
12,4,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
12,5,IH_MaximumHistogramGradient_Intensity
12,6,Morph_Compactness2
13,1,GLSZM_ZoneSizeVariance
13,2,IH_IntensityHistogramMaximumGreyLevel_Intensity
13,3,GLSZM_SmallZoneEmphasis
13,4,Morph_SurfaceToVolumeRatio_cm
13,5,IB_MedianIntensity
13,6,Morph_Compactness2
14,1,GLSZM_LargeZoneEmphasis
14,2,GLCM_ClusterTendency
14,3,IB_MaximumIntensity
14,4,IH_IntensityHistogramMedian_Intensity
14,5,GLSZM_NormalisedZoneSizeNonUniformity
14,6,GLSZM_ZoneSizeVariance
15,1,Morph_SurfaceToVolumeRatio_cm
15,2,NGTDM_Coarseness
15,3,GLRLM_LongRunsEmphasis
15,4,GLCM_ClusterTendency
15,5,GLSZM_SmallZoneEmphasis
15,6,IH_IntensityHistogramMedian_Intensity
