Fold,Repeat,Fold_Within_Repeat,Split_Random_State,Outer_CV_Strategy,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,train_class_distribution,test_class_distribution,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,Decision_Threshold,BestInnerAUC
1,1,1,100,repeated_stratified_group_kfold,92,22,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 53, np.int64(0): 39}","{np.int64(1): 11, np.int64(0): 11}","['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",LogisticRegression,0.5,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.0,0.4890087363332625,0.494
1,1,1,100,repeated_stratified_group_kfold,92,22,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 53, np.int64(0): 39}","{np.int64(1): 11, np.int64(0): 11}","['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",NaiveBayes,0.743801652892562,0.7272727272727273,0.7272727272727273,0.719346682026108,0.6923076923076923,0.8181818181818182,0.75,0.6363636363636364,0.9384282201322556,0.7055384615384616
1,1,1,100,repeated_stratified_group_kfold,92,22,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 53, np.int64(0): 39}","{np.int64(1): 11, np.int64(0): 11}","['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",SVM_Linear,0.7520661157024793,0.6818181818181818,0.6818181818181818,0.7335340098497992,0.8333333333333334,0.45454545454545453,0.5882352941176471,0.9090909090909091,0.7347230947833318,0.6791851851851852
1,1,1,100,repeated_stratified_group_kfold,92,22,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 53, np.int64(0): 39}","{np.int64(1): 11, np.int64(0): 11}","['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",SVM_RBF,0.7851239669421487,0.6363636363636364,0.6363636363636364,0.7761265249901614,0.5789473684210527,1.0,0.7333333333333333,0.2727272727272727,0.42573084149881124,0.6632307692307693
1,1,1,100,repeated_stratified_group_kfold,92,22,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 53, np.int64(0): 39}","{np.int64(1): 11, np.int64(0): 11}","['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",XGBoost,0.5950413223140496,0.5,0.5,0.6190590111642744,0.5,0.6363636363636364,0.56,0.36363636363636365,0.5686666548252106,0.5989382716049383
1,1,1,100,repeated_stratified_group_kfold,92,22,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 53, np.int64(0): 39}","{np.int64(1): 11, np.int64(0): 11}","['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",LightGBM,0.8140495867768595,0.6363636363636364,0.6363636363636364,0.7869408369408369,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.49638634616929334,0.6324615384615384
1,1,1,100,repeated_stratified_group_kfold,92,22,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 53, np.int64(0): 39}","{np.int64(1): 11, np.int64(0): 11}","['ADC_P1', 'ADC_P13', 'ADC_P21', 'ADC_P26', 'ADC_P3', 'ADC_P31', 'ADC_P37', 'ADC_P40', 'ADC_P49', 'ADC_P6', 'ADC_P9']",ExtraTrees,0.7603305785123966,0.6818181818181818,0.6818181818181819,0.6903721278721278,0.7,0.6363636363636364,0.6666666666666666,0.7272727272727273,0.4971859816848767,0.7038765432098766
2,1,2,100,repeated_stratified_group_kfold,91,23,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 15, np.int64(0): 8}","['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",LogisticRegression,0.5,0.6521739130434783,0.5,0.6521739130434783,0.6521739130434783,1.0,0.7894736842105263,0.0,0.49481796694359514,0.494
2,1,2,100,repeated_stratified_group_kfold,91,23,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 15, np.int64(0): 8}","['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",NaiveBayes,0.8333333333333334,0.6521739130434783,0.5,0.9108488355469779,0.6521739130434783,1.0,0.7894736842105263,0.0,5.674331317621072e-58,0.544
2,1,2,100,repeated_stratified_group_kfold,91,23,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 15, np.int64(0): 8}","['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",SVM_Linear,0.31666666666666665,0.34782608695652173,0.5,0.5583628207541251,0.0,0.0,0.0,1.0,0.646167268401567,0.5985454545454545
2,1,2,100,repeated_stratified_group_kfold,91,23,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 42}","{np.int64(1): 15, np.int64(0): 8}","['ADC_P14', 'ADC_P16', 'ADC_P23', 'ADC_P27', 'ADC_P28', 'ADC_P33', 'ADC_P36', 'ADC_P4', 'ADC_P41', 'ADC_P48', 'ADC_P5']",SVM_RBF,0.32499999999999996,0.34782608695652173,0.5,0.5612617347056706,0.0,0.0,0.0,1.0,0.7315106825591358,0.5614603174603175
