fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.7569444444444444,0.7588270797829622,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,14
2,0.6285714285714286,0.527165684556989,0.5833333333333334,0.6285714285714286,0.6428571428571429,0.5,0.9,8
3,0.5972222222222222,0.7075857784191117,0.5882352941176471,0.5763888888888888,0.6666666666666666,0.5833333333333334,0.7777777777777778,4
4,0.7,0.8435880331494368,0.5714285714285714,0.6444444444444445,0.5384615384615384,0.875,0.3888888888888889,4
5,0.6190476190476191,0.8449261789736137,0.6,0.5714285714285714,0.6923076923076923,0.75,0.6428571428571429,16
