model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
LogisticRegression,0.7626304742572685,0.05878925997081151,0.7340625000000001,0.8176179252357084,0.0819977703474096,0.7410657165089043,0.6957607609781522,0.07872644716170506,0.6929824561403509,0.7048211437685122,0.08208910963327802,0.69375,0.716221198156682,0.058286590013866886,0.7154471544715447,0.7434398934398934,0.08902526464817481,0.7457627118644068,0.7109409888357258,0.12560679345023096,0.6875,114,5
KNN,0.687976524184658,0.11838075233255266,0.6584375,0.7132530255047327,0.10823717208496139,0.6726278954106913,0.6237863585689671,0.09933010218966805,0.6228070175438597,0.6319928609402294,0.12474694387599781,0.6159375,0.669529728706592,0.06221138306746066,0.6666666666666666,0.6676190476190476,0.12880578288731998,0.6615384615384615,0.7016480595427964,0.1203613407647928,0.671875,114,5
ExtraTrees,0.6846391115529872,0.08253209490650827,0.685625,0.7181982733169971,0.10921797268834695,0.674894539519155,0.6434420651811956,0.07893676686140336,0.6403508771929824,0.6573431685273791,0.09876474820916782,0.6490625,0.6392082154411516,0.08056485074991009,0.6434782608695652,0.7352380952380952,0.13362553016892081,0.7254901960784313,0.5957469431153641,0.14399202865789712,0.578125,114,5
SVM_RBF,0.6740150306896718,0.08927445714413433,0.6090625,0.765703391912488,0.09244510129055623,0.6627857142449923,0.6020168237559542,0.10012871797659954,0.6052631578947368,0.6357083997873472,0.11039491585600512,0.59375,0.6585053763440859,0.06977519026525258,0.6616541353383458,0.6706526806526807,0.1825992785005737,0.6376811594202898,0.7206592238171184,0.1753767667697011,0.6875,114,5
RandomForest,0.648874205716311,0.11329127778108779,0.6518749999999999,0.6883592380472455,0.10759967031456152,0.6482913960354642,0.6108036890645586,0.10156163037280783,0.6052631578947368,0.6143419153945471,0.10717868557783884,0.6046875,0.6410114942528735,0.05866810793458957,0.6341463414634146,0.6752380952380953,0.08521814078747773,0.6610169491525424,0.6434024455077088,0.14269656151519614,0.609375,114,5
GradientBoosting,0.643715371992884,0.05968463930696993,0.6228125,0.6989754153353394,0.09514004628272385,0.6804637321381075,0.6288030809769941,0.08911872201511575,0.6228070175438597,0.611798625351257,0.08545169252633707,0.61375,0.6673504273504273,0.07845837283895699,0.6717557251908397,0.6654545454545454,0.06633111144305431,0.6567164179104478,0.7100691121743753,0.17986965756257164,0.6875,114,5
NaiveBayes,0.6352631924163024,0.07358858398640236,0.5825,0.7044119183104522,0.13798762616276408,0.6473250637290802,0.5791237747759487,0.13443183664589964,0.5877192982456141,0.5339217361585783,0.07935980486782394,0.551875,0.6505952250424867,0.18175075521793624,0.6967741935483871,0.5622408293460925,0.16243017953446928,0.5934065934065934,0.8056140350877193,0.24762684025768475,0.84375,114,5
LightGBM,0.6176999891832428,0.06419364064058135,0.6062500000000001,0.6793808356918802,0.09776005226054989,0.6760881795825207,0.5754433971825276,0.07500750729186378,0.5701754385964912,0.5882528290423028,0.07315664174150535,0.5690625,0.5991177281499862,0.08008925681951863,0.6016260162601627,0.6505952380952381,0.1060726978706589,0.6271186440677966,0.6156831472620946,0.18611743939225509,0.578125,114,5
XGBoost,0.6100375249418312,0.08071043286618922,0.61265625,0.6793339713080987,0.10617620200422612,0.6337502662767158,0.625397790615182,0.06203639510108822,0.6228070175438597,0.6348756360598466,0.07021067559427105,0.6203125,0.657471264367816,0.01839080459770113,0.656,0.6925,0.12316429857894878,0.6721311475409836,0.6672620946305157,0.12408659903560194,0.640625,114,5
SVM_Linear,0.5582974193978978,0.25752715589648206,0.5990624999999999,0.6617982083629899,0.20812596414561943,0.6599627957511736,0.6050268572007702,0.07714433279721324,0.6052631578947368,0.6107522594364699,0.09587410279982636,0.5784374999999999,0.68765664160401,0.059074946550900675,0.6938775510204082,0.6556575990079827,0.1837424754602299,0.6144578313253012,0.8321105794790006,0.19683556665106158,0.796875,114,5
