Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
NaiveBayes,0.6651262626262626,0.0481892292544839,0.6325443786982249,0.6325443786982249,0.6343049163561985,0.692787189680582,0.1129375039013067,0.6758627820332497,0.5718325521551328,0.0840593025185507,0.5726495726495726,0.5832323232323232,0.0808274676870477,0.551923076923077,0.5944088669950739,0.1339966131445076,0.5925925925925926,0.7575757575757576,0.193752869583892,0.7384615384615385,0.6352213868003341,0.0904229037180884,0.6575342465753424,0.4088888888888889,0.235429735789316,0.3653846153846153,0.1470893272042699,0.1490446332666181,0.1071428571428571,0.3594373293690795,9.6,9.6,4.963869458396343,4,8.0,18,0.510546685223466,0.7477337987826709,0.474016009614038,0.8485788857342422,0.4433962264150943,0.6928585489313835,0.4436458863659505,0.6547022707639146,0.3896103896103896,0.7532512008539406,0.5483870967741935,0.8813615075825155,0.4786324786324786,0.7757233048319744,0.2096774193548387,0.5384615384615384,-0.1125151035074578,0.315459694631129,0.2557962434219142,0.4770436819592571,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,34,3,1.411764705882353
NaiveBayes,0.6583052749719417,0.0544502421986015,0.6349112426035504,0.6349112426035504,0.635985097523559,0.6874135124319047,0.1200485063150939,0.6735971740019302,0.5728995496737432,0.0894164663574883,0.5811965811965812,0.576010101010101,0.0618692537595137,0.5634615384615385,0.6023809523809525,0.1610622335741691,0.6025641025641025,0.7075757575757576,0.1526360056787664,0.7230769230769231,0.6219196008669693,0.1099196044994855,0.6573426573426573,0.4444444444444445,0.2409856304306837,0.4038461538461538,0.1472625396172322,0.1283544902587248,0.1301775147928993,0.3581436501087245,9.6,9.6,4.963869458396343,4,8.0,18,0.517558515161255,0.7508747586872586,0.4695350811894933,0.8486858675272252,0.452818957771788,0.7008080391160781,0.4537609442048095,0.6696687734082396,0.3957859848484849,0.7640614672835425,0.5333064516129032,0.8648724567263893,0.4761669024045262,0.7777777777777778,0.2419354838709677,0.5869884910485932,-0.0904967581637555,0.3443053453039179,0.2576672955484195,0.4724409310801252,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,34,3,1.411764705882353
SVM_Linear,0.6503843995510662,0.0645323229601246,0.6125739644970415,0.6125739644970414,0.6008473957191907,0.6748909870167541,0.1614703574506525,0.6348484659434865,0.5660251815090526,0.0888182698147617,0.5811965811965812,0.5982323232323232,0.0735070170317281,0.5884615384615385,0.6390476190476191,0.1697376927902035,0.6538461538461539,0.5520202020202021,0.1306690693044475,0.5230769230769231,0.5623931623931624,0.0917998056895558,0.5811965811965812,0.6444444444444445,0.1686548085423135,0.6538461538461539,0.1810490979215702,0.1409060774733286,0.1726078799249532,0.2573046791726011,9.6,9.6,4.963869458396343,4,8.0,18,0.5153738822078323,0.7066417003689512,0.4480472618453169,0.8129599757159699,0.4881889763779528,0.675219298245614,0.4906218093093093,0.6816467764032534,0.4523809523809524,0.8181818181818182,0.3720930232558139,0.6666666666666666,0.4242245989304813,0.6947443075774543,0.5333333333333333,0.7804878048780488,-0.0187309137764245,0.3504406634699076,0.2261416111078365,0.2932400909568805,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,34,3,1.411764705882353
LogisticRegression,0.6304166666666667,0.0734279692397022,0.600887573964497,0.600887573964497,0.5939805683395427,0.6626080774081075,0.1559056674575253,0.6357358586261457,0.5677502067824649,0.0929430199626035,0.5726495726495726,0.586010101010101,0.0981176591820398,0.5769230769230769,0.6082783882783882,0.1442783815825349,0.6363636363636364,0.5631313131313131,0.1328412445187152,0.5384615384615384,0.5676044385721805,0.0962256918805646,0.5833333333333334,0.6088888888888888,0.1111999644728604,0.6153846153846154,0.1525850717600937,0.1785230302590738,0.150943396226415,0.2692489532871333,9.6,9.6,4.963869458396343,4,8.0,18,0.5015080609046126,0.6973568211068212,0.4571776410985818,0.8059923312992943,0.4799918699186992,0.6612994178995876,0.4860879629629629,0.6635165847665847,0.4313725490196078,0.8035714285714286,0.3870784457478006,0.6779661016949152,0.4285409035409036,0.6964372119815667,0.5,0.7450980392156863,-0.0277646866981092,0.3148385795764895,0.2317988078293883,0.3103449956129661,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,34,3,1.411764705882353
SVM_RBF,0.6206481481481482,0.0729059221948647,0.6041420118343195,0.6041420118343195,0.6032946161151289,0.6184849097772369,0.1238851865048492,0.6091196701721814,0.6034197224519805,0.0350091855277363,0.6068376068376068,0.6084722222222222,0.0615771372114723,0.5961538461538461,0.627158280316175,0.1357661803056229,0.6338028169014085,0.7236111111111111,0.1624703201765528,0.6923076923076923,0.64564051447255,0.0579801779445703,0.6617647058823529,0.4933333333333333,0.2612032934207131,0.5,0.1955098613524117,0.1090105850131048,0.1945525291828794,0.2683862975919858,9.6,9.6,4.963869458396343,4,8.0,18,0.5010950580610316,0.7034650084523605,0.4219955964185939,0.7944773540075112,0.5,0.7064220183486238,0.4945831448264849,0.6898366616215402,0.4354663394109397,0.7777777777777778,0.5352030789387487,0.8225857492854226,0.5,0.7680073170731707,0.3518393393393393,0.6428571428571429,-0.0104336194534756,0.377062721210216,0.2289440263763265,0.3130071807665099,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,34,3,1.411764705882353
RandomForest,0.6196899551066218,0.0809862819148675,0.6186390532544379,0.6186390532544379,0.6202790561764921,0.6679444122229204,0.158750049624886,0.6395532850146721,0.6597858652697361,0.0674353860896954,0.6581196581196581,0.6676010101010101,0.0539256043688928,0.6615384615384615,0.6922058823529411,0.1073424652422826,0.7192982456140351,0.6396464646464646,0.129060787296807,0.6307692307692307,0.6515080971659919,0.0885155825796926,0.6721311475409836,0.6955555555555555,0.0430904876214785,0.6923076923076923,0.3179547506899481,0.1044070406036014,0.3181818181818182,0.2525606333125703,9.6,9.6,4.963869458396343,4,8.0,18,0.4987409931077695,0.7386645048583734,0.4523919609771447,0.8163024826766796,0.5666304347826088,0.7518861255703361,0.5702985686188812,0.756126709876016,0.5365635888501743,0.8648850342880193,0.4874919871794871,0.7647058823529411,0.5411716489874638,0.7692513368983956,0.5660377358490566,0.8297972701726214,0.1347597649190859,0.4965052881905342,0.2147476306878543,0.2949255162364563,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,34,3,1.411764705882353
ExtraTrees,0.6173835578002245,0.0342875439007157,0.5603550295857989,0.5603550295857989,0.5554094528453504,0.6473593784576204,0.1206368173831803,0.6119754677778739,0.5659139784946237,0.0696566339295671,0.5726495726495726,0.5820454545454545,0.0600262883266698,0.5692307692307692,0.595,0.1345362404707371,0.6190476190476191,0.6174242424242424,0.1424967578127452,0.6,0.5853812853812854,0.0995612189862234,0.609375,0.5466666666666666,0.0826714455010589,0.5384615384615384,0.1511763411162819,0.1111771145129008,0.1379310344827586,0.2618873434232564,9.6,9.6,4.963869458396343,4,8.0,18,0.4526031276469324,0.6772222596585804,0.4408920310510922,0.7820041310050834,0.4732685634975712,0.6695671583850932,0.4732759658887479,0.66453661640323,0.4313574660633484,0.7681438127090299,0.441843365253078,0.7568033550792169,0.4628099173553719,0.7273051948051946,0.4117647058823529,0.6595851063829786,-0.0504835249769057,0.3222035072784981,0.2384258897199243,0.2881491332790932,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,34,3,1.411764705882353
LightGBM,0.6170896464646465,0.0683369785678417,0.5853550295857989,0.5853550295857989,0.5868945868945868,0.6748015406766635,0.0819971223406432,0.6483553272657434,0.5923527249333702,0.0803806675094797,0.5897435897435898,0.5939267676767676,0.0862908607070713,0.5865384615384616,0.6126984126984126,0.1079365079365079,0.6349206349206349,0.6256313131313131,0.0987693378729803,0.6153846153846154,0.6111821180084938,0.072957418246172,0.625,0.5622222222222222,0.0898833262940297,0.5576923076923077,0.1720620734430769,0.1565589749990277,0.1724137931034483,0.2668933284021066,12.0,12.0,2.8284271247461903,8,12.0,16,0.4499515886241382,0.7190168906104109,0.4218335095038923,0.8360323343300051,0.4761808755760368,0.6944562146892654,0.4754665775401069,0.7001087601952521,0.4259160756501182,0.8253968253968254,0.4897850629613547,0.7179577464788732,0.4799565217391305,0.7337299391256226,0.3817797695262485,0.7608954451345755,-0.0491854332618662,0.3819608479214526,0.2183758866634425,0.3220035066750233,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Pre_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,40,4,1.5
LogisticRegression,0.6159736251402919,0.0665992048427599,0.5931952662721893,0.5931952662721893,0.5860910219884579,0.6523823437641892,0.1508862094093794,0.6293473165381374,0.5867944122782832,0.074710130161739,0.5897435897435898,0.6073232323232323,0.0752796795289718,0.5961538461538461,0.6352380952380952,0.1346735365661983,0.660377358490566,0.5702020202020203,0.1218695345468599,0.5384615384615384,0.5823509823509824,0.0778390397478421,0.5932203389830508,0.6444444444444445,0.0932274531706801,0.6538461538461539,0.1945924823698725,0.1371793811904773,0.1879699248120301,0.270253686619458,9.6,9.6,4.963869458396343,4,8.0,18,0.4964756313739221,0.6885557261343743,0.447859368411179,0.8022094880174461,0.4947213622291022,0.68,0.5008384520884521,0.6846638257575757,0.4571428571428571,0.8225806451612904,0.3728730475240944,0.6883261183261182,0.4285313001605137,0.710752984389348,0.5428273809523809,0.7674418604651163,0.0015536080127476,0.3577761732373067,0.2321922687312209,0.3105092118335818,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,34,3,1.411764705882353
RandomForest,0.6145889450056117,0.0801696762321521,0.599112426035503,0.599112426035503,0.6017970633355249,0.6680769614160115,0.1489621519406899,0.6213128685469091,0.6117829243635696,0.0519538172505555,0.6153846153846154,0.641489898989899,0.0691020761546627,0.6153846153846154,0.6507720057720059,0.1372984661973064,0.6666666666666666,0.6674242424242424,0.1762467070464578,0.6153846153846154,0.6308811558811558,0.0623933548751193,0.64,0.6155555555555556,0.115384488762197,0.6153846153846154,0.2475508100147275,0.1062889329988287,0.2285714285714286,0.2563795893391621,9.6,9.6,4.963869458396343,4,8.0,18,0.4713116462223113,0.7182335805084745,0.4371616463588511,0.8001423853117295,0.5128151260504201,0.7040882874889086,0.5150567272872704,0.7081806077694235,0.46965667311412,0.8281361607142856,0.4743421052631579,0.7407407407407407,0.4998931623931625,0.7391304347826086,0.4761709601873536,0.7627349768875191,0.0273070388044783,0.4036258516382411,0.2214592443078409,0.2971060083773344,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,34,3,1.411764705882353
