Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
LogisticRegression,0.6829411764705882,0.1332115937886908,0.6748798076923077,0.747920911696999,0.1327051380364012,0.7391961244419211,0.6115227745928524,0.1006185490007349,0.6206896551724138,0.6033029878618115,0.1323562881519704,0.6183894230769231,0.6368421052631579,0.2520027505260593,0.6612903225806451,0.5784313725490196,0.1485544856853004,0.640625,0.5900875012943978,0.1804226842978868,0.6507936507936508,0.6281746031746032,0.2368140130886737,0.5961538461538461,9.6,9.6,4.6303347611160905,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_Post1/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,34,5,1.411764705882353
SVM_Linear,0.6713476501711796,0.1441431119204099,0.6514423076923077,0.7421223539672772,0.1332883317227718,0.7346636091477895,0.535027048097126,0.1575783869732873,0.5689655172413793,0.574719887955182,0.0900500322554413,0.5516826923076923,0.5895256916996048,0.187189630348555,0.5897435897435898,0.7470588235294118,0.1760779946717149,0.71875,0.6126594657714202,0.1217398214581236,0.647887323943662,0.4023809523809524,0.2859522818286176,0.3846153846153846,9.6,9.6,4.6303347611160905,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_Post1/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,34,5,1.411764705882353
LightGBM,0.6698712262682851,0.1078537685621743,0.6305588942307692,0.7290439072647139,0.1107067703461676,0.677973856456749,0.6068157401861518,0.1225070787235255,0.6206896551724138,0.6430555555555555,0.1138674363944365,0.6165865384615384,0.6291269841269841,0.1900344746010867,0.65625,0.7,0.188235294117647,0.65625,0.6279544290834613,0.1302950455137522,0.65625,0.5861111111111111,0.1813869746368278,0.5769230769230769,9.6,9.6,4.6303347611160905,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_Post1/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,34,5,1.411764705882353
KNN,0.6666406006847183,0.1236685153391471,0.6959134615384616,0.6816540724250074,0.1720493673354949,0.7361611478453766,0.5956019508855994,0.0902371493602366,0.6206896551724138,0.6078921568627451,0.0761794356805526,0.6039663461538461,0.5869249209981475,0.134024923282107,0.6282051282051282,0.7741176470588235,0.2093192128591456,0.765625,0.6391026320438085,0.1300680148444661,0.6901408450704225,0.4416666666666667,0.1105541596785133,0.4423076923076923,6.0,6.0,1.7888543819998317,4,6.0,8,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_Post1/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,19,3,1.5789473684210527
XGBoost,0.6647759103641456,0.0744195816514892,0.6502403846153845,0.7516542402318672,0.0821472233721881,0.7385777133549049,0.6052304079556582,0.1187949078714262,0.6293103448275862,0.621358543417367,0.0836837956933891,0.6262019230769231,0.6277384638065752,0.196578415767731,0.6666666666666666,0.6450980392156862,0.140082910584249,0.65625,0.6098694859343946,0.1566865479381105,0.6614173228346457,0.5976190476190476,0.1437275073598721,0.5961538461538461,9.6,9.6,4.6303347611160905,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_Post1/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,34,5,1.411764705882353
LogisticRegression,0.6485029567382508,0.1203507655177548,0.6598557692307693,0.6952845378951686,0.1724127228979488,0.7078519810307806,0.5973788539973189,0.0879953244643961,0.603448275862069,0.576108776844071,0.1130732326570276,0.59375,0.603030303030303,0.2274625469932684,0.6285714285714286,0.6137254901960785,0.1746749604025105,0.6875,0.5916666666666667,0.1785644781215214,0.6567164179104478,0.5384920634920635,0.2367674617420715,0.5,6.0,6.0,1.7888543819998317,4,6.0,8,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_Post1/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,19,3,1.5789473684210527
NaiveBayes,0.6406543728602553,0.121979621296313,0.6240985576923077,0.6990227267301597,0.1791006655941256,0.6820641449332216,0.6222241236701748,0.0557575974319911,0.6120689655172413,0.5913071895424837,0.0878893241478078,0.6051682692307692,0.6616239316239316,0.2214668951620396,0.6417910447761194,0.5937254901960785,0.208760093467059,0.671875,0.5911898911898912,0.1365473192841301,0.6564885496183206,0.5888888888888888,0.3362832433427012,0.5384615384615384,9.6,9.6,4.6303347611160905,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_Post1/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,34,5,1.411764705882353
RandomForest,0.6398412698412698,0.0821995709331701,0.6481370192307692,0.691672002527566,0.0735037741986415,0.6836717981740245,0.5961971040947681,0.091483699175009,0.6120689655172413,0.564717553688142,0.094564698601787,0.5961538461538461,0.5628412698412699,0.1937743061745651,0.6233766233766234,0.6607843137254903,0.2191872723526607,0.75,0.5998078529657477,0.1957986240420992,0.6808510638297872,0.4686507936507936,0.1412742999118051,0.4423076923076923,6.0,6.0,1.7888543819998317,4,6.0,8,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_Post1/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,19,3,1.5789473684210527
LightGBM,0.6394024276377218,0.0983909922077157,0.5973557692307693,0.7008521326625544,0.0467261830149116,0.6365397941462435,0.5876676839413213,0.1164775891858779,0.6120689655172413,0.6064542483660131,0.0708543911074174,0.5943509615384616,0.5910765550239234,0.1604430006483325,0.620253164556962,0.7823529411764706,0.1659615997607751,0.765625,0.643959343959344,0.1272175465097173,0.6853146853146853,0.4305555555555555,0.1638653467083625,0.4230769230769231,6.0,6.0,1.7888543819998317,4,6.0,8,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_Post1/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,19,3,1.5789473684210527
SVM_Linear,0.6390530656707127,0.0902249617843644,0.6194411057692308,0.6908647408652051,0.0865821845857509,0.6662066428242832,0.5806470627382752,0.0810125399799811,0.5775862068965517,0.6013071895424835,0.0946866875454275,0.5612980769230769,0.6375205566097407,0.2181500010145971,0.5974025974025974,0.7470588235294118,0.2182027881293106,0.71875,0.6286764705882353,0.0832900695076259,0.6524822695035462,0.4555555555555555,0.3227964232518656,0.4038461538461538,13.6,13.6,4.454211490264018,6,14.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_pairwise_batch/Pre_Post1/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,42,4,1.619047619047619
