Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
RandomForest,0.6332673961840628,0.1022050896057686,0.5965976331360946,0.7395771742435255,0.0855234867850575,0.6538067512703252,0.5723398584688907,0.0782847671732291,0.5641025641025641,0.5740656565656566,0.1030017460795652,0.5634615384615385,0.6249299719887954,0.1438646299612174,0.6166666666666667,0.5881313131313132,0.0958004728000621,0.5692307692307692,0.5852912425967454,0.0443308877236219,0.592,0.5599999999999999,0.2188183755571763,0.5576923076923077,8.0,8.0,3.5777087639996634,4,6.0,14,elasticnet_only_auto_k_no_smote,nested_cv_outputs/fs_method_comparison/elasticnet_only_auto_k_no_smote,elasticnet_only_auto_k,elasticnet_only,auto,False,20,5,2.0
RandomForest,0.619875140291807,0.0936281402802709,0.5630177514792899,0.6927577804850829,0.0772439070689025,0.6211159472860813,0.5372401433691756,0.0402852337302431,0.5470085470085471,0.5666414141414141,0.0326401368379909,0.5461538461538462,0.596994671994672,0.1218112999173033,0.6,0.6088383838383838,0.2135778509549357,0.5538461538461539,0.5611291413116971,0.0586816664238615,0.576,0.5244444444444445,0.196059955556558,0.5384615384615384,10.0,10.0,6.603029607687671,4,6.0,19,corr_lasso_auto_k_no_smote,nested_cv_outputs/fs_method_comparison/corr_lasso_auto_k_no_smote,corr_lasso_auto_k,corr_lasso,auto,False,36,4,1.3888888888888888
RandomForest,0.6113916947250281,0.1191080993809303,0.5961538461538461,0.6754614632968607,0.082125667480694,0.643922295762874,0.5689909015715467,0.0806719321009008,0.5726495726495726,0.5652525252525252,0.0860659038891944,0.5673076923076923,0.5813025210084033,0.1144824986493516,0.6153846153846154,0.6171717171717171,0.1364417097861591,0.6153846153846154,0.5880849851902483,0.105221122972467,0.6153846153846154,0.5133333333333333,0.1080466291657175,0.5192307692307693,10.8,10.8,4.995998398718719,6,8.0,20,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,35,5,1.542857142857143
RandomForest,0.5961026936026936,0.1621476591215988,0.556508875739645,0.7086692018746082,0.101929594755619,0.6348633445771406,0.5336917562724015,0.051218094124345,0.5384615384615384,0.569280303030303,0.0701224660059181,0.5403846153846155,0.5859523809523809,0.1124565927848206,0.5964912280701754,0.5852272727272727,0.2244138370242215,0.5230769230769231,0.5481746031746031,0.0666475785220446,0.5573770491803278,0.5533333333333333,0.125786415094088,0.5576923076923077,7.2,7.2,3.9698866482558417,3,6.0,14,lasso_only_auto_k_no_smote,nested_cv_outputs/fs_method_comparison/lasso_only_auto_k_no_smote,lasso_only_auto_k,lasso_only,auto,False,24,5,1.5
RandomForest,0.5780990460157127,0.1607319246791771,0.5872781065088758,0.6874607766155529,0.0756970300426759,0.6453590693716567,0.584486719970591,0.0719792311153839,0.5897435897435898,0.5799747474747474,0.0877029817995313,0.5846153846153845,0.6032894736842105,0.1102265319634582,0.6307692307692307,0.6310606060606061,0.1366022743553158,0.6307692307692307,0.602370554282319,0.0967763287511081,0.6307692307692307,0.528888888888889,0.1717879830230016,0.5384615384615384,9.2,9.2,4.308131845707603,4,8.0,16,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,24,4,1.9166666666666667
RandomForest,0.5704377104377104,0.0988251430466204,0.5502958579881656,0.6228570138551658,0.1152044944190136,0.5793485650785006,0.5372401433691756,0.0402852337302431,0.5470085470085471,0.5773358585858586,0.0361786822772927,0.5480769230769231,0.6110606060606061,0.1416513522754698,0.603448275862069,0.5991161616161615,0.2200421067013289,0.5384615384615384,0.5561990602692689,0.0517980192562405,0.5691056910569106,0.5555555555555556,0.2172783388725389,0.5576923076923077,16.0,16.0,3.5777087639996634,10,18.0,20,rfe_only_auto_k_no_smote,nested_cv_outputs/fs_method_comparison/rfe_only_auto_k_no_smote,rfe_only_auto_k,rfe_only,auto,False,49,4,1.6326530612244898
RandomForest,0.5661938832772166,0.1052624821264537,0.5414201183431953,0.6566637685776247,0.0876323934790968,0.6033372659991304,0.5728241889532212,0.0481322549695498,0.5726495726495726,0.5721969696969696,0.0688347153620585,0.5673076923076923,0.5947899159663865,0.1137510975571946,0.6153846153846154,0.619949494949495,0.141156872763224,0.6153846153846154,0.5900252525252525,0.0881052608305646,0.6153846153846154,0.5244444444444445,0.1713274245990789,0.5192307692307693,13.6,13.6,5.276362383309167,4,14.0,20,corr_elasticnet_auto_k_no_smote,nested_cv_outputs/fs_method_comparison/corr_elasticnet_auto_k_no_smote,corr_elasticnet_auto_k,corr_elasticnet,auto,False,37,4,1.837837837837838
RandomForest,0.5644921436588103,0.129162601690642,0.5464497041420118,0.6532719347104806,0.0476458341941783,0.6324857159189619,0.5577244738535061,0.0484356589749639,0.5555555555555556,0.5667803030303029,0.0783213940519979,0.5576923076923077,0.6025027603974972,0.1252644946157306,0.6140350877192983,0.5602272727272728,0.1400818827839543,0.5384615384615384,0.5581768423147733,0.0663352125227899,0.5737704918032787,0.5733333333333335,0.1994560504205944,0.5769230769230769,12.0,12.0,5.215361924162119,6,10.0,20,corr_mrmr_then_elasticnet_auto_k_no_smote,nested_cv_outputs/fs_method_comparison/corr_mrmr_then_elasticnet_auto_k_no_smote,corr_mrmr_then_elasticnet_auto_k,corr_mrmr_then_elasticnet,auto,False,36,4,1.6666666666666667
RandomForest,0.5644921436588103,0.129162601690642,0.5464497041420118,0.6532719347104806,0.0476458341941783,0.6324857159189619,0.5577244738535061,0.0484356589749639,0.5555555555555556,0.5667803030303029,0.0783213940519979,0.5576923076923077,0.6025027603974972,0.1252644946157306,0.6140350877192983,0.5602272727272728,0.1400818827839543,0.5384615384615384,0.5581768423147733,0.0663352125227899,0.5737704918032787,0.5733333333333335,0.1994560504205944,0.5769230769230769,12.0,12.0,5.215361924162119,6,10.0,20,hier_mrmr_elasticnet_auto_k_no_smote,nested_cv_outputs/fs_method_comparison/hier_mrmr_elasticnet_auto_k_no_smote,hier_mrmr_elasticnet_auto_k,hier_mrmr_elasticnet,auto,False,36,4,1.6666666666666667
RandomForest,0.5404012345679012,0.0642800099321594,0.5168639053254438,0.6474942478305734,0.0691879959391678,0.6365861554228571,0.5323398584688908,0.0628397131084516,0.5470085470085471,0.5621338383838383,0.0526224758229656,0.5384615384615385,0.5702709055650232,0.1364687407228812,0.5882352941176471,0.6531565656565657,0.2387931717183304,0.6153846153846154,0.5693502230883635,0.1180136773496195,0.6015037593984962,0.4711111111111111,0.1723619504859139,0.4615384615384615,13.6,13.6,5.851495535331118,4,16.0,20,corr_rfe_auto_k_no_smote,nested_cv_outputs/fs_method_comparison/corr_rfe_auto_k_no_smote,corr_rfe_auto_k,corr_rfe,auto,False,49,4,1.3877551020408163
RandomForest,0.5109638047138046,0.108553067765737,0.4781065088757397,0.6355517313970183,0.1026177398379534,0.5909212754594166,0.4761602793860858,0.0501085206791,0.4786324786324786,0.5056691919191919,0.0857428326966221,0.4769230769230769,0.5571428571428572,0.1701006771380166,0.5333333333333333,0.5268939393939395,0.1675784289337189,0.4923076923076923,0.4961155001155001,0.0526087451355136,0.512,0.4844444444444444,0.2543061244607994,0.4615384615384615,10.4,10.4,5.122499389946279,4,10.0,18,mrmr_only_auto_k_no_smote,nested_cv_outputs/fs_method_comparison/mrmr_only_auto_k_no_smote,mrmr_only_auto_k,mrmr_only,auto,False,35,4,1.4857142857142858
RandomForest,0.502375140291807,0.1270765508794042,0.4742603550295858,0.6400098883277644,0.1097556871209657,0.6055158899488233,0.4705532579726128,0.0669978408637767,0.4700854700854701,0.4710858585858585,0.0766782336298949,0.4634615384615385,0.5092032967032967,0.1593664719524232,0.5230769230769231,0.5088383838383839,0.0762933495542402,0.5230769230769231,0.4957673544048756,0.099898765873108,0.5230769230769231,0.4333333333333334,0.1683617504433405,0.4038461538461538,10.4,10.4,3.4409301068170506,4,12.0,14,corr_mrmr_auto_k_no_smote,nested_cv_outputs/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,33,4,1.5757575757575757
RandomForest,0.4999480920314253,0.1236552835622397,0.4784023668639053,0.6019165363200601,0.0596079590528148,0.5477499403683281,0.5217443249701315,0.043423577522408,0.5299145299145299,0.5453914141414142,0.0555998159320734,0.5211538461538461,0.5667414938003174,0.130211524965233,0.5735294117647058,0.6463383838383838,0.2149479463280585,0.6,0.567012056044314,0.0808209703927634,0.5864661654135338,0.4444444444444443,0.2041543836063262,0.4423076923076923,145.0,145.0,0.0,145,145.0,145,true_baseline_no_fs_no_smote,nested_cv_outputs/fs_method_comparison/true_baseline_no_fs_no_smote,true_baseline_no_fs,no_fs,,False,145,5,5.0
RandomForest,0.4989015151515151,0.1550236235869013,0.4535502958579881,0.6537190281012025,0.0823932818476829,0.5714989787415701,0.4789265692491499,0.0396490830876163,0.4700854700854701,0.4973989898989899,0.0766087432236844,0.4673076923076923,0.5367303061575507,0.1233072710586742,0.5245901639344263,0.5325757575757576,0.1377319814509938,0.4923076923076923,0.5042557442557443,0.0270515451688412,0.5079365079365079,0.4622222222222222,0.196964620499203,0.4423076923076923,16.8,16.8,5.455272678794342,6,20.0,20,mrmr_custom_auto_k_no_smote,nested_cv_outputs/fs_method_comparison/mrmr_custom_auto_k_no_smote,mrmr_custom_auto_k,mrmr_custom,auto,False,52,5,1.6153846153846154
