Feature_Name,Selection_Count,Selection_Frequency,Selected_As_Stable
Morph_Sphericity,13,0.8666666666666667,True
IH_MinimumHistogramGradientGreyLevel_Intensity,11,0.7333333333333333,True
Morph_Compactness1,11,0.7333333333333333,True
IH_IntensityHistogramMode_Intensity,7,0.4666666666666667,True
Morph_Compactness2,6,0.4,True
GLRLM_RunPercentage,5,0.3333333333333333,False
IB_50thIntensityPercentile,4,0.26666666666666666,False
GLCM_JointAverage,3,0.2,False
GLRLM_ShortRunHighGreyLevelEmphasis,3,0.2,False
GLCM_InverseDifferenceMoment,2,0.13333333333333333,False
GLCM_SumAverage,2,0.13333333333333333,False
GLCM_InverseVariance,2,0.13333333333333333,False
IB_75thIntensityPercentile,2,0.13333333333333333,False
GLCM_Correlation,2,0.13333333333333333,False
GLRLM_HighGreyLevelRunEmphasis,2,0.13333333333333333,False
GLCM_Autocorrelation,1,0.06666666666666667,False
GLSZM_LargeZoneEmphasis,1,0.06666666666666667,False
IH_AreaUnderCurveCIVH_Intensity,1,0.06666666666666667,False
IH_IntensityHistogramMean_Intensity,1,0.06666666666666667,False
GLRLM_LongRunHighGreyLevelEmphasis,1,0.06666666666666667,False
IB_10thIntensityPercentile,1,0.06666666666666667,False
Morph_Compacity,1,0.06666666666666667,False
Morph_SphericalDisproportion,1,0.06666666666666667,False
GLCM_ClusterShade,1,0.06666666666666667,False
IB_MedianIntensity,1,0.06666666666666667,False
GLRLM_RunLengthVariance,1,0.06666666666666667,False
IH_IntensityHistogramEntropyLog10_Intensity,1,0.06666666666666667,False
IH_MaximumHistogramGradientGreyLevel_Intensity,1,0.06666666666666667,False
GLSZM_GreyLevelNonUniformity,1,0.06666666666666667,False
IB_AreaUnderCurveCIVH,1,0.06666666666666667,False
