Feature_Original,Feature_Sanitized,MeanAbsSHAP,Selection_Count
Post2_IH_IntensityHistogramMode_Intensity,Post2_IH_IntensityHistogramMode_Intensity,0.06205476521859532,2
ADC_IH_IntensityHistogramMedian_Intensity,ADC_IH_IntensityHistogramMedian_Intensity,0.056119000351909,3
ADC_IB_MedianIntensity,ADC_IB_MedianIntensity,0.05276984851374513,3
Post2_GLCM_InverseVariance,Post2_GLCM_InverseVariance,0.04447923607432132,3
Post1_Morph_Sphericity,Post1_Morph_Sphericity,0.03881244185392168,2
Post1_Morph_Compactness1,Post1_Morph_Compactness1,0.03861939413468787,2
Post1_Morph_Compactness2,Post1_Morph_Compactness2,0.03639793849575958,2
Post1_IH_IntensityHistogramMode_Intensity,Post1_IH_IntensityHistogramMode_Intensity,0.028371175292638325,2
Post2_GLCM_Correlation,Post2_GLCM_Correlation,0.007788252238029437,3
Post2_IH_RootMeanSquare_Intensity,Post2_IH_RootMeanSquare_Intensity,0.004526162330133652,2
